Latitude (decimal degrees):	50.466
Longitude (decimal degrees):	23.392
Elevation (m):	275
Radiation database:	PVGIS-SARAH2


Slope: 41 deg. (optimum)
Azimuth: -7 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200321:1010,1.55,182.85,5.27,39.53,4.96,3.72,0.0
20200321:1110,0.0,83.89,2.41,39.18,5.19,4.14,0.0
20200321:1210,8.91,205.02,5.99,35.74,5.61,4.48,0.0
20200321:1310,67.7,225.04,7.27,29.8,5.63,4.62,0.0
20200321:1410,19.18,144.59,4.41,22.1,5.28,4.69,0.0
20200321:1510,35.29,94.14,3.29,13.29,4.86,4.69,0.0
20200321:1610,0.0,10.49,0.3,3.92,4.18,4.14,0.0
20200321:1710,0.0,0.0,0.0,0.0,3.21,4.28,0.0
20200321:1810,0.0,0.0,0.0,0.0,2.32,5.1,0.0
20200321:1910,0.0,0.0,0.0,0.0,1.49,5.03,0.0
20200321:2010,0.0,0.0,0.0,0.0,0.82,5.03,0.0
20200321:2110,0.0,0.0,0.0,0.0,0.07,4.69,0.0
20200321:2210,0.0,0.0,0.0,0.0,-0.73,4.34,0.0
20200321:2310,0.0,0.0,0.0,0.0,-1.36,4.21,0.0
20200322:0010,0.0,0.0,0.0,0.0,-2.08,4.07,0.0
20200322:0110,0.0,0.0,0.0,0.0,-2.49,4.07,0.0
20200322:0210,0.0,0.0,0.0,0.0,-3.01,4.0,0.0
20200322:0310,0.0,0.0,0.0,0.0,-3.47,3.93,0.0
20200322:0410,0.0,0.0,0.0,0.0,-3.94,3.93,0.0
20200322:0510,101.99,45.0,2.06,6.34,-4.16,3.79,0.0
20200322:0610,294.28,106.06,6.17,15.64,-3.65,4.69,0.0
20200322:0710,555.25,121.54,10.53,24.27,-2.55,5.59,0.0
20200322:0810,672.8,173.05,13.64,31.66,-1.62,5.38,0.0
20200322:0910,281.43,319.22,12.01,37.13,-0.63,5.17,0.0
20200322:1010,0.0,130.21,3.74,39.93,0.15,4.97,0.0
20200322:1110,0.0,125.84,3.61,39.56,0.65,4.76,0.0
20200322:1210,5.89,197.51,5.74,36.09,1.25,4.97,0.0
20200322:1310,0.0,107.49,3.08,30.11,1.5,5.1,0.0
20200322:1410,2.71,115.69,3.36,22.38,0.15,4.9,0.0
20200322:1510,1.19,64.79,1.88,13.56,-0.09,5.79,0.0
20200322:1610,0.0,11.36,0.33,4.17,-1.16,6.34,0.0
20200322:1710,0.0,0.0,0.0,0.0,-1.98,5.72,0.0
20200322:1810,0.0,0.0,0.0,0.0,-2.37,5.45,0.0
20200322:1910,0.0,0.0,0.0,0.0,-2.83,4.41,0.0
20200322:2010,0.0,0.0,0.0,0.0,-2.72,4.55,0.0
20200322:2110,0.0,0.0,0.0,0.0,-2.66,4.34,0.0
20200322:2210,0.0,0.0,0.0,0.0,-2.66,4.0,0.0
20200322:2310,0.0,0.0,0.0,0.0,-2.75,4.0,0.0
20200323:0010,0.0,0.0,0.0,0.0,-2.81,4.48,0.0
20200323:0110,0.0,0.0,0.0,0.0,-3.07,4.41,0.0
20200323:0210,0.0,0.0,0.0,0.0,-3.53,4.34,0.0
20200323:0310,0.0,0.0,0.0,0.0,-3.84,4.28,0.0
20200323:0410,0.0,0.0,0.0,0.0,-4.28,4.21,0.0
20200323:0510,6.1,35.97,1.08,6.7,-4.38,3.86,0.0
20200323:0610,64.06,125.94,4.16,16.01,-3.79,4.69,0.0
20200323:0710,236.67,211.39,8.38,24.64,-2.88,5.1,0.0
20200323:0810,350.96,270.02,11.44,32.05,-1.62,5.17,0.0
20200323:0910,653.69,248.79,15.35,37.53,-0.42,5.31,0.0
20200323:1010,819.71,205.35,17.28,40.33,0.67,6.55,0.0
20200323:1110,518.35,302.68,15.1,39.94,0.97,6.28,0.0
20200323:1210,114.04,292.1,9.68,36.44,1.14,6.0,0.0
20200323:1310,125.85,249.55,8.7,30.43,1.1,5.86,0.0
20200323:1410,92.25,181.25,6.47,22.67,0.92,5.66,0.0
20200323:1510,29.23,98.39,3.34,13.82,0.43,5.03,0.0
20200323:1610,0.64,19.66,0.63,4.43,-0.36,4.28,0.0
20200323:1710,0.0,0.0,0.0,0.0,-1.68,3.93,0.0
20200323:1810,0.0,0.0,0.0,0.0,-2.42,4.0,0.0
20200323:1910,0.0,0.0,0.0,0.0,-2.54,3.93,0.0
20200323:2010,0.0,0.0,0.0,0.0,-2.96,4.21,0.0
20200323:2110,0.0,0.0,0.0,0.0,-3.39,4.21,0.0
20200323:2210,0.0,0.0,0.0,0.0,-3.81,3.93,0.0
20200323:2310,0.0,0.0,0.0,0.0,-4.22,3.52,0.0
20200324:0010,0.0,0.0,0.0,0.0,-4.55,3.24,0.0
20200324:0110,0.0,0.0,0.0,0.0,-4.93,3.1,0.0
20200324:0210,0.0,0.0,0.0,0.0,-5.21,3.03,0.0
20200324:0310,0.0,0.0,0.0,0.0,-5.46,2.97,0.0
20200324:0410,0.0,0.0,0.0,0.0,-5.68,3.03,0.0
20200324:0510,107.28,49.95,2.36,7.05,-5.62,2.97,0.0
20200324:0610,294.44,112.87,6.5,16.37,-4.46,3.45,0.0
20200324:0710,544.43,135.31,10.86,25.02,-2.29,3.66,0.0
20200324:0810,679.97,179.55,14.09,32.44,-0.64,5.17,0.0
20200324:0910,910.38,134.13,17.13,37.93,0.2,5.17,0.0
20200324:1010,897.36,172.62,17.98,40.73,0.84,4.97,0.0
20200324:1110,870.09,168.61,17.8,40.32,1.21,4.76,0.0
20200324:1210,736.96,174.63,16.1,36.79,1.62,4.69,0.0
20200324:1310,608.1,136.2,13.57,30.74,1.92,4.62,0.0
20200324:1410,394.99,111.34,9.83,22.95,1.86,4.48,0.0
20200324:1510,182.34,69.84,5.62,14.09,1.46,4.34,0.0
20200324:1610,0.9,22.84,0.75,4.68,0.69,3.52,0.0
20200324:1710,0.0,0.0,0.0,0.0,-0.42,3.24,0.0
20200324:1810,0.0,0.0,0.0,0.0,-1.36,3.24,0.0
20200324:1910,0.0,0.0,0.0,0.0,-1.86,3.17,0.0
20200324:2010,0.0,0.0,0.0,0.0,-2.33,2.97,0.0
20200324:2110,0.0,0.0,0.0,0.0,-2.69,2.97,0.0
20200324:2210,0.0,0.0,0.0,0.0,-3.03,2.9,0.0
20200324:2310,0.0,0.0,0.0,0.0,-3.34,2.83,0.0
20200325:0010,0.0,0.0,0.0,0.0,-3.61,2.83,0.0
20200325:0110,0.0,0.0,0.0,0.0,-3.82,2.83,0.0
20200325:0210,0.0,0.0,0.0,0.0,-3.99,2.97,0.0
20200325:0310,0.0,0.0,0.0,0.0,-4.17,2.97,0.0
20200325:0410,0.0,0.0,0.0,0.0,-4.34,2.83,0.0
20200325:0510,101.3,53.0,2.43,7.41,-4.21,2.69,0.0
20200325:0610,301.29,112.43,6.67,16.73,-2.74,3.1,0.0
20200325:0710,536.85,139.08,10.93,25.39,-0.76,3.86,0.0
20200325:0810,694.49,172.76,14.29,32.83,0.8,5.17,0.0
20200325:0910,829.78,177.66,16.8,38.33,1.87,5.45,0.0
20200325:1010,897.05,171.7,18.08,41.13,2.56,5.24,0.0
20200325:1110,868.33,167.65,17.88,40.7,3.22,5.17,0.0
20200325:1210,777.37,151.13,16.43,37.13,3.74,5.17,0.0
20200325:1310,606.8,136.58,13.67,31.05,3.98,5.17,0.0
20200325:1410,379.9,119.1,9.83,23.23,3.96,5.17,0.0
20200325:1510,182.29,70.25,5.72,14.35,3.62,4.9,0.0
20200325:1610,1.4,24.84,0.88,4.94,2.59,4.0,0.0
20200325:1710,0.0,0.0,0.0,0.0,0.88,3.59,0.0
20200325:1810,0.0,0.0,0.0,0.0,-0.01,3.72,0.0
20200325:1910,0.0,0.0,0.0,0.0,0.64,3.86,0.0
20200325:2010,0.0,0.0,0.0,0.0,0.11,3.72,0.0
20200325:2110,0.0,0.0,0.0,0.0,-0.23,3.59,0.0
20200325:2210,0.0,0.0,0.0,0.0,-0.34,3.59,0.0
20200325:2310,0.0,0.0,0.0,0.0,-0.54,3.66,0.0
20200326:0010,0.0,0.0,0.0,0.0,-1.0,3.66,0.0
20200326:0110,0.0,0.0,0.0,0.0,-1.15,3.66,0.0
20200326:0210,0.0,0.0,0.0,0.0,-1.34,3.66,0.0
20200326:0310,0.0,0.0,0.0,0.0,-1.58,3.59,0.0
20200326:0410,0.0,0.0,0.0,0.0,-1.79,3.52,0.0
20200326:0510,47.02,55.7,2.01,7.76,-1.72,3.45,0.0
20200326:0610,67.52,132.18,4.44,17.09,-0.45,3.45,0.0
20200326:0710,351.39,195.7,9.63,25.76,2.03,4.41,0.0
20200326:0810,604.65,198.68,13.59,33.22,3.92,4.97,0.0
20200326:0910,710.75,218.52,15.9,38.73,5.63,5.38,0.0
20200326:1010,769.51,218.34,17.1,41.53,7.09,5.59,0.0
20200326:1110,774.23,200.64,17.13,41.08,8.21,5.66,0.0
20200326:1210,745.74,153.94,16.07,37.48,9.05,5.66,0.0
20200326:1310,569.75,143.71,13.29,31.36,9.53,5.59,0.0
20200326:1410,334.19,132.41,9.4,23.51,9.63,5.38,0.0
20200326:1510,170.08,73.16,5.62,14.61,9.28,4.69,0.0
20200326:1610,7.14,18.83,1.43,5.19,8.13,4.07,0.0
20200326:1710,0.0,0.0,0.0,0.0,6.5,4.07,0.0
20200326:1810,0.0,0.0,0.0,0.0,5.4,4.21,0.0
20200326:1910,0.0,0.0,0.0,0.0,5.29,4.0,0.0
20200326:2010,0.0,0.0,0.0,0.0,4.57,4.0,0.0
20200326:2110,0.0,0.0,0.0,0.0,3.91,3.93,0.0
20200326:2210,0.0,0.0,0.0,0.0,3.27,3.86,0.0
20200326:2310,0.0,0.0,0.0,0.0,2.62,3.66,0.0
20200327:0010,0.0,0.0,0.0,0.0,2.01,3.59,0.0
20200327:0110,0.0,0.0,0.0,0.0,1.38,3.52,0.0
20200327:0210,0.0,0.0,0.0,0.0,0.84,3.59,0.0
20200327:0310,0.0,0.0,0.0,0.0,0.31,3.59,0.0
20200327:0410,0.0,0.0,0.0,0.0,-0.18,3.52,0.0
20200327:0510,118.77,53.29,2.78,8.12,-0.29,3.31,0.0
20200327:0610,301.53,113.99,6.9,17.45,1.06,3.1,0.0
20200327:0710,511.29,149.53,10.98,26.13,4.02,3.45,0.0
20200327:0810,673.56,178.46,14.32,33.6,6.3,3.66,0.0
20200327:0910,834.23,170.58,16.98,39.13,8.32,3.86,0.0
20200327:1010,884.61,171.98,18.13,41.92,9.93,4.21,0.0
20200327:1110,856.19,168.0,17.93,41.45,11.06,4.41,0.0
20200327:1210,779.82,144.44,16.58,37.82,11.81,4.41,0.0
20200327:1310,607.02,131.25,13.79,31.67,12.19,4.28,0.0
20200327:1410,387.76,112.15,10.03,23.79,12.15,4.14,0.0
20200327:1510,165.91,78.53,5.74,14.87,11.67,3.52,0.0
20200327:1610,8.47,17.03,1.6,5.44,10.23,3.03,0.0
20200327:1710,0.0,0.0,0.0,0.0,8.13,3.1,0.0
20200327:1810,0.0,0.0,0.0,0.0,6.8,3.24,0.0
20200327:1910,0.0,0.0,0.0,0.0,7.01,3.38,0.0
20200327:2010,0.0,0.0,0.0,0.0,6.24,3.31,0.0
20200327:2110,0.0,0.0,0.0,0.0,5.47,3.17,0.0
20200327:2210,0.0,0.0,0.0,0.0,4.7,3.03,0.0
20200327:2310,0.0,0.0,0.0,0.0,3.92,2.83,0.0
20200328:0010,0.0,0.0,0.0,0.0,3.16,2.69,0.0
20200328:0110,0.0,0.0,0.0,0.0,2.38,2.55,0.0
20200328:0210,0.0,0.0,0.0,0.0,1.68,2.28,0.0
20200328:0310,0.0,0.0,0.0,0.0,0.96,2.21,0.0
20200328:0410,0.0,0.0,0.0,0.0,0.36,2.14,0.0
20200328:0510,1.69,37.79,1.1,8.47,0.68,2.0,0.0
20200328:0610,90.99,141.7,4.99,17.81,3.09,1.79,0.0
20200328:0710,267.78,214.22,9.13,26.5,7.24,1.72,0.0
20200328:0810,524.3,229.82,13.27,33.99,10.05,1.72,0.0
20200328:0910,308.13,323.61,12.76,39.53,12.03,1.86,0.0
20200328:1010,738.28,231.82,17.1,42.32,13.17,2.21,0.0
20200328:1110,817.02,178.18,17.6,41.83,13.84,2.48,0.0
20200328:1210,744.45,152.32,16.25,38.16,14.1,2.41,0.0
20200328:1310,567.93,143.26,13.47,31.97,14.05,2.14,0.0
20200328:1410,293.83,148.71,9.23,24.06,13.91,1.86,0.0
20200328:1510,141.65,86.58,5.49,15.13,13.42,1.31,0.0
20200328:1610,5.65,23.17,1.48,5.69,12.36,1.59,0.0
20200328:1710,0.0,0.0,0.0,0.0,10.23,2.28,0.0
20200328:1810,0.0,0.0,0.0,0.0,8.36,2.34,0.0
20200328:1910,0.0,0.0,0.0,0.0,7.51,2.21,0.0
20200328:2010,0.0,0.0,0.0,0.0,5.92,2.28,0.0
20200328:2110,0.0,0.0,0.0,0.0,4.83,2.21,0.0
20200328:2210,0.0,0.0,0.0,0.0,3.9,2.14,0.0
20200328:2310,0.0,0.0,0.0,0.0,3.13,2.07,0.0
20200329:0010,0.0,0.0,0.0,0.0,2.44,1.93,0.0
20200329:0110,0.0,0.0,0.0,0.0,1.9,1.86,0.0
20200329:0210,0.0,0.0,0.0,0.0,1.83,1.66,0.0
20200329:0310,0.0,0.0,0.0,0.0,3.04,1.24,0.0
20200329:0410,0.0,0.0,0.0,0.0,1.68,1.52,0.0
20200329:0510,42.6,62.5,2.23,8.82,0.5,1.72,0.0
20200329:0610,179.28,142.94,6.09,18.17,4.17,0.9,0.0
20200329:0710,416.06,181.17,10.46,26.87,8.57,1.66,0.0
20200329:0810,298.68,280.58,11.44,34.37,10.74,2.0,0.0
20200329:0910,350.69,321.74,13.32,39.93,12.69,2.48,0.0
20200329:1010,717.15,241.67,17.08,42.72,13.96,2.83,0.0
20200329:1110,832.97,169.12,17.8,42.21,14.56,2.97,0.0
20200329:1210,677.49,186.76,15.92,38.5,14.67,2.9,0.0
20200329:1310,430.32,204.12,12.51,32.28,14.38,3.31,0.0
20200329:1410,154.62,186.29,7.8,24.34,13.26,3.72,0.0
20200329:1510,141.26,87.97,5.59,15.39,12.25,3.03,0.0
20200329:1610,8.9,23.7,1.81,5.94,11.25,2.0,0.0
20200329:1710,0.0,0.0,0.0,0.0,9.59,2.34,0.0
20200329:1810,0.0,0.0,0.0,0.0,8.27,2.62,0.0
20200329:1910,0.0,0.0,0.0,0.0,8.4,4.0,0.0
20200329:2010,0.0,0.0,0.0,0.0,7.36,4.76,0.0
20200329:2110,0.0,0.0,0.0,0.0,5.69,4.97,0.0
20200329:2210,0.0,0.0,0.0,0.0,4.23,5.1,0.0
20200329:2310,0.0,0.0,0.0,0.0,2.84,5.1,0.0
20200330:0010,0.0,0.0,0.0,0.0,1.5,4.76,0.0
20200330:0110,0.0,0.0,0.0,0.0,0.76,4.76,0.0
20200330:0210,0.0,0.0,0.0,0.0,0.23,4.76,0.0
20200330:0310,0.0,0.0,0.0,0.0,-0.22,5.1,0.0
20200330:0410,0.0,0.0,0.0,0.0,-0.69,5.1,0.0
20200330:0510,0.0,14.86,0.43,9.17,-1.13,5.31,0.0
20200330:0610,0.0,48.06,1.38,18.52,-1.34,5.17,0.0
20200330:0710,0.0,99.62,2.86,27.24,-0.8,5.45,0.0
20200330:0810,6.02,194.06,5.64,34.76,-0.47,5.31,0.0
20200330:0910,45.93,279.6,8.55,40.32,-0.08,5.31,0.0
20200330:1010,185.01,349.41,12.14,43.11,0.86,5.72,0.0
20200330:1110,328.08,346.36,13.99,42.58,1.49,5.66,0.0
20200330:1210,5.55,211.4,6.14,38.84,1.8,5.66,0.0
20200330:1310,31.9,224.65,6.9,32.58,2.0,5.24,0.0
20200330:1410,0.0,87.39,2.51,24.61,2.2,5.17,0.0
20200330:1510,16.45,104.9,3.36,15.64,1.84,4.9,0.0
20200330:1610,10.12,22.16,1.98,6.19,1.24,4.0,0.0
20200330:1710,0.0,0.0,0.0,0.0,0.22,2.62,0.0
20200330:1810,0.0,0.0,0.0,0.0,-0.84,2.0,0.0
20200330:1910,0.0,0.0,0.0,0.0,-1.76,1.86,0.0
20200330:2010,0.0,0.0,0.0,0.0,-2.66,1.93,0.0
20200330:2110,0.0,0.0,0.0,0.0,-3.33,2.07,0.0
20200330:2210,0.0,0.0,0.0,0.0,-3.61,2.28,0.0
20200330:2310,0.0,0.0,0.0,0.0,-3.73,2.41,0.0
20200331:0010,0.0,0.0,0.0,0.0,-3.79,2.34,0.0
20200331:0110,0.0,0.0,0.0,0.0,-3.96,2.28,0.0
20200331:0210,0.0,0.0,0.0,0.0,-4.13,2.21,0.0
20200331:0310,0.0,0.0,0.0,0.0,-4.38,2.07,0.0
20200331:0410,0.0,0.0,0.0,0.0,-4.74,1.86,0.0
20200331:0510,143.82,55.92,3.49,9.52,-4.42,1.52,0.0
20200331:0610,348.38,105.22,7.77,18.88,-1.48,1.45,0.0
20200331:0710,560.39,135.95,11.89,27.61,0.86,1.38,0.0
20200331:0810,689.31,179.48,15.02,35.14,2.35,1.79,0.0
20200331:0910,525.28,300.23,15.35,40.72,3.22,1.86,0.0
20200331:1010,377.69,351.64,14.7,43.5,3.8,2.0,0.0
20200331:1110,109.1,329.92,10.78,42.95,4.41,2.21,0.0
20200331:1210,83.98,297.2,9.6,39.18,4.74,2.28,0.0
20200331:1310,0.0,124.97,3.59,32.88,4.65,2.34,0.0
20200331:1410,0.0,113.61,3.26,24.89,4.49,2.34,0.0
20200331:1510,10.11,100.63,3.11,15.9,3.82,2.28,0.0
20200331:1610,9.01,25.5,2.01,6.44,2.48,1.52,0.0
20200331:1710,0.0,0.0,0.0,0.0,1.38,1.66,0.0
20200331:1810,0.0,0.0,0.0,0.0,-0.14,1.86,0.0
20200331:1910,0.0,0.0,0.0,0.0,-1.24,2.0,0.0
20200331:2010,0.0,0.0,0.0,0.0,-2.0,1.93,0.0
20200331:2110,0.0,0.0,0.0,0.0,-2.77,1.93,0.0
20200331:2210,0.0,0.0,0.0,0.0,-3.23,2.07,0.0
20200331:2310,0.0,0.0,0.0,0.0,-3.41,2.14,0.0
20200401:0010,0.0,0.0,0.0,0.0,-3.45,2.21,0.0
20200401:0110,0.0,0.0,0.0,0.0,-3.41,2.28,0.0
20200401:0210,0.0,0.0,0.0,0.0,-3.46,2.34,0.0
