Latitude (decimal degrees):	53.824
Longitude (decimal degrees):	22.359
Elevation (m):	129
Radiation database:	PVGIS-SARAH2


Slope: 41 deg. (optimum)
Azimuth: -7 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200326:2111,0.0,0.0,0.0,0.0,2.14,2.76,0.0
20200326:2211,0.0,0.0,0.0,0.0,1.27,2.83,0.0
20200326:2311,0.0,0.0,0.0,0.0,0.8,2.83,0.0
20200327:0011,0.0,0.0,0.0,0.0,0.47,2.83,0.0
20200327:0111,0.0,0.0,0.0,0.0,0.05,2.69,0.0
20200327:0211,0.0,0.0,0.0,0.0,-0.32,2.69,0.0
20200327:0311,0.0,0.0,0.0,0.0,-0.6,2.69,0.0
20200327:0411,0.0,0.0,0.0,0.0,-0.81,2.69,0.0
20200327:0511,13.25,44.37,1.37,7.19,-0.71,2.62,0.0
20200327:0611,208.55,124.26,5.54,15.84,0.72,2.41,0.0
20200327:0711,445.42,158.24,9.55,23.88,3.45,2.76,0.0
20200327:0811,622.87,181.26,12.73,30.76,5.73,3.03,0.0
20200327:0911,746.25,192.17,14.99,35.86,7.72,3.31,0.0
20200327:1011,823.38,184.65,16.28,38.51,9.29,3.59,0.0
20200327:1111,846.89,157.18,16.46,38.29,10.43,3.66,0.0
20200327:1211,515.25,246.43,13.57,35.24,11.21,3.52,0.0
20200327:1311,566.75,144.07,12.58,29.83,11.67,3.38,0.0
20200327:1411,380.6,111.47,9.35,22.73,11.67,3.17,0.0
20200327:1511,169.01,77.12,5.49,14.57,11.14,2.48,0.0
20200327:1611,1.77,31.94,1.04,5.87,9.57,2.48,0.0
20200327:1711,0.0,0.0,0.0,0.0,7.52,2.83,0.0
20200327:1811,0.0,0.0,0.0,0.0,6.03,2.9,0.0
20200327:1911,0.0,0.0,0.0,0.0,5.49,2.55,0.0
20200327:2011,0.0,0.0,0.0,0.0,4.09,2.28,0.0
20200327:2111,0.0,0.0,0.0,0.0,2.5,2.21,0.0
20200327:2211,0.0,0.0,0.0,0.0,1.12,2.14,0.0
20200327:2311,0.0,0.0,0.0,0.0,0.06,2.14,0.0
20200328:0011,0.0,0.0,0.0,0.0,-0.65,2.14,0.0
20200328:0111,0.0,0.0,0.0,0.0,-1.07,2.14,0.0
20200328:0211,0.0,0.0,0.0,0.0,-1.37,2.07,0.0
20200328:0311,0.0,0.0,0.0,0.0,-1.66,1.93,0.0
20200328:0411,0.0,0.0,0.0,0.0,-1.85,1.86,0.0
20200328:0511,69.3,54.57,2.16,7.55,-1.56,1.72,0.0
20200328:0611,244.32,116.04,5.87,16.21,1.61,1.1,0.0
20200328:0711,463.61,149.61,9.72,24.25,5.98,1.38,0.0
20200328:0811,648.2,165.89,12.9,31.15,8.74,1.45,0.0
20200328:0911,777.17,172.75,15.19,36.26,11.13,1.45,0.0
20200328:1011,840.83,168.27,16.36,38.91,12.93,1.59,0.0
20200328:1111,846.76,149.46,16.43,38.67,14.0,1.79,0.0
20200328:1211,776.42,125.36,15.26,35.59,14.41,1.66,0.0
20200328:1311,565.83,139.35,12.58,30.15,14.5,1.45,0.0
20200328:1411,372.13,112.53,9.32,23.03,14.35,1.31,0.0
20200328:1511,161.51,79.14,5.47,14.85,13.91,0.83,0.0
