Latitude (decimal degrees):	51.116
Longitude (decimal degrees):	17.001
Elevation (m):	119
Radiation database:	PVGIS-SARAH2


Slope: 44 deg. (optimum)
Azimuth: -4 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200402:1910,0.0,0.0,0.0,0.0,5.3,2.28,0.0
20200402:2010,0.0,0.0,0.0,0.0,4.11,2.62,0.0
20200402:2110,0.0,0.0,0.0,0.0,3.37,2.83,0.0
20200402:2210,0.0,0.0,0.0,0.0,2.87,2.97,0.0
20200402:2310,0.0,0.0,0.0,0.0,2.59,3.03,0.0
20200403:0010,0.0,0.0,0.0,0.0,2.44,3.1,0.0
20200403:0110,0.0,0.0,0.0,0.0,2.69,3.1,0.0
20200403:0210,0.0,0.0,0.0,0.0,2.43,3.1,0.0
20200403:0310,0.0,0.0,0.0,0.0,2.34,3.31,0.0
20200403:0410,0.0,0.0,0.0,0.0,2.22,3.59,0.0
20200403:0510,0.0,11.17,0.36,6.51,2.73,3.79,0.0
20200403:0610,0.0,52.39,1.71,15.87,4.28,3.72,0.0
20200403:0710,0.0,84.17,2.75,24.82,5.63,3.93,0.0
20200403:0810,0.0,120.24,3.93,32.85,6.22,5.03,0.0
20200403:0910,1.45,179.7,5.89,39.27,7.23,6.41,0.0
20200403:1010,713.71,241.87,19.34,43.26,7.89,6.14,0.0
20200403:1110,412.62,337.82,16.81,44.1,8.64,6.34,0.0
20200403:1210,53.35,284.97,10.05,41.6,9.24,6.28,0.0
20200403:1310,0.0,152.02,4.97,36.28,10.04,6.07,0.0
20200403:1410,1.3,138.44,4.55,28.95,10.16,5.79,0.0
20200403:1510,41.08,144.5,5.5,20.38,9.96,5.45,0.0
20200403:1610,4.16,61.23,2.13,11.17,9.41,4.21,0.0
20200403:1710,0.0,0.0,0.0,0.0,8.2,3.03,0.0
20200403:1810,0.0,0.0,0.0,0.0,6.54,2.41,0.0
20200403:1910,0.0,0.0,0.0,0.0,5.38,2.48,0.0
20200403:2010,0.0,0.0,0.0,0.0,4.21,2.55,0.0
20200403:2110,0.0,0.0,0.0,0.0,3.32,2.62,0.0
20200403:2210,0.0,0.0,0.0,0.0,2.86,2.69,0.0
20200403:2310,0.0,0.0,0.0,0.0,2.4,2.76,0.0
20200404:0010,0.0,0.0,0.0,0.0,1.98,2.69,0.0
20200404:0110,0.0,0.0,0.0,0.0,1.68,2.48,0.0
20200404:0210,0.0,0.0,0.0,0.0,1.34,2.34,0.0
20200404:0310,0.0,0.0,0.0,0.0,0.62,2.28,0.0
20200404:0410,0.0,0.0,0.0,0.0,0.0,2.0,0.0
20200404:0510,0.0,22.33,0.73,6.86,-0.26,1.59,0.0
20200404:0610,0.0,63.56,2.08,16.22,2.08,0.9,0.0
20200404:0710,2.81,129.22,4.27,25.18,5.87,0.9,0.0
20200404:0810,21.46,209.02,7.13,33.22,7.96,1.24,0.0
20200404:0910,491.39,280.74,16.42,39.65,9.08,1.38,0.0
20200404:1010,627.26,276.36,18.75,43.65,9.99,1.38,0.0
20200404:1110,825.4,193.16,20.58,44.47,10.81,1.86,0.0
20200404:1210,775.05,179.61,19.59,41.95,11.71,2.97,0.0
20200404:1310,606.84,183.01,16.81,36.59,11.56,2.76,0.0
20200404:1410,428.8,157.76,13.19,29.23,11.47,2.41,0.0
20200404:1510,113.46,150.86,7.16,20.64,11.15,2.07,0.0
20200404:1610,28.38,73.89,3.34,11.42,10.7,1.72,0.0
20200404:1710,0.0,0.0,0.0,0.0,9.69,1.79,0.0
20200404:1810,0.0,0.0,0.0,0.0,8.34,2.07,0.0
20200404:1910,0.0,0.0,0.0,0.0,8.03,2.34,0.0
20200404:2010,0.0,0.0,0.0,0.0,6.81,2.48,0.0
20200404:2110,0.0,0.0,0.0,0.0,6.36,2.34,0.0
20200404:2210,0.0,0.0,0.0,0.0,6.13,2.21,0.0
20200404:2310,0.0,0.0,0.0,0.0,5.79,2.07,0.0
20200405:0010,0.0,0.0,0.0,0.0,5.35,2.07,0.0
20200405:0110,0.0,0.0,0.0,0.0,5.01,2.0,0.0
20200405:0210,0.0,0.0,0.0,0.0,4.42,2.0,0.0
20200405:0310,0.0,0.0,0.0,0.0,3.74,2.07,0.0
20200405:0410,0.0,0.0,0.0,0.0,3.45,1.86,0.0
20200405:0510,40.53,42.19,2.41,7.2,3.4,1.59,0.0
20200405:0610,230.82,91.12,7.19,16.57,4.68,1.31,0.0
20200405:0710,431.03,132.83,11.76,25.53,6.41,1.93,0.0
20200405:0810,624.19,156.93,15.83,33.59,8.87,2.34,0.0
20200405:0910,786.0,163.12,19.0,40.04,10.9,3.24,0.0
20200405:1010,903.31,149.72,21.02,44.04,12.04,4.28,0.0
20200405:1110,928.43,139.0,21.47,44.85,12.77,4.21,0.0
20200405:1210,870.71,128.17,20.44,42.29,13.38,4.14,0.0
20200405:1310,709.61,131.27,17.77,36.9,13.82,4.14,0.0
20200405:1410,483.35,132.69,13.81,29.51,13.95,4.21,0.0
20200405:1510,283.29,95.25,9.43,20.9,13.82,4.21,0.0
20200405:1610,83.85,54.1,4.66,11.67,13.2,3.59,0.0
20200405:1710,0.0,0.0,0.0,0.0,11.56,3.24,0.0
20200405:1810,0.0,0.0,0.0,0.0,9.62,3.38,0.0
20200405:1910,0.0,0.0,0.0,0.0,9.2,3.66,0.0
20200405:2010,0.0,0.0,0.0,0.0,8.55,4.14,0.0
20200405:2110,0.0,0.0,0.0,0.0,7.97,4.34,0.0
20200405:2210,0.0,0.0,0.0,0.0,7.31,4.28,0.0
20200405:2310,0.0,0.0,0.0,0.0,6.64,4.07,0.0
20200406:0010,0.0,0.0,0.0,0.0,5.94,3.72,0.0
20200406:0110,0.0,0.0,0.0,0.0,5.23,3.59,0.0
20200406:0210,0.0,0.0,0.0,0.0,4.64,3.52,0.0
20200406:0310,0.0,0.0,0.0,0.0,4.12,3.38,0.0
20200406:0410,0.0,0.0,0.0,0.0,3.63,3.17,0.0
20200406:0510,51.81,40.72,2.72,7.55,3.57,3.1,0.0
20200406:0610,248.0,87.09,7.52,16.91,5.35,2.76,0.0
20200406:0710,448.6,128.33,12.1,25.89,9.01,3.31,0.0
20200406:0810,623.32,162.3,16.06,33.95,12.2,3.59,0.0
20200406:0910,811.6,154.54,19.42,40.42,14.87,4.07,0.0
20200406:1010,898.77,157.96,21.25,44.42,16.77,4.69,0.0
20200406:1110,940.57,137.48,21.81,45.22,17.93,5.17,0.0
20200406:1210,850.98,143.54,20.52,42.64,18.63,5.31,0.0
20200406:1310,732.12,121.48,18.13,37.2,18.94,5.45,0.0
20200406:1410,500.25,126.98,14.15,29.78,18.83,5.45,0.0
20200406:1510,282.93,98.89,9.63,21.16,18.36,5.1,0.0
20200406:1610,77.2,59.86,4.69,11.92,17.34,4.07,0.0
20200406:1710,0.0,6.27,0.22,2.52,15.38,3.59,0.0
20200406:1810,0.0,0.0,0.0,0.0,13.29,3.66,0.0
20200406:1910,0.0,0.0,0.0,0.0,12.57,3.66,0.0
20200406:2010,0.0,0.0,0.0,0.0,11.46,3.66,0.0
20200406:2110,0.0,0.0,0.0,0.0,10.52,3.59,0.0
20200406:2210,0.0,0.0,0.0,0.0,9.74,3.59,0.0
20200406:2310,0.0,0.0,0.0,0.0,9.08,3.52,0.0
20200407:0010,0.0,0.0,0.0,0.0,8.52,3.45,0.0
20200407:0110,0.0,0.0,0.0,0.0,8.03,3.38,0.0
20200407:0210,0.0,0.0,0.0,0.0,7.59,3.31,0.0
20200407:0310,0.0,0.0,0.0,0.0,7.27,3.38,0.0
20200407:0410,0.0,0.0,0.0,0.0,7.01,3.38,0.0
20200407:0510,48.52,43.88,2.78,7.88,7.11,3.31,0.0
20200407:0610,251.99,84.33,7.64,17.25,8.71,3.1,0.0
20200407:0710,433.16,132.46,12.01,26.24,12.37,3.86,0.0
20200407:0810,623.89,156.45,16.06,34.32,14.55,4.55,0.0
20200407:0910,798.89,154.46,19.31,40.79,16.45,4.34,0.0
20200407:1010,899.93,149.48,21.22,44.81,18.03,3.93,0.0
20200407:1110,923.37,138.84,21.64,45.59,19.27,3.45,0.0
20200407:1210,865.68,128.06,20.6,42.98,20.13,2.9,0.0
20200407:1310,718.59,122.85,18.02,37.51,20.65,2.48,0.0
20200407:1410,499.32,121.56,14.12,30.06,20.79,2.21,0.0
20200407:1510,281.49,96.03,9.63,21.41,20.59,1.93,0.0
20200407:1610,76.15,60.31,4.74,12.16,19.77,1.38,0.0
20200407:1710,0.0,7.84,0.28,2.77,17.88,1.79,0.0
20200407:1810,0.0,0.0,0.0,0.0,14.99,2.0,0.0
20200407:1910,0.0,0.0,0.0,0.0,13.33,1.93,0.0
20200407:2010,0.0,0.0,0.0,0.0,11.34,2.0,0.0
20200407:2110,0.0,0.0,0.0,0.0,10.93,2.9,0.0
20200407:2210,0.0,0.0,0.0,0.0,10.82,3.31,0.0
20200407:2310,0.0,0.0,0.0,0.0,10.27,3.24,0.0
20200408:0010,0.0,0.0,0.0,0.0,9.61,2.9,0.0
20200408:0110,0.0,0.0,0.0,0.0,8.84,2.41,0.0
20200408:0210,0.0,0.0,0.0,0.0,7.84,1.86,0.0
20200408:0310,0.0,0.0,0.0,0.0,6.6,1.66,0.0
20200408:0410,0.0,0.0,0.0,0.0,5.54,1.66,0.0
20200408:0510,47.27,46.23,2.86,8.22,5.32,1.45,0.0
20200408:0610,222.04,101.43,7.55,17.59,8.14,0.97,0.0
20200408:0710,411.32,147.8,12.07,26.58,11.16,1.03,0.0
20200408:0810,600.95,173.95,16.14,34.68,13.56,1.17,0.0
20200408:0910,768.24,177.62,19.37,41.17,15.86,1.31,0.0
20200408:1010,864.84,175.58,21.25,45.19,17.85,1.66,0.0
20200408:1110,938.2,136.13,22.01,45.96,19.1,2.07,0.0
20200408:1210,878.85,125.33,20.94,43.32,19.83,2.41,0.0
20200408:1310,717.09,128.36,18.25,37.81,20.09,2.62,0.0
20200408:1410,498.43,126.66,14.34,30.33,20.08,2.76,0.0
20200408:1510,287.77,95.69,9.88,21.66,19.72,2.83,0.0
20200408:1610,83.24,57.26,5.0,12.41,18.77,2.28,0.0
20200408:1710,0.0,9.41,0.34,3.01,16.67,2.62,0.0
20200408:1810,0.0,0.0,0.0,0.0,14.21,2.9,0.0
20200408:1910,0.0,0.0,0.0,0.0,13.44,2.83,0.0
20200408:2010,0.0,0.0,0.0,0.0,12.13,2.83,0.0
20200408:2110,0.0,0.0,0.0,0.0,10.94,2.69,0.0
20200408:2210,0.0,0.0,0.0,0.0,9.81,2.62,0.0
20200408:2310,0.0,0.0,0.0,0.0,8.83,2.69,0.0
20200409:0010,0.0,0.0,0.0,0.0,8.05,2.76,0.0
20200409:0110,0.0,0.0,0.0,0.0,7.45,2.76,0.0
20200409:0210,0.0,0.0,0.0,0.0,6.87,2.76,0.0
20200409:0310,0.0,0.0,0.0,0.0,6.31,2.62,0.0
20200409:0410,0.0,0.0,0.0,0.0,5.6,2.48,0.0
20200409:0510,58.53,42.75,3.14,8.56,5.14,2.07,0.0
20200409:0610,252.36,85.18,7.86,17.93,7.72,1.52,0.0
20200409:0710,438.03,129.95,12.27,26.93,12.08,1.72,0.0
20200409:0810,618.24,156.95,16.2,35.04,15.12,2.55,0.0
20200409:0910,761.62,171.39,19.23,41.54,17.25,3.38,0.0
20200409:1010,841.32,177.46,20.97,45.57,18.8,3.66,0.0
20200409:1110,913.05,139.82,21.73,46.33,19.84,4.14,0.0
20200409:1210,809.69,153.77,20.32,43.65,20.22,4.9,0.0
20200409:1310,587.9,188.4,17.15,38.11,19.94,5.17,0.0
20200409:1410,431.23,154.12,13.7,30.6,19.51,5.31,0.0
20200409:1510,62.9,158.07,6.51,21.92,18.65,5.31,0.0
20200409:1610,64.81,67.37,4.69,12.65,17.69,5.1,0.0
20200409:1710,0.0,8.63,0.31,3.26,16.1,4.62,0.0
20200409:1810,0.0,0.0,0.0,0.0,14.5,4.07,0.0
20200409:1910,0.0,0.0,0.0,0.0,14.19,4.07,0.0
20200409:2010,0.0,0.0,0.0,0.0,13.02,3.79,0.0
20200409:2110,0.0,0.0,0.0,0.0,12.08,3.66,0.0
20200409:2210,0.0,0.0,0.0,0.0,10.9,3.24,0.0
20200409:2310,0.0,0.0,0.0,0.0,9.63,2.76,0.0
20200410:0010,0.0,0.0,0.0,0.0,8.56,2.21,0.0
20200410:0110,0.0,0.0,0.0,0.0,7.89,1.93,0.0
20200410:0210,0.0,0.0,0.0,0.0,6.92,2.07,0.0
20200410:0310,0.0,0.0,0.0,0.0,6.12,2.07,0.0
20200410:0410,0.0,0.0,0.0,0.0,5.18,2.07,0.0
20200410:0510,45.05,51.85,3.06,8.89,4.73,1.86,0.0
20200410:0610,179.39,121.49,7.38,18.26,6.26,1.86,0.0
20200410:0710,411.36,151.93,12.38,27.27,8.32,2.34,0.0
20200410:0810,598.5,179.37,16.45,35.39,9.85,2.41,0.0
20200410:0910,821.27,152.0,20.07,41.92,11.14,2.48,0.0
20200410:1010,922.81,145.76,21.98,45.95,12.21,2.34,0.0
20200410:1110,929.19,144.89,22.29,46.7,13.11,2.14,0.0
20200410:1210,855.23,142.35,21.11,43.99,13.83,2.0,0.0
20200410:1310,736.24,119.17,18.69,38.41,14.32,2.07,0.0
20200410:1410,477.27,139.17,14.43,30.87,14.57,2.21,0.0
20200410:1510,221.72,129.97,9.4,22.17,14.48,2.34,0.0
20200410:1610,70.44,66.98,4.97,12.89,14.1,2.28,0.0
20200410:1710,0.0,13.33,0.48,3.5,13.15,1.66,0.0
20200410:1810,0.0,0.0,0.0,0.0,11.53,1.59,0.0
20200410:1910,0.0,0.0,0.0,0.0,9.57,1.72,0.0
20200410:2010,0.0,0.0,0.0,0.0,8.36,1.66,0.0
20200410:2110,0.0,0.0,0.0,0.0,7.84,1.45,0.0
20200410:2210,0.0,0.0,0.0,0.0,7.52,1.31,0.0
20200410:2310,0.0,0.0,0.0,0.0,7.73,1.1,0.0
20200411:0010,0.0,0.0,0.0,0.0,7.36,0.97,0.0
20200411:0110,0.0,0.0,0.0,0.0,4.43,1.45,0.0
20200411:0210,0.0,0.0,0.0,0.0,2.93,1.72,0.0
20200411:0310,0.0,0.0,0.0,0.0,2.17,1.86,0.0
20200411:0410,0.0,0.0,0.0,0.0,1.9,1.72,0.0
20200411:0510,62.71,45.0,3.45,9.22,2.85,1.24,0.0
20200411:0610,255.31,88.46,8.2,18.59,5.8,0.76,0.0
20200411:0710,444.19,131.16,12.63,27.61,8.39,0.62,0.0
20200411:0810,602.1,167.82,16.37,35.75,10.77,1.03,0.0
20200411:0910,752.87,178.13,19.45,42.28,12.84,1.24,0.0
20200411:1010,815.8,192.19,21.05,46.32,14.2,0.97,0.0
20200411:1110,867.87,167.22,21.7,47.06,15.19,0.55,0.0
20200411:1210,755.27,184.32,20.18,44.32,15.53,0.76,0.0
20200411:1310,637.11,163.89,17.8,38.71,16.09,0.9,0.0
20200411:1410,450.1,146.02,14.12,31.14,16.08,0.9,0.0
20200411:1510,268.74,102.42,9.91,22.42,16.09,0.76,0.0
20200411:1610,70.31,65.74,5.0,13.13,15.75,0.83,0.0
20200411:1710,0.0,14.12,0.51,3.74,14.58,1.1,0.0
20200411:1810,0.0,0.0,0.0,0.0,12.1,1.31,0.0
20200411:1910,0.0,0.0,0.0,0.0,10.11,1.72,0.0
20200411:2010,0.0,0.0,0.0,0.0,8.42,2.48,0.0
20200411:2110,0.0,0.0,0.0,0.0,7.8,2.76,0.0
20200411:2210,0.0,0.0,0.0,0.0,7.34,2.76,0.0
20200411:2310,0.0,0.0,0.0,0.0,6.72,2.55,0.0
20200412:0010,0.0,0.0,0.0,0.0,5.95,2.41,0.0
20200412:0110,0.0,0.0,0.0,0.0,5.26,2.34,0.0
20200412:0210,0.0,0.0,0.0,0.0,4.79,2.48,0.0
20200412:0310,0.0,0.0,0.0,0.0,4.49,2.48,0.0
20200412:0410,0.0,0.0,0.0,0.0,4.3,2.48,0.0
20200412:0510,66.39,45.7,3.65,9.55,4.69,2.21,0.0
20200412:0610,267.49,84.09,8.45,18.92,7.79,1.93,0.0
20200412:0710,466.07,122.26,12.97,27.95,11.89,2.55,0.0
20200412:0810,640.6,150.99,16.84,36.1,14.92,2.97,0.0
20200412:0910,772.43,169.7,19.76,42.65,17.02,3.38,0.0
20200412:1010,850.25,175.71,21.47,46.7,18.49,3.45,0.0
20200412:1110,888.19,156.08,21.98,47.42,19.61,3.45,0.0
20200412:1210,832.34,142.79,20.91,44.65,20.4,3.45,0.0
20200412:1310,728.16,112.92,18.64,39.0,20.93,3.59,0.0
20200412:1410,515.53,111.0,14.82,31.41,21.12,3.72,0.0
20200412:1510,291.65,90.33,10.27,22.66,20.99,3.79,0.0
20200412:1610,89.77,53.82,5.5,13.37,20.42,3.31,0.0
20200412:1710,0.0,15.69,0.56,3.99,18.84,2.55,0.0
20200412:1810,0.0,0.0,0.0,0.0,16.43,2.69,0.0
20200412:1910,0.0,0.0,0.0,0.0,15.05,2.76,0.0
20200412:2010,0.0,0.0,0.0,0.0,13.77,2.76,0.0
20200412:2110,0.0,0.0,0.0,0.0,12.69,2.76,0.0
20200412:2210,0.0,0.0,0.0,0.0,11.91,2.83,0.0
20200412:2310,0.0,0.0,0.0,0.0,11.47,2.97,0.0
20200413:0010,0.0,0.0,0.0,0.0,11.21,3.03,0.0
20200413:0110,0.0,0.0,0.0,0.0,11.06,3.1,0.0
20200413:0210,0.0,0.0,0.0,0.0,10.88,2.9,0.0
20200413:0310,0.0,0.0,0.0,0.0,10.51,2.76,0.0
20200413:0410,0.0,0.0,0.0,0.0,9.98,2.83,0.0
20200413:0510,0.0,25.77,0.84,9.87,10.29,2.83,0.0
20200413:0610,0.0,80.73,2.64,19.25,12.24,2.41,0.0
20200413:0710,42.46,193.48,7.02,28.28,14.84,4.48,0.0
20200413:0810,557.25,184.68,16.11,36.45,15.78,4.9,0.0
20200413:0910,8.11,225.35,7.49,43.01,15.96,5.86,0.0
20200413:1010,25.69,280.02,9.54,47.07,14.68,6.48,0.0
20200413:1110,0.0,99.63,3.26,47.78,13.51,6.34,0.0
20200413:1210,0.0,103.92,3.4,44.98,12.89,6.34,0.0
20200413:1310,0.0,53.25,1.74,39.3,12.51,6.83,0.0
20200413:1410,30.83,206.45,7.33,31.67,11.65,6.97,0.0
20200413:1510,16.53,142.77,5.05,22.91,10.75,6.69,0.0
20200413:1610,0.66,62.7,2.08,13.61,9.89,6.21,0.0
20200413:1710,0.0,6.27,0.22,4.23,9.2,5.45,0.0
20200413:1810,0.0,0.0,0.0,0.0,8.24,4.41,0.0
20200413:1910,0.0,0.0,0.0,0.0,7.47,3.93,0.0
20200413:2010,0.0,0.0,0.0,0.0,6.64,3.93,0.0
20200413:2110,0.0,0.0,0.0,0.0,5.79,3.86,0.0
20200413:2210,0.0,0.0,0.0,0.0,4.8,3.45,0.0
20200413:2310,0.0,0.0,0.0,0.0,3.92,3.03,0.0
20200414:0010,0.0,0.0,0.0,0.0,3.19,2.9,0.0
20200414:0110,0.0,0.0,0.0,0.0,2.63,2.9,0.0
20200414:0210,0.0,0.0,0.0,0.0,2.08,3.03,0.0
20200414:0310,0.0,0.0,0.0,0.0,1.78,3.31,0.0
20200414:0410,0.0,0.0,0.0,0.0,1.69,3.66,0.0
20200414:0510,13.57,65.21,2.58,10.19,1.93,3.79,0.0
20200414:0610,245.86,104.34,8.67,19.57,3.18,4.34,0.0
20200414:0710,387.64,169.51,12.74,28.62,3.71,5.52,0.0
20200414:0810,162.79,290.02,11.93,36.79,4.56,6.07,0.0
20200414:0910,424.25,319.22,17.12,43.37,5.65,6.14,0.0
20200414:1010,0.0,183.8,6.01,47.43,7.03,6.28,0.0
20200414:1110,351.57,366.9,17.38,48.13,8.45,6.76,0.0
20200414:1210,213.95,351.89,14.79,45.3,8.63,6.83,0.0
20200414:1310,426.21,266.81,16.42,39.59,8.83,6.76,0.0
20200414:1410,175.17,244.51,11.28,31.93,9.05,6.97,0.0
20200414:1510,55.13,169.43,6.82,23.15,9.0,6.9,0.0
20200414:1610,32.4,90.11,4.35,13.85,8.69,6.55,0.0
20200414:1710,0.0,18.82,0.67,4.47,8.04,5.72,0.0
20200414:1810,0.0,0.0,0.0,0.0,7.33,4.34,0.0
