Latitude (decimal degrees):	52.808
Longitude (decimal degrees):	21.891
Elevation (m):	128
Radiation database:	PVGIS-SARAH2


Slope: 41 deg. (optimum)
Azimuth: -8 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200712:0511,0.0,89.43,2.5,22.28,13.06,2.07,0.0
20200712:0611,18.8,193.84,5.83,31.33,14.21,2.62,0.0
20200712:0711,123.44,288.33,10.37,40.21,15.23,2.14,0.0
20200712:0811,649.51,184.04,18.04,48.39,16.32,3.1,0.0
20200712:0911,718.21,212.18,19.88,54.99,17.12,3.52,0.0
20200712:1011,8.06,288.51,8.21,58.75,17.96,3.72,0.0
20200712:1111,5.62,280.29,7.94,58.53,18.39,3.66,0.0
20200712:1211,386.63,330.78,16.94,54.4,18.84,3.72,0.0
20200712:1311,118.21,331.74,11.82,47.57,19.06,4.0,0.0
20200712:1411,60.65,271.09,9.17,39.29,18.75,4.14,0.0
20200712:1511,160.22,155.02,10.42,30.37,18.49,4.41,0.0
20200712:1611,8.08,135.26,4.63,21.33,17.87,4.0,0.0
20200712:1711,0.0,55.05,1.67,12.55,17.19,3.31,0.0
20200712:1811,0.0,17.81,0.54,4.39,16.46,2.97,0.0
20200712:1911,0.0,0.0,0.0,0.0,15.67,2.34,0.0
20200712:2011,0.0,0.0,0.0,0.0,14.67,1.93,0.0
20200712:2111,0.0,0.0,0.0,0.0,13.44,1.79,0.0
20200712:2211,0.0,0.0,0.0,0.0,12.35,2.0,0.0
20200712:2311,0.0,0.0,0.0,0.0,11.6,2.07,0.0
20200713:0011,0.0,0.0,0.0,0.0,11.04,2.21,0.0
20200713:0111,0.0,0.0,0.0,0.0,10.98,2.28,0.0
20200713:0211,0.0,0.0,0.0,0.0,10.8,2.28,0.0
20200713:0311,0.0,3.24,0.1,5.09,10.66,2.28,0.0
20200713:0411,0.0,13.15,0.37,13.34,11.51,2.07,0.0
20200713:0511,0.0,45.59,1.27,22.16,12.91,2.69,0.0
20200713:0611,25.79,200.77,6.18,31.2,14.17,3.31,0.0
20200713:0711,136.87,287.41,10.59,40.09,14.82,3.38,0.0
20200713:0811,12.58,264.55,7.62,48.25,15.4,3.59,0.0
20200713:0911,0.0,194.63,5.44,54.85,16.32,3.66,0.0
20200713:1011,0.0,163.95,4.58,58.61,17.33,3.79,0.0
20200713:1111,20.28,318.16,9.27,58.39,18.08,3.66,0.0
20200713:1211,135.6,369.83,12.92,54.28,18.55,3.66,0.0
20200713:1311,0.0,171.84,4.8,47.47,19.03,3.86,0.0
20200713:1411,238.9,230.61,12.82,39.2,18.84,3.79,0.0
20200713:1511,181.85,137.11,10.71,30.28,18.69,3.66,0.0
20200713:1611,0.54,105.0,2.99,21.24,17.37,3.45,0.0
20200713:1711,0.0,35.62,1.08,12.46,17.29,2.55,0.0
20200713:1811,0.0,14.57,0.44,4.29,16.76,2.21,0.0
20200713:1911,0.0,0.0,0.0,0.0,15.78,2.34,0.0
20200713:2011,0.0,0.0,0.0,0.0,15.15,2.0,0.0
20200713:2111,0.0,0.0,0.0,0.0,14.27,1.79,0.0
20200713:2211,0.0,0.0,0.0,0.0,13.59,1.72,0.0
20200713:2311,0.0,0.0,0.0,0.0,12.82,1.86,0.0
20200714:0011,0.0,0.0,0.0,0.0,12.29,1.79,0.0
20200714:0111,0.0,0.0,0.0,0.0,11.47,1.66,0.0
20200714:0211,0.0,0.0,0.0,0.0,10.62,1.72,0.0
20200714:0311,0.0,18.62,0.56,4.95,10.06,1.59,0.0
20200714:0411,27.43,45.87,4.31,13.2,11.3,0.97,0.0
20200714:0511,173.01,90.1,7.89,22.03,13.87,0.76,0.0
20200714:0611,362.09,116.38,11.74,31.07,15.52,1.24,0.0
20200714:0711,496.14,165.33,14.88,39.95,17.04,1.79,0.0
20200714:0811,482.66,261.43,16.38,48.12,18.12,2.48,0.0
20200714:0911,522.24,300.32,17.94,54.7,18.5,2.0,0.0
20200714:1011,200.07,396.38,14.49,58.46,19.1,1.93,0.0
20200714:1111,616.41,270.6,19.59,58.25,20.07,2.0,0.0
20200714:1211,279.35,356.53,15.37,54.16,20.36,1.86,0.0
20200714:1311,567.89,157.17,17.72,47.36,20.81,1.52,0.0
20200714:1411,197.75,246.49,12.11,39.1,21.09,1.38,0.0
20200714:1511,85.29,194.99,8.65,30.18,20.94,1.38,0.0
20200714:1611,10.87,133.86,4.88,21.14,20.63,1.45,0.0
20200714:1711,0.0,52.62,1.59,12.36,20.08,1.72,0.0
20200714:1811,0.0,19.43,0.59,4.18,18.86,2.07,0.0
20200714:1911,0.0,0.0,0.0,0.0,18.0,2.21,0.0
20200714:2011,0.0,0.0,0.0,0.0,16.57,2.28,0.0
20200714:2111,0.0,0.0,0.0,0.0,15.37,2.28,0.0
20200714:2211,0.0,0.0,0.0,0.0,14.49,2.21,0.0
20200714:2311,0.0,0.0,0.0,0.0,13.71,2.14,0.0
20200715:0011,0.0,0.0,0.0,0.0,12.91,2.0,0.0
20200715:0111,0.0,0.0,0.0,0.0,12.05,1.86,0.0
20200715:0211,0.0,0.0,0.0,0.0,11.32,1.72,0.0
20200715:0311,0.0,14.57,0.44,4.81,11.02,1.59,0.0
20200715:0411,18.4,61.81,3.82,13.07,12.34,0.97,0.0
20200715:0511,86.01,136.19,6.42,21.89,15.28,0.69,0.0
20200715:0611,309.3,146.06,11.18,30.94,17.6,0.76,0.0
20200715:0711,504.03,159.47,14.88,39.82,19.29,1.03,0.0
20200715:0811,636.62,184.24,17.68,47.97,20.7,0.76,0.0
20200715:0911,677.24,226.53,19.27,54.55,21.7,0.21,0.0
20200715:1011,550.48,311.08,18.83,58.31,22.29,0.83,0.0
20200715:1111,194.59,392.82,14.41,58.11,22.64,0.83,0.0
20200715:1211,499.42,279.56,17.97,54.03,23.12,0.62,0.0
20200715:1311,567.31,156.35,17.65,47.25,23.13,0.41,0.0
20200715:1411,236.76,229.04,12.67,39.0,23.01,0.21,0.0
20200715:1511,57.72,201.74,7.8,30.08,22.92,0.28,0.0
20200715:1611,35.46,104.05,6.55,21.04,22.71,0.55,0.0
20200715:1711,0.0,61.52,1.86,12.25,22.24,0.97,0.0
20200715:1811,0.0,18.62,0.56,4.07,21.21,1.45,0.0
20200715:1911,0.0,0.0,0.0,0.0,19.93,1.86,0.0
20200715:2011,0.0,0.0,0.0,0.0,19.07,2.07,0.0
20200715:2111,0.0,0.0,0.0,0.0,18.3,2.28,0.0
20200715:2211,0.0,0.0,0.0,0.0,17.6,2.41,0.0
20200715:2311,0.0,0.0,0.0,0.0,17.02,2.41,0.0
20200716:0011,0.0,0.0,0.0,0.0,16.58,2.34,0.0
20200716:0111,0.0,0.0,0.0,0.0,16.0,2.34,0.0
20200716:0211,0.0,0.0,0.0,0.0,15.61,2.21,0.0
20200716:0311,0.0,3.24,0.1,4.66,15.11,2.21,0.0
20200716:0411,8.53,74.17,3.06,12.93,15.61,1.93,0.0
20200716:0511,142.82,104.79,7.31,21.75,17.46,1.72,0.0
20200716:0611,282.26,156.02,10.76,30.8,18.87,1.79,0.0
20200716:0711,317.81,241.72,12.92,39.68,20.42,2.21,0.0
20200716:0811,384.75,292.92,15.17,47.83,21.14,1.86,0.0
20200716:0911,612.19,253.8,18.56,54.39,22.09,1.52,0.0
20200716:1011,552.85,304.13,18.68,58.14,22.82,1.66,0.0
20200716:1111,769.9,181.23,20.67,57.95,20.68,2.97,0.0
20200716:1211,203.7,364.07,14.05,53.89,20.59,2.34,0.0
20200716:1311,0.0,175.34,4.9,47.13,21.55,1.31,0.0
20200716:1411,0.0,46.47,1.3,38.89,22.23,1.03,0.0
20200716:1511,0.0,68.38,1.91,29.98,22.26,1.03,0.0
20200716:1611,0.0,51.73,1.45,20.93,20.22,1.72,0.0
20200716:1711,0.0,24.29,0.74,12.14,19.03,1.31,0.0
20200716:1811,0.0,11.33,0.34,3.95,18.42,1.03,0.0
20200716:1911,0.0,0.0,0.0,0.0,17.19,1.45,0.0
20200716:2011,0.0,0.0,0.0,0.0,16.54,1.59,0.0
20200716:2111,0.0,0.0,0.0,0.0,16.01,1.59,0.0
20200716:2211,0.0,0.0,0.0,0.0,15.69,1.52,0.0
20200716:2311,0.0,0.0,0.0,0.0,15.37,1.38,0.0
20200717:0011,0.0,0.0,0.0,0.0,15.14,1.31,0.0
20200717:0111,0.0,0.0,0.0,0.0,14.99,1.24,0.0
20200717:0211,0.0,0.0,0.0,0.0,14.91,1.38,0.0
20200717:0311,0.0,2.43,0.07,4.52,14.84,1.38,0.0
20200717:0411,0.0,12.27,0.34,12.78,15.1,1.1,0.0
20200717:0511,0.0,82.41,2.3,21.61,15.61,1.03,0.0
20200717:0611,0.0,77.15,2.16,30.66,16.33,1.52,0.0
20200717:0711,7.75,210.37,6.03,39.53,16.74,1.17,0.0
20200717:0811,58.9,309.11,9.66,47.67,17.61,1.03,0.0
20200717:0911,368.88,343.8,16.03,54.23,18.88,0.48,0.0
20200717:1011,380.66,362.04,16.79,57.98,19.92,0.07,0.0
20200717:1111,268.21,380.2,15.4,57.79,20.96,0.21,0.0
20200717:1211,208.54,362.0,14.07,53.75,21.85,0.55,0.0
20200717:1311,512.94,183.04,16.92,47.0,22.31,0.48,0.0
20200717:1411,330.48,173.13,13.7,38.77,22.65,0.69,0.0
20200717:1511,196.48,119.21,10.64,29.87,22.73,1.03,0.0
20200717:1611,49.46,76.49,7.06,20.82,22.52,1.03,0.0
20200717:1711,0.0,47.76,1.45,12.03,21.86,1.52,0.0
20200717:1811,0.0,17.81,0.54,3.83,20.43,2.0,0.0
20200717:1911,0.0,0.0,0.0,0.0,20.06,1.59,0.0
20200717:2011,0.0,0.0,0.0,0.0,18.8,1.79,0.0
20200717:2111,0.0,0.0,0.0,0.0,17.84,1.86,0.0
20200717:2211,0.0,0.0,0.0,0.0,17.04,1.79,0.0
20200717:2311,0.0,0.0,0.0,0.0,16.3,1.72,0.0
20200718:0011,0.0,0.0,0.0,0.0,15.75,1.66,0.0
20200718:0111,0.0,0.0,0.0,0.0,15.1,1.86,0.0
20200718:0211,0.0,0.0,0.0,0.0,14.76,1.86,0.0
20200718:0311,0.0,8.9,0.27,4.36,14.46,1.86,0.0
20200718:0411,18.27,57.46,3.73,12.64,15.37,1.45,0.0
20200718:0511,156.61,96.07,7.45,21.47,18.09,1.24,0.0
20200718:0611,351.72,117.94,11.4,30.52,20.08,1.38,0.0
20200718:0711,525.02,142.69,14.83,39.39,21.61,2.07,0.0
20200718:0811,663.48,164.98,17.68,47.52,23.11,2.34,0.0
20200718:0911,869.87,109.3,20.49,54.07,24.16,2.69,0.0
20200718:1011,870.46,137.96,21.25,57.8,24.9,3.17,0.0
20200718:1111,702.87,221.07,20.08,57.63,25.36,3.31,0.0
20200718:1211,745.86,138.82,19.93,53.6,25.35,3.24,0.0
20200718:1311,656.54,95.23,18.21,46.87,25.49,3.17,0.0
20200718:1411,386.18,140.83,14.37,38.65,25.58,3.1,0.0
20200718:1511,159.65,148.24,10.05,29.75,25.47,3.03,0.0
20200718:1611,50.17,75.48,7.08,20.7,25.09,2.41,0.0
20200718:1711,0.0,57.48,1.74,11.9,24.25,1.86,0.0
20200718:1811,0.0,16.19,0.49,3.69,22.71,1.72,0.0
20200718:1911,0.0,0.0,0.0,0.0,21.1,2.14,0.0
20200718:2011,0.0,0.0,0.0,0.0,19.68,2.21,0.0
20200718:2111,0.0,0.0,0.0,0.0,18.63,2.28,0.0
20200718:2211,0.0,0.0,0.0,0.0,17.74,2.21,0.0
20200718:2311,0.0,0.0,0.0,0.0,17.0,2.0,0.0
20200719:0011,0.0,0.0,0.0,0.0,16.16,2.07,0.0
20200719:0111,0.0,0.0,0.0,0.0,15.44,2.14,0.0
20200719:0211,0.0,0.0,0.0,0.0,14.93,2.14,0.0
20200719:0311,0.0,10.52,0.32,4.21,14.67,2.14,0.0
20200719:0411,19.35,54.43,3.78,12.48,15.54,1.86,0.0
20200719:0511,144.58,104.32,7.28,21.32,18.48,1.66,0.0
20200719:0611,312.56,142.12,11.03,30.37,20.67,1.93,0.0
20200719:0711,456.51,183.95,14.29,39.23,22.83,1.59,0.0
20200719:0811,635.12,185.27,17.5,47.36,24.48,2.21,0.0
20200719:0911,677.89,226.63,19.12,53.9,25.15,2.9,0.0
20200719:1011,436.3,352.58,17.53,57.63,25.54,3.1,0.0
20200719:1111,616.67,271.02,19.42,57.46,25.63,2.97,0.0
20200719:1211,755.42,138.13,20.08,53.44,26.13,2.83,0.0
20200719:1311,665.47,93.38,18.34,46.73,26.27,2.55,0.0
20200719:1411,438.72,108.76,14.95,38.52,26.47,2.28,0.0
20200719:1511,198.63,121.14,10.71,29.62,26.32,2.14,0.0
20200719:1611,45.89,83.7,6.91,20.58,25.71,1.72,0.0
20200719:1711,0.0,66.38,2.01,11.77,24.71,1.52,0.0
20200719:1811,0.0,16.19,0.49,3.56,23.04,1.93,0.0
20200719:1911,0.0,0.0,0.0,0.0,21.3,2.14,0.0
20200719:2011,0.0,0.0,0.0,0.0,19.75,2.14,0.0
20200719:2111,0.0,0.0,0.0,0.0,18.5,2.07,0.0
20200719:2211,0.0,0.0,0.0,0.0,17.45,1.86,0.0
20200719:2311,0.0,0.0,0.0,0.0,16.7,1.66,0.0
20200720:0011,0.0,0.0,0.0,0.0,16.1,1.59,0.0
20200720:0111,0.0,0.0,0.0,0.0,15.24,1.66,0.0
20200720:0211,0.0,0.0,0.0,0.0,14.62,1.66,0.0
20200720:0311,0.0,6.48,0.2,4.05,14.34,1.66,0.0
20200720:0411,0.0,15.78,0.44,12.33,15.57,1.17,0.0
20200720:0511,130.08,108.86,6.94,21.17,18.57,1.03,0.0
20200720:0611,354.38,113.38,11.28,30.22,20.85,1.24,0.0
20200720:0711,510.48,149.18,14.59,39.08,22.98,1.38,0.0
20200720:0811,659.05,165.36,17.5,47.2,24.59,1.45,0.0
20200720:0911,733.94,189.24,19.37,53.72,25.66,1.59,0.0
20200720:1011,467.89,336.53,17.7,57.44,26.28,1.66,0.0
20200720:1111,527.78,304.29,18.39,57.28,26.77,1.79,0.0
20200720:1211,462.99,289.69,17.28,53.28,26.89,1.79,0.0
20200720:1311,567.99,151.37,17.33,46.59,27.03,1.79,0.0
20200720:1411,383.37,141.26,14.22,38.39,26.92,1.59,0.0
20200720:1511,58.13,195.99,7.6,29.49,26.66,1.86,0.0
20200720:1611,5.82,124.43,4.07,20.45,24.95,2.28,0.0
20200720:1711,0.0,42.9,1.3,11.64,24.15,1.72,0.0
20200720:1811,0.0,12.95,0.39,3.41,23.02,1.79,0.0
20200720:1911,0.0,0.0,0.0,0.0,21.73,1.72,0.0
20200720:2011,0.0,0.0,0.0,0.0,20.67,1.93,0.0
20200720:2111,0.0,0.0,0.0,0.0,19.51,2.21,0.0
20200720:2211,0.0,0.0,0.0,0.0,18.46,2.07,0.0
20200720:2311,0.0,0.0,0.0,0.0,18.02,1.93,0.0
20200721:0011,0.0,0.0,0.0,0.0,17.8,2.28,0.0
20200721:0111,0.0,0.0,0.0,0.0,17.69,2.83,0.0
20200721:0211,0.0,0.0,0.0,0.0,17.35,3.38,0.0
20200721:0311,0.0,2.43,0.07,3.88,17.06,3.59,0.0
20200721:0411,0.0,12.27,0.34,12.17,16.64,3.52,0.0
20200721:0511,0.0,23.67,0.66,21.02,16.64,3.45,0.0
20200721:0611,0.0,51.73,1.45,30.07,17.17,3.72,0.0
20200721:0711,96.39,279.22,9.54,38.92,17.66,3.52,0.0
20200721:0811,372.54,304.43,15.08,47.03,18.8,3.93,0.0
20200721:0911,429.49,337.52,16.87,53.54,19.58,4.41,0.0
20200721:1011,85.83,373.53,11.87,57.25,20.43,4.69,0.0
20200721:1111,191.69,393.34,14.29,57.09,20.92,4.9,0.0
20200721:1211,321.57,348.23,15.84,53.11,20.88,4.83,0.0
20200721:1311,224.82,315.63,13.56,46.44,21.04,5.03,0.0
20200721:1411,399.8,138.74,14.56,38.25,20.83,5.17,0.0
20200721:1511,28.5,196.27,6.52,29.36,20.36,4.83,0.0
20200721:1611,55.03,67.15,7.26,20.31,19.93,4.55,0.0
20200721:1711,0.0,64.76,1.96,11.5,19.3,3.66,0.0
20200721:1811,0.0,12.95,0.39,3.26,18.46,3.24,0.0
20200721:1911,0.0,0.0,0.0,0.0,17.67,2.55,0.0
20200721:2011,0.0,0.0,0.0,0.0,16.54,2.34,0.0
20200721:2111,0.0,0.0,0.0,0.0,15.66,2.21,0.0
20200721:2211,0.0,0.0,0.0,0.0,14.92,2.28,0.0
20200721:2311,0.0,0.0,0.0,0.0,14.25,2.48,0.0
20200722:0011,0.0,0.0,0.0,0.0,13.78,2.69,0.0
20200722:0111,0.0,0.0,0.0,0.0,13.29,2.69,0.0
20200722:0211,0.0,0.0,0.0,0.0,12.73,2.62,0.0
20200722:0311,0.0,6.48,0.2,3.71,12.4,2.62,0.0
20200722:0411,0.0,12.27,0.34,12.01,12.9,2.83,0.0
20200722:0511,0.0,81.53,2.28,20.86,14.3,3.1,0.0
20200722:0611,324.53,138.37,11.11,29.91,15.73,4.07,0.0
20200722:0711,427.38,202.29,14.0,38.76,17.25,4.9,0.0
20200722:0811,452.16,276.21,15.86,46.86,17.92,5.31,0.0
20200722:0911,198.14,377.11,13.78,53.36,18.63,5.38,0.0
20200722:1011,386.67,371.29,16.99,57.06,19.19,5.52,0.0
20200722:1111,180.7,392.83,14.07,56.9,19.68,5.66,0.0
20200722:1211,9.91,276.4,7.92,52.94,20.0,5.66,0.0
20200722:1311,68.37,315.04,10.22,46.28,20.26,5.52,0.0
20200722:1411,0.0,104.33,2.92,38.1,20.45,5.45,0.0
20200722:1511,206.42,117.05,10.79,29.22,20.14,5.1,0.0
20200722:1611,23.4,118.47,5.69,20.17,19.65,4.48,0.0
20200722:1711,0.0,57.48,1.74,11.35,18.82,3.45,0.0
20200722:1811,0.0,12.95,0.39,3.11,17.76,2.69,0.0
20200722:1911,0.0,0.0,0.0,0.0,16.49,2.28,0.0
20200722:2011,0.0,0.0,0.0,0.0,15.14,2.07,0.0
20200722:2111,0.0,0.0,0.0,0.0,13.97,1.86,0.0
20200722:2211,0.0,0.0,0.0,0.0,12.57,1.93,0.0
20200722:2311,0.0,0.0,0.0,0.0,11.63,1.93,0.0
20200723:0011,0.0,0.0,0.0,0.0,11.21,1.86,0.0
20200723:0111,0.0,0.0,0.0,0.0,10.69,1.86,0.0
20200723:0211,0.0,0.0,0.0,0.0,10.09,1.93,0.0
20200723:0311,0.0,1.62,0.05,3.54,9.67,1.93,0.0
20200723:0411,0.0,11.4,0.32,11.85,10.83,1.59,0.0
20200723:0511,0.0,81.53,2.28,20.7,13.33,1.52,0.0
20200723:0611,25.71,190.41,5.86,29.75,14.92,1.86,0.0
20200723:0711,317.18,242.68,12.72,38.6,16.03,2.28,0.0
20200723:0811,453.58,271.4,15.74,46.68,17.09,3.38,0.0
20200723:0911,492.62,311.16,17.33,53.17,18.02,4.34,0.0
20200723:1011,225.79,391.23,14.66,56.86,18.43,4.28,0.0
20200723:1111,572.45,292.91,18.88,56.71,18.69,4.28,0.0
20200723:1211,0.0,127.12,3.55,52.76,19.02,4.0,0.0
20200723:1311,36.85,292.64,8.95,46.12,19.36,3.93,0.0
20200723:1411,4.48,199.31,5.69,37.95,19.4,3.72,0.0
20200723:1511,230.51,94.95,11.01,29.07,19.17,3.45,0.0
20200723:1611,61.95,51.7,7.38,20.02,18.95,2.9,0.0
20200723:1711,0.0,53.43,1.62,11.2,18.63,2.41,0.0
20200723:1811,0.0,11.33,0.34,2.95,17.85,2.07,0.0
20200723:1911,0.0,0.0,0.0,0.0,16.4,1.86,0.0
20200723:2011,0.0,0.0,0.0,0.0,15.36,1.93,0.0
20200723:2111,0.0,0.0,0.0,0.0,14.31,1.93,0.0
20200723:2211,0.0,0.0,0.0,0.0,13.65,1.93,0.0
20200723:2311,0.0,0.0,0.0,0.0,12.77,1.93,0.0
20200724:0011,0.0,0.0,0.0,0.0,12.32,1.86,0.0
20200724:0111,0.0,0.0,0.0,0.0,12.04,1.86,0.0
20200724:0211,0.0,0.0,0.0,0.0,11.83,1.86,0.0
20200724:0311,0.0,4.05,0.12,3.37,11.4,1.86,0.0
