Latitude (decimal degrees):	50.062
Longitude (decimal degrees):	19.824
Elevation (m):	253
Radiation database:	PVGIS-SARAH2


Slope: 42 deg. (optimum)
Azimuth: -3 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201028:1510,0.0,0.0,0.0,0.0,14.8,1.59,0.0
20201028:1610,0.0,0.0,0.0,0.0,13.15,1.79,0.0
20201028:1710,0.0,0.0,0.0,0.0,12.04,1.79,0.0
20201028:1810,0.0,0.0,0.0,0.0,10.77,1.86,0.0
20201028:1910,0.0,0.0,0.0,0.0,10.12,2.55,0.0
20201028:2010,0.0,0.0,0.0,0.0,9.91,2.76,0.0
20201028:2110,0.0,0.0,0.0,0.0,9.65,2.69,0.0
20201028:2210,0.0,0.0,0.0,0.0,9.19,2.62,0.0
20201028:2310,0.0,0.0,0.0,0.0,8.85,2.55,0.0
20201029:0010,0.0,0.0,0.0,0.0,8.75,2.48,0.0
20201029:0110,0.0,0.0,0.0,0.0,9.05,2.48,0.0
20201029:0210,0.0,0.0,0.0,0.0,8.67,2.55,0.0
20201029:0310,0.0,0.0,0.0,0.0,8.17,2.55,0.0
20201029:0410,0.0,0.0,0.0,0.0,7.93,2.28,0.0
20201029:0510,0.0,0.0,0.0,0.0,7.11,2.28,0.0
20201029:0610,4.15,25.06,0.75,5.9,6.89,2.28,0.0
20201029:0710,132.54,118.19,3.88,13.75,8.8,2.07,0.0
20201029:0810,341.23,173.93,7.09,20.14,11.41,2.48,0.0
20201029:0910,360.38,213.73,8.56,24.54,12.94,3.24,0.0
20201029:1010,550.79,199.84,10.31,26.48,13.9,3.79,0.0
20201029:1110,156.24,215.51,7.22,25.72,14.27,4.62,0.0
20201029:1210,0.0,94.04,2.78,22.36,13.65,4.41,0.0
20201029:1310,4.61,84.38,2.52,16.79,12.57,3.93,0.0
20201029:1410,0.0,32.22,0.95,9.53,11.67,3.79,0.0
20201029:1510,0.0,0.0,0.0,0.0,11.04,3.45,0.0
20201029:1610,0.0,0.0,0.0,0.0,10.42,3.31,0.0
20201029:1710,0.0,0.0,0.0,0.0,10.06,3.45,0.0
20201029:1810,0.0,0.0,0.0,0.0,9.73,4.55,0.0
20201029:1910,0.0,0.0,0.0,0.0,8.74,3.79,0.0
20201029:2010,0.0,0.0,0.0,0.0,8.29,3.86,0.0
20201029:2110,0.0,0.0,0.0,0.0,7.59,3.86,0.0
20201029:2210,0.0,0.0,0.0,0.0,7.15,3.72,0.0
20201029:2310,0.0,0.0,0.0,0.0,6.62,3.52,0.0
20201030:0010,0.0,0.0,0.0,0.0,6.3,3.31,0.0
20201030:0110,0.0,0.0,0.0,0.0,6.08,3.24,0.0
20201030:0210,0.0,0.0,0.0,0.0,6.11,3.24,0.0
20201030:0310,0.0,0.0,0.0,0.0,6.09,2.97,0.0
20201030:0410,0.0,0.0,0.0,0.0,6.11,2.76,0.0
20201030:0510,0.0,0.0,0.0,0.0,5.69,2.69,0.0
20201030:0610,73.63,43.12,1.34,5.63,5.49,2.48,0.0
20201030:0710,329.26,110.51,4.88,13.47,6.71,2.62,0.0
20201030:0810,493.8,145.31,7.81,19.83,7.97,2.9,0.0
20201030:0910,561.21,177.69,9.64,24.22,9.21,3.38,0.0
20201030:1010,480.16,216.18,9.84,26.15,10.1,3.79,0.0
20201030:1110,90.44,196.77,6.3,25.4,10.58,4.07,0.0
20201030:1210,19.47,137.17,4.16,22.05,10.35,3.38,0.0
20201030:1310,0.0,40.93,1.21,16.49,9.92,2.28,0.0
20201030:1410,0.0,14.8,0.44,9.25,9.41,2.48,0.0
20201030:1510,0.0,0.0,0.0,0.0,9.01,2.28,0.0
20201030:1610,0.0,0.0,0.0,0.0,8.85,2.28,0.0
20201030:1710,0.0,0.0,0.0,0.0,8.9,2.48,0.0
20201030:1810,0.0,0.0,0.0,0.0,9.0,3.1,0.0
20201030:1910,0.0,0.0,0.0,0.0,9.19,3.45,0.0
20201030:2010,0.0,0.0,0.0,0.0,9.51,4.0,0.0
20201030:2110,0.0,0.0,0.0,0.0,9.96,4.48,0.0
20201030:2210,0.0,0.0,0.0,0.0,10.49,4.76,0.0
20201030:2310,0.0,0.0,0.0,0.0,10.91,4.83,0.0
20201031:0010,0.0,0.0,0.0,0.0,11.03,4.62,0.0
20201031:0110,0.0,0.0,0.0,0.0,10.86,4.21,0.0
20201031:0210,0.0,0.0,0.0,0.0,10.49,3.59,0.0
20201031:0310,0.0,0.0,0.0,0.0,9.86,3.1,0.0
20201031:0410,0.0,0.0,0.0,0.0,9.19,2.69,0.0
20201031:0510,0.0,0.0,0.0,0.0,8.62,2.21,0.0
20201031:0610,77.02,41.31,1.29,5.37,7.95,1.66,0.0
20201031:0710,104.44,111.97,3.55,13.18,7.67,1.52,0.0
20201031:0810,44.59,139.96,4.32,19.53,8.44,2.0,0.0
20201031:0910,177.3,211.19,7.07,23.9,9.25,1.79,0.0
20201031:1010,99.92,207.55,6.63,25.82,10.17,1.72,0.0
20201031:1110,36.1,171.59,5.27,25.07,10.89,1.38,0.0
20201031:1210,207.84,196.57,6.84,21.74,11.17,0.97,0.0
20201031:1310,168.71,145.37,4.99,16.2,11.24,0.83,0.0
20201031:1410,87.05,74.49,2.36,8.97,11.17,0.97,0.0
20201031:1510,0.0,0.0,0.0,0.0,10.35,1.03,0.0
20201031:1610,0.0,0.0,0.0,0.0,8.11,1.31,0.0
20201031:1710,0.0,0.0,0.0,0.0,7.2,1.31,0.0
20201031:1810,0.0,0.0,0.0,0.0,7.07,1.17,0.0
20201031:1910,0.0,0.0,0.0,0.0,3.84,1.86,0.0
20201031:2010,0.0,0.0,0.0,0.0,3.55,1.72,0.0
20201031:2110,0.0,0.0,0.0,0.0,2.85,1.79,0.0
20201031:2210,0.0,0.0,0.0,0.0,2.36,1.72,0.0
20201031:2310,0.0,0.0,0.0,0.0,1.8,1.79,0.0
20201101:0010,0.0,0.0,0.0,0.0,1.23,1.86,0.0
20201101:0110,0.0,0.0,0.0,0.0,0.82,1.79,0.0
20201101:0210,0.0,0.0,0.0,0.0,0.44,1.79,0.0
20201101:0310,0.0,0.0,0.0,0.0,0.12,1.79,0.0
20201101:0410,0.0,0.0,0.0,0.0,0.1,1.66,0.0
20201101:0510,0.0,0.0,0.0,0.0,0.25,1.52,0.0
20201101:0610,18.99,28.0,0.85,5.1,0.41,1.38,0.0
20201101:0710,69.99,99.01,3.08,12.9,1.59,1.31,0.0
20201101:0810,175.85,168.4,5.68,19.23,3.33,1.38,0.0
20201101:0910,446.67,198.86,8.79,23.58,5.64,1.31,0.0
20201101:1010,148.07,214.35,7.07,25.5,8.03,1.24,0.0
20201101:1110,30.02,163.12,4.99,24.75,9.73,1.17,0.0
20201101:1210,0.0,82.72,2.44,21.43,10.78,1.38,0.0
20201101:1310,0.0,48.76,1.44,15.91,11.25,1.52,0.0
20201101:1410,191.26,74.15,2.8,8.7,11.09,1.17,0.0
20201101:1510,0.0,0.0,0.0,0.0,10.8,1.17,0.0
20201101:1610,0.0,0.0,0.0,0.0,9.8,1.24,0.0
20201101:1710,0.0,0.0,0.0,0.0,9.04,1.45,0.0
20201101:1810,0.0,0.0,0.0,0.0,8.42,1.52,0.0
20201101:1910,0.0,0.0,0.0,0.0,8.19,2.28,0.0
20201101:2010,0.0,0.0,0.0,0.0,8.28,2.28,0.0
20201101:2110,0.0,0.0,0.0,0.0,8.21,2.14,0.0
20201101:2210,0.0,0.0,0.0,0.0,8.33,2.07,0.0
20201101:2310,0.0,0.0,0.0,0.0,8.47,2.0,0.0
20201102:0010,0.0,0.0,0.0,0.0,8.5,1.93,0.0
20201102:0110,0.0,0.0,0.0,0.0,8.54,1.86,0.0
20201102:0210,0.0,0.0,0.0,0.0,7.86,1.79,0.0
20201102:0310,0.0,0.0,0.0,0.0,7.16,1.86,0.0
20201102:0410,0.0,0.0,0.0,0.0,7.6,1.86,0.0
20201102:0510,0.0,0.0,0.0,0.0,8.05,1.93,0.0
20201102:0610,4.99,19.71,0.59,4.84,8.24,2.07,0.0
20201102:0710,11.41,67.46,2.03,12.62,8.79,1.72,0.0
20201102:0810,38.5,126.79,3.91,18.93,9.92,1.72,0.0
20201102:0910,0.0,64.44,1.9,23.27,11.03,1.79,0.0
20201102:1010,0.0,106.23,3.14,25.18,11.82,1.72,0.0
20201102:1110,0.0,109.71,3.24,24.44,12.64,2.07,0.0
20201102:1210,2.24,93.5,2.78,21.13,12.69,2.48,0.0
20201102:1310,0.0,53.99,1.59,15.63,12.78,2.69,0.0
20201102:1410,0.0,11.32,0.33,8.43,12.74,2.83,0.0
20201102:1510,0.0,0.0,0.0,0.0,12.58,2.97,0.0
20201102:1610,0.0,0.0,0.0,0.0,12.46,2.97,0.0
20201102:1710,0.0,0.0,0.0,0.0,12.44,2.97,0.0
20201102:1810,0.0,0.0,0.0,0.0,12.55,2.97,0.0
20201102:1910,0.0,0.0,0.0,0.0,12.55,2.83,0.0
20201102:2010,0.0,0.0,0.0,0.0,12.72,2.83,0.0
20201102:2110,0.0,0.0,0.0,0.0,12.91,2.76,0.0
20201102:2210,0.0,0.0,0.0,0.0,13.06,2.83,0.0
20201102:2310,0.0,0.0,0.0,0.0,13.13,2.97,0.0
20201103:0010,0.0,0.0,0.0,0.0,12.88,3.03,0.0
20201103:0110,0.0,0.0,0.0,0.0,12.58,2.9,0.0
20201103:0210,0.0,0.0,0.0,0.0,12.28,2.69,0.0
20201103:0310,0.0,0.0,0.0,0.0,11.73,2.55,0.0
20201103:0410,0.0,0.0,0.0,0.0,11.54,2.48,0.0
20201103:0510,0.0,0.0,0.0,0.0,11.16,2.41,0.0
20201103:0610,36.78,27.5,0.85,4.58,11.02,2.34,0.0
20201103:0710,31.98,79.14,2.42,12.34,12.95,2.28,0.0
20201103:0810,185.2,160.51,5.47,18.64,14.37,2.21,0.0
20201103:0910,0.0,56.6,1.67,22.96,15.64,2.48,0.0
20201103:1010,0.0,47.02,1.39,24.87,16.01,2.48,0.0
20201103:1110,0.0,67.92,2.0,24.12,15.91,2.41,0.0
20201103:1210,0.0,71.4,2.11,20.83,15.52,2.55,0.0
20201103:1310,0.0,36.57,1.08,15.35,15.62,2.55,0.0
20201103:1410,0.0,7.84,0.23,8.17,14.84,2.21,0.0
20201103:1510,0.0,0.0,0.0,0.0,14.47,1.86,0.0
20201103:1610,0.0,0.0,0.0,0.0,14.09,1.52,0.0
20201103:1710,0.0,0.0,0.0,0.0,13.83,1.31,0.0
20201103:1810,0.0,0.0,0.0,0.0,13.44,1.17,0.0
20201103:1910,0.0,0.0,0.0,0.0,12.95,0.34,0.0
20201103:2010,0.0,0.0,0.0,0.0,12.81,0.62,0.0
20201103:2110,0.0,0.0,0.0,0.0,12.62,1.24,0.0
20201103:2210,0.0,0.0,0.0,0.0,12.63,1.72,0.0
20201103:2310,0.0,0.0,0.0,0.0,12.47,2.0,0.0
20201104:0010,0.0,0.0,0.0,0.0,12.29,1.86,0.0
20201104:0110,0.0,0.0,0.0,0.0,12.12,1.79,0.0
20201104:0210,0.0,0.0,0.0,0.0,11.88,1.79,0.0
20201104:0310,0.0,0.0,0.0,0.0,11.78,1.66,0.0
20201104:0410,0.0,0.0,0.0,0.0,11.67,1.66,0.0
20201104:0510,0.0,0.0,0.0,0.0,11.57,1.72,0.0
20201104:0610,0.0,9.58,0.28,4.32,11.5,1.79,0.0
20201104:0710,0.0,41.8,1.23,12.07,11.62,2.07,0.0
20201104:0810,0.0,62.69,1.85,18.34,11.36,2.55,0.0
20201104:0910,0.0,27.86,0.82,22.65,10.88,3.24,0.0
20201104:1010,0.0,30.48,0.9,24.55,10.5,3.86,0.0
20201104:1110,0.0,45.28,1.34,23.82,10.13,3.86,0.0
20201104:1210,0.0,54.86,1.62,20.53,9.77,2.97,0.0
20201104:1310,0.0,27.86,0.82,15.07,9.56,2.34,0.0
20201104:1410,0.0,17.41,0.51,7.92,9.35,2.0,0.0
20201104:1510,0.0,0.0,0.0,0.0,9.16,1.66,0.0
20201104:1610,0.0,0.0,0.0,0.0,9.02,1.38,0.0
20201104:1710,0.0,0.0,0.0,0.0,8.98,1.1,0.0
20201104:1810,0.0,0.0,0.0,0.0,9.0,1.24,0.0
20201104:1910,0.0,0.0,0.0,0.0,8.73,1.52,0.0
20201104:2010,0.0,0.0,0.0,0.0,8.73,1.86,0.0
20201104:2110,0.0,0.0,0.0,0.0,8.63,2.28,0.0
20201104:2210,0.0,0.0,0.0,0.0,8.28,2.48,0.0
20201104:2310,0.0,0.0,0.0,0.0,7.64,2.48,0.0
20201105:0010,0.0,0.0,0.0,0.0,7.02,2.07,0.0
20201105:0110,0.0,0.0,0.0,0.0,6.58,1.45,0.0
20201105:0210,0.0,0.0,0.0,0.0,6.01,1.52,0.0
20201105:0310,0.0,0.0,0.0,0.0,5.67,1.72,0.0
20201105:0410,0.0,0.0,0.0,0.0,5.0,1.79,0.0
20201105:0510,0.0,0.0,0.0,0.0,5.0,1.66,0.0
20201105:0610,135.28,29.78,1.08,4.06,4.68,1.45,0.0
20201105:0710,323.5,104.68,4.29,11.79,5.75,1.17,0.0
20201105:0810,462.42,149.12,7.09,18.05,6.6,1.52,0.0
20201105:0910,327.15,208.74,7.76,22.35,7.6,1.93,0.0
20201105:1010,4.46,125.3,3.73,24.25,8.0,1.66,0.0
20201105:1110,169.45,208.02,6.89,23.52,8.35,1.79,0.0
20201105:1210,187.4,183.34,6.19,20.25,8.67,2.14,0.0
20201105:1310,276.71,135.29,5.19,14.8,8.69,2.34,0.0
20201105:1410,51.87,58.08,1.75,7.67,8.54,2.41,0.0
20201105:1510,0.0,0.0,0.0,0.0,8.07,1.86,0.0
20201105:1610,0.0,0.0,0.0,0.0,7.16,1.93,0.0
20201105:1710,0.0,0.0,0.0,0.0,6.55,2.21,0.0
20201105:1810,0.0,0.0,0.0,0.0,5.55,2.41,0.0
20201105:1910,0.0,0.0,0.0,0.0,6.15,2.21,0.0
20201105:2010,0.0,0.0,0.0,0.0,5.74,2.48,0.0
20201105:2110,0.0,0.0,0.0,0.0,4.93,2.69,0.0
20201105:2210,0.0,0.0,0.0,0.0,4.75,2.76,0.0
20201105:2310,0.0,0.0,0.0,0.0,4.15,2.9,0.0
20201106:0010,0.0,0.0,0.0,0.0,4.28,2.97,0.0
20201106:0110,0.0,0.0,0.0,0.0,3.79,2.97,0.0
20201106:0210,0.0,0.0,0.0,0.0,3.58,2.97,0.0
20201106:0310,0.0,0.0,0.0,0.0,3.64,2.97,0.0
20201106:0410,0.0,0.0,0.0,0.0,4.13,3.1,0.0
20201106:0510,0.0,0.0,0.0,0.0,4.6,3.17,0.0
20201106:0610,18.76,19.37,0.59,3.8,5.05,3.24,0.0
20201106:0710,55.52,85.23,2.6,11.52,5.11,3.1,0.0
20201106:0810,139.25,152.22,4.94,17.77,6.46,3.31,0.0
20201106:0910,76.82,167.74,5.27,22.05,7.57,4.0,0.0
20201106:1010,423.03,208.24,8.69,23.94,8.12,4.14,0.0
20201106:1110,123.83,190.33,6.17,23.22,8.44,4.0,0.0
20201106:1210,39.77,135.84,4.19,19.96,8.55,3.86,0.0
20201106:1310,249.75,129.88,4.86,14.54,8.53,3.59,0.0
20201106:1410,49.88,53.69,1.62,7.42,8.56,3.59,0.0
20201106:1510,0.0,0.0,0.0,0.0,8.3,3.45,0.0
20201106:1610,0.0,0.0,0.0,0.0,8.28,3.24,0.0
20201106:1710,0.0,0.0,0.0,0.0,8.22,2.9,0.0
20201106:1810,0.0,0.0,0.0,0.0,8.23,2.62,0.0
20201106:1910,0.0,0.0,0.0,0.0,7.59,2.34,0.0
20201106:2010,0.0,0.0,0.0,0.0,7.58,2.07,0.0
20201106:2110,0.0,0.0,0.0,0.0,7.57,1.79,0.0
20201106:2210,0.0,0.0,0.0,0.0,7.57,1.72,0.0
20201106:2310,0.0,0.0,0.0,0.0,7.61,1.59,0.0
20201107:0010,0.0,0.0,0.0,0.0,7.63,1.31,0.0
20201107:0110,0.0,0.0,0.0,0.0,7.63,1.1,0.0
20201107:0210,0.0,0.0,0.0,0.0,7.51,0.83,0.0
20201107:0310,0.0,0.0,0.0,0.0,7.34,0.55,0.0
20201107:0410,0.0,0.0,0.0,0.0,7.48,0.28,0.0
20201107:0510,0.0,0.0,0.0,0.0,7.41,0.28,0.0
20201107:0610,13.36,15.06,0.46,3.55,7.03,0.55,0.0
20201107:0710,44.06,79.86,2.42,11.25,7.2,0.83,0.0
20201107:0810,25.65,110.84,3.37,17.48,7.63,0.83,0.0
20201107:0910,4.7,114.92,3.42,21.76,8.51,1.03,0.0
20201107:1010,522.47,190.9,9.15,23.64,9.84,1.03,0.0
20201107:1110,638.82,147.13,9.48,22.92,10.71,0.69,0.0
20201107:1210,551.3,131.6,7.99,19.68,11.42,0.34,0.0
20201107:1310,420.04,100.46,5.55,14.28,11.88,0.41,0.0
20201107:1410,110.16,63.79,1.95,7.18,11.64,0.9,0.0
20201107:1510,0.0,0.0,0.0,0.0,10.55,1.59,0.0
20201107:1610,0.0,0.0,0.0,0.0,9.02,1.79,0.0
20201107:1710,0.0,0.0,0.0,0.0,7.6,1.52,0.0
20201107:1810,0.0,0.0,0.0,0.0,7.13,1.17,0.0
20201107:1910,0.0,0.0,0.0,0.0,5.91,1.24,0.0
20201107:2010,0.0,0.0,0.0,0.0,5.15,1.24,0.0
20201107:2110,0.0,0.0,0.0,0.0,4.77,1.17,0.0
20201107:2210,0.0,0.0,0.0,0.0,4.62,1.1,0.0
20201107:2310,0.0,0.0,0.0,0.0,4.27,1.1,0.0
20201108:0010,0.0,0.0,0.0,0.0,3.28,1.1,0.0
20201108:0110,0.0,0.0,0.0,0.0,3.11,1.03,0.0
20201108:0210,0.0,0.0,0.0,0.0,2.96,0.97,0.0
20201108:0310,0.0,0.0,0.0,0.0,3.18,0.9,0.0
20201108:0410,0.0,0.0,0.0,0.0,3.11,0.83,0.0
20201108:0510,0.0,0.0,0.0,0.0,3.58,1.1,0.0
20201108:0610,0.0,12.02,0.39,3.29,3.72,1.24,0.0
20201108:0710,144.58,101.44,3.16,10.98,4.6,1.24,0.0
20201108:0810,202.67,160.42,5.35,17.2,6.42,1.03,0.0
20201108:0910,544.23,171.49,8.61,21.46,8.91,0.97,0.0
20201108:1010,697.16,145.27,9.97,23.35,10.98,1.1,0.0
20201108:1110,647.35,150.85,9.54,22.64,12.25,1.24,0.0
20201108:1210,550.33,137.73,7.99,19.41,12.93,1.45,0.0
20201108:1310,415.8,106.44,5.53,14.02,12.98,1.24,0.0
20201108:1410,117.38,63.48,1.93,6.94,12.24,0.9,0.0
20201108:1510,0.0,0.0,0.0,0.0,10.4,1.03,0.0
20201108:1610,0.0,0.0,0.0,0.0,8.03,1.38,0.0
20201108:1710,0.0,0.0,0.0,0.0,6.42,1.52,0.0
20201108:1810,0.0,0.0,0.0,0.0,5.47,1.52,0.0
20201108:1910,0.0,0.0,0.0,0.0,4.88,1.52,0.0
20201108:2010,0.0,0.0,0.0,0.0,4.47,1.45,0.0
20201108:2110,0.0,0.0,0.0,0.0,4.69,1.24,0.0
20201108:2210,0.0,0.0,0.0,0.0,5.28,0.97,0.0
20201108:2310,0.0,0.0,0.0,0.0,4.93,0.55,0.0
20201109:0010,0.0,0.0,0.0,0.0,4.5,0.28,0.0
20201109:0110,0.0,0.0,0.0,0.0,3.9,0.07,0.0
20201109:0210,0.0,0.0,0.0,0.0,3.64,0.41,0.0
20201109:0310,0.0,0.0,0.0,0.0,3.3,0.76,0.0
20201109:0410,0.0,0.0,0.0,0.0,2.78,0.76,0.0
20201109:0510,0.0,0.0,0.0,0.0,2.44,0.9,0.0
20201109:0610,0.0,4.81,0.15,3.04,2.14,1.24,0.0
20201109:0710,16.4,62.63,1.88,10.72,3.49,1.45,0.0
20201109:0810,0.0,66.18,1.95,16.92,4.48,1.66,0.0
20201109:0910,2.4,98.78,2.93,21.18,5.42,1.86,0.0
20201109:1010,0.0,52.24,1.54,23.06,6.28,1.93,0.0
20201109:1110,0.0,46.15,1.36,22.35,7.02,2.21,0.0
20201109:1210,0.0,42.67,1.26,19.14,7.24,2.34,0.0
20201109:1310,0.0,37.44,1.11,13.77,7.43,2.41,0.0
