Latitude (decimal degrees):	51.277
Longitude (decimal degrees):	15.573
Elevation (m):	187
Radiation database:	PVGIS-SARAH2


Slope: 43 deg. (optimum)
Azimuth: -7 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200418:1110,889.65,159.84,22.03,49.47,15.34,1.03,0.0
20200418:1210,846.28,135.2,21.22,46.86,15.95,0.83,0.0
20200418:1310,687.38,135.02,18.73,41.27,16.36,0.9,0.0
20200418:1410,495.2,119.92,15.26,33.68,16.53,1.24,0.0
20200418:1510,290.81,88.18,11.1,24.94,16.45,1.45,0.0
20200418:1610,86.55,54.32,6.47,15.67,15.97,1.59,0.0
20200418:1710,0.0,26.91,0.92,6.32,14.96,1.38,0.0
20200418:1810,0.0,0.0,0.0,0.0,12.92,1.86,0.0
20200418:1910,0.0,0.0,0.0,0.0,10.8,1.93,0.0
20200418:2010,0.0,0.0,0.0,0.0,9.24,2.55,0.0
20200418:2110,0.0,0.0,0.0,0.0,8.88,3.31,0.0
20200418:2210,0.0,0.0,0.0,0.0,8.23,3.31,0.0
20200418:2310,0.0,0.0,0.0,0.0,7.52,2.97,0.0
20200419:0010,0.0,0.0,0.0,0.0,6.87,2.83,0.0
20200419:0110,0.0,0.0,0.0,0.0,6.31,2.9,0.0
20200419:0210,0.0,0.0,0.0,0.0,5.8,2.97,0.0
20200419:0310,0.0,0.0,0.0,0.0,5.54,2.9,0.0
20200419:0410,0.0,0.0,0.0,0.0,5.15,2.9,0.0
20200419:0510,0.0,11.23,0.35,10.87,4.96,3.03,0.0
20200419:0610,0.0,69.11,2.17,20.23,5.05,3.72,0.0
20200419:0710,148.43,228.52,9.47,29.33,6.5,4.21,0.0
20200419:0810,97.93,282.52,10.28,37.64,7.56,4.41,0.0
20200419:0910,802.97,165.81,19.97,44.46,8.99,4.55,0.0
20200419:1010,894.06,160.2,21.84,48.82,10.38,4.41,0.0
20200419:1110,910.63,148.9,22.33,49.81,11.55,4.21,0.0
20200419:1210,865.19,124.32,21.49,47.17,12.34,4.14,0.0
20200419:1310,716.25,119.12,19.11,41.55,12.69,4.07,0.0
20200419:1410,507.69,113.25,15.51,33.93,12.66,4.07,0.0
20200419:1510,293.3,87.74,11.26,25.18,12.29,4.14,0.0
20200419:1610,90.2,51.33,6.66,15.9,11.56,4.14,0.0
20200419:1710,0.0,26.91,0.92,6.56,10.63,3.66,0.0
20200419:1810,0.0,0.0,0.0,0.0,9.24,3.1,0.0
20200419:1910,0.0,0.0,0.0,0.0,8.12,3.1,0.0
20200419:2010,0.0,0.0,0.0,0.0,7.0,2.69,0.0
20200419:2110,0.0,0.0,0.0,0.0,5.98,2.34,0.0
20200419:2210,0.0,0.0,0.0,0.0,5.01,2.34,0.0
20200419:2310,0.0,0.0,0.0,0.0,4.38,2.69,0.0
20200420:0010,0.0,0.0,0.0,0.0,4.07,3.1,0.0
20200420:0110,0.0,0.0,0.0,0.0,3.62,2.97,0.0
20200420:0210,0.0,0.0,0.0,0.0,2.96,2.55,0.0
20200420:0310,0.0,0.0,0.0,0.0,2.17,2.21,0.0
20200420:0410,0.0,0.0,0.0,0.0,1.38,2.14,0.0
20200420:0510,87.54,55.5,4.25,11.17,1.55,2.0,0.0
20200420:0610,307.38,86.11,9.09,20.53,3.23,2.62,0.0
20200420:0710,501.85,124.55,13.45,29.64,4.79,2.48,0.0
20200420:0810,683.58,146.75,17.32,37.97,6.7,2.83,0.0
20200420:0910,826.03,155.0,20.3,44.8,8.46,3.45,0.0
20200420:1010,900.96,158.62,22.06,49.17,9.86,3.93,0.0
20200420:1110,883.81,167.01,22.3,50.15,11.06,4.21,0.0
20200420:1210,856.55,132.03,21.6,47.49,12.01,4.28,0.0
20200420:1310,709.37,125.36,19.22,41.83,12.69,4.28,0.0
20200420:1410,502.8,117.98,15.62,34.18,13.05,4.34,0.0
20200420:1510,291.29,90.15,11.37,25.41,13.09,4.48,0.0
20200420:1610,87.31,55.2,6.71,16.13,12.75,4.48,0.0
20200420:1710,0.0,29.28,1.0,6.79,12.03,3.86,0.0
20200420:1810,0.0,0.0,0.0,0.0,10.68,3.52,0.0
20200420:1910,0.0,0.0,0.0,0.0,9.55,3.66,0.0
20200420:2010,0.0,0.0,0.0,0.0,8.63,3.59,0.0
20200420:2110,0.0,0.0,0.0,0.0,7.81,3.52,0.0
20200420:2210,0.0,0.0,0.0,0.0,7.06,3.45,0.0
20200420:2310,0.0,0.0,0.0,0.0,6.39,3.38,0.0
20200421:0010,0.0,0.0,0.0,0.0,5.75,3.24,0.0
20200421:0110,0.0,0.0,0.0,0.0,5.06,3.1,0.0
20200421:0210,0.0,0.0,0.0,0.0,4.41,3.03,0.0
20200421:0310,0.0,0.0,0.0,0.0,3.82,3.03,0.0
20200421:0410,0.0,2.37,0.08,2.25,3.26,2.97,0.0
20200421:0510,79.93,61.39,4.25,11.46,3.55,2.76,0.0
20200421:0610,285.28,98.76,9.01,20.83,5.16,3.31,0.0
20200421:0710,500.39,125.01,13.53,29.94,6.93,3.66,0.0
20200421:0810,668.68,153.92,17.29,38.28,8.99,3.93,0.0
20200421:0910,822.59,155.49,20.35,45.13,10.86,4.41,0.0
20200421:1010,896.1,159.1,22.08,49.51,12.22,5.1,0.0
20200421:1110,895.72,157.1,22.44,50.49,13.23,5.17,0.0
20200421:1210,851.75,132.61,21.62,47.8,14.03,5.24,0.0
20200421:1310,692.07,133.55,19.13,42.1,14.59,5.24,0.0
20200421:1410,490.54,123.56,15.56,34.44,14.83,5.17,0.0
20200421:1510,284.04,94.42,11.37,25.65,14.79,5.1,0.0
20200421:1610,86.97,55.73,6.79,16.36,14.4,4.9,0.0
20200421:1710,0.0,29.28,1.0,7.02,13.56,3.93,0.0
20200421:1810,0.0,0.0,0.0,0.0,12.11,3.45,0.0
20200421:1910,0.0,0.0,0.0,0.0,10.65,3.38,0.0
20200421:2010,0.0,0.0,0.0,0.0,9.68,3.45,0.0
20200421:2110,0.0,0.0,0.0,0.0,8.83,3.38,0.0
20200421:2210,0.0,0.0,0.0,0.0,8.02,3.17,0.0
20200421:2310,0.0,0.0,0.0,0.0,7.19,2.9,0.0
20200422:0010,0.0,0.0,0.0,0.0,6.37,2.69,0.0
20200422:0110,0.0,0.0,0.0,0.0,5.57,2.48,0.0
20200422:0210,0.0,0.0,0.0,0.0,4.79,2.41,0.0
20200422:0310,0.0,0.0,0.0,0.0,4.03,2.34,0.0
20200422:0410,0.0,4.75,0.16,2.55,3.47,2.28,0.0
20200422:0510,87.29,59.46,4.47,11.76,3.95,2.07,0.0
20200422:0610,293.89,95.34,9.2,21.12,6.66,2.28,0.0
20200422:0710,504.04,124.55,13.69,30.24,9.15,2.69,0.0
20200422:0810,683.85,146.71,17.54,38.6,11.39,3.52,0.0
20200422:0910,810.09,162.99,20.38,45.46,12.94,4.34,0.0
20200422:1010,899.11,157.4,22.22,49.85,13.95,4.9,0.0
20200422:1110,898.63,156.64,22.6,50.82,14.7,4.9,0.0
20200422:1210,853.21,132.15,21.76,48.1,15.36,4.69,0.0
20200422:1310,693.66,133.07,19.27,42.38,15.87,4.55,0.0
20200422:1410,492.28,123.08,15.7,34.68,16.13,4.48,0.0
20200422:1510,275.2,100.55,11.37,25.88,16.22,4.34,0.0
20200422:1610,82.81,61.34,6.82,16.59,15.98,3.93,0.0
20200422:1710,0.0,33.24,1.14,7.25,15.1,2.83,0.0
20200422:1810,0.0,0.0,0.0,0.0,13.32,2.55,0.0
20200422:1910,0.0,0.0,0.0,0.0,11.44,2.76,0.0
20200422:2010,0.0,0.0,0.0,0.0,10.39,2.76,0.0
20200422:2110,0.0,0.0,0.0,0.0,9.42,2.62,0.0
20200422:2210,0.0,0.0,0.0,0.0,8.51,2.62,0.0
20200422:2310,0.0,0.0,0.0,0.0,7.65,2.48,0.0
20200423:0010,0.0,0.0,0.0,0.0,6.75,2.34,0.0
20200423:0110,0.0,0.0,0.0,0.0,5.73,2.14,0.0
20200423:0210,0.0,0.0,0.0,0.0,4.67,2.0,0.0
20200423:0310,0.0,0.0,0.0,0.0,3.79,1.86,0.0
20200423:0410,0.0,5.54,0.19,2.85,3.16,1.86,0.0
20200423:0510,90.2,59.21,4.6,12.05,4.12,1.59,0.0
20200423:0610,295.47,95.94,9.34,21.41,8.4,1.38,0.0
20200423:0710,486.43,134.71,13.67,30.54,10.94,1.52,0.0
20200423:0810,671.8,153.99,17.56,38.91,13.29,2.07,0.0
20200423:0910,809.47,163.58,20.49,45.79,14.86,2.69,0.0
20200423:1010,881.49,168.45,22.22,50.19,15.88,2.83,0.0
20200423:1110,881.3,166.39,22.57,51.15,16.7,2.55,0.0
20200423:1210,837.55,140.73,21.73,48.41,17.36,2.21,0.0
20200423:1310,681.38,140.15,19.27,42.65,17.83,1.86,0.0
20200423:1410,491.92,123.62,15.81,34.93,18.06,1.45,0.0
20200423:1510,290.87,90.72,11.66,26.11,18.04,1.17,0.0
20200423:1610,84.96,59.27,6.96,16.81,17.71,1.03,0.0
20200423:1710,0.0,31.66,1.08,7.48,16.7,0.97,0.0
20200423:1810,0.0,0.0,0.0,0.0,14.28,1.38,0.0
20200423:1910,0.0,0.0,0.0,0.0,11.78,1.86,0.0
20200423:2010,0.0,0.0,0.0,0.0,9.86,2.14,0.0
20200423:2110,0.0,0.0,0.0,0.0,8.37,2.21,0.0
20200423:2210,0.0,0.0,0.0,0.0,7.12,2.14,0.0
20200423:2310,0.0,0.0,0.0,0.0,6.12,2.07,0.0
20200424:0010,0.0,0.0,0.0,0.0,5.32,2.0,0.0
20200424:0110,0.0,0.0,0.0,0.0,4.8,2.0,0.0
20200424:0210,0.0,0.0,0.0,0.0,4.59,2.07,0.0
20200424:0310,0.0,0.0,0.0,0.0,4.51,2.21,0.0
20200424:0410,0.0,6.33,0.22,3.14,4.67,2.41,0.0
20200424:0510,30.18,79.74,3.41,12.33,6.51,2.34,0.0
20200424:0610,72.84,158.17,6.36,21.7,10.66,2.14,0.0
20200424:0710,163.82,232.68,10.04,30.83,13.88,2.48,0.0
20200424:0810,215.28,297.43,12.72,39.21,15.84,3.38,0.0
20200424:0910,288.15,343.23,15.26,46.11,17.23,4.0,0.0
20200424:1010,598.32,294.67,19.7,50.53,17.7,4.28,0.0
20200424:1110,73.07,345.31,11.99,51.48,18.19,4.55,0.0
20200424:1210,580.96,265.22,19.4,48.71,18.46,5.03,0.0
20200424:1310,461.93,244.18,17.08,42.92,18.85,5.45,0.0
20200424:1410,458.14,135.84,15.37,35.17,18.86,5.52,0.0
20200424:1510,260.69,105.18,11.23,26.34,18.8,5.72,0.0
20200424:1610,68.34,74.41,6.52,17.04,18.27,5.17,0.0
20200424:1710,0.0,40.36,1.38,7.71,17.57,4.07,0.0
20200424:1810,0.0,0.0,0.0,0.0,16.3,3.31,0.0
20200424:1910,0.0,0.0,0.0,0.0,15.61,3.38,0.0
20200424:2010,0.0,0.0,0.0,0.0,14.48,3.31,0.0
20200424:2110,0.0,0.0,0.0,0.0,13.56,3.24,0.0
20200424:2210,0.0,0.0,0.0,0.0,12.63,3.24,0.0
20200424:2310,0.0,0.0,0.0,0.0,11.74,3.38,0.0
20200425:0010,0.0,0.0,0.0,0.0,10.75,3.59,0.0
20200425:0110,0.0,0.0,0.0,0.0,9.84,3.79,0.0
20200425:0210,0.0,0.0,0.0,0.0,8.93,3.86,0.0
20200425:0310,0.0,0.0,0.0,0.0,7.93,3.86,0.0
20200425:0410,0.0,2.37,0.08,3.42,6.9,3.93,0.0
20200425:0510,0.0,31.1,0.97,12.61,6.63,4.55,0.0
20200425:0610,0.0,36.28,1.14,21.98,6.78,6.34,0.0
20200425:0710,0.0,76.89,2.41,31.12,6.81,6.34,0.0
20200425:0810,0.0,160.69,5.03,39.52,7.43,6.83,0.0
20200425:0910,0.0,127.0,3.98,46.43,7.73,6.07,0.0
20200425:1010,0.0,90.71,2.84,50.86,8.3,5.1,0.0
20200425:1110,0.0,114.04,3.57,51.8,9.08,4.76,0.0
20200425:1210,0.0,95.9,3.0,49.01,10.61,4.76,0.0
20200425:1310,0.0,73.43,2.3,43.19,11.63,4.62,0.0
20200425:1410,2.08,174.71,5.52,35.41,11.76,4.28,0.0
20200425:1510,21.32,174.4,6.09,26.57,11.87,4.07,0.0
20200425:1610,0.0,67.39,2.11,17.26,11.84,3.79,0.0
20200425:1710,0.0,12.66,0.43,7.93,11.42,3.03,0.0
20200425:1810,0.0,0.0,0.0,0.0,10.56,2.28,0.0
20200425:1910,0.0,0.0,0.0,0.0,9.25,1.72,0.0
20200425:2010,0.0,0.0,0.0,0.0,8.12,1.66,0.0
20200425:2110,0.0,0.0,0.0,0.0,6.57,1.66,0.0
20200425:2210,0.0,0.0,0.0,0.0,5.83,1.59,0.0
20200425:2310,0.0,0.0,0.0,0.0,5.09,1.79,0.0
20200426:0010,0.0,0.0,0.0,0.0,4.62,1.93,0.0
20200426:0110,0.0,0.0,0.0,0.0,4.26,2.07,0.0
20200426:0210,0.0,0.0,0.0,0.0,4.09,2.14,0.0
20200426:0310,0.0,0.0,0.0,0.0,4.09,2.14,0.0
20200426:0410,0.0,3.17,0.11,3.7,4.34,2.07,0.0
20200426:0510,0.0,28.51,0.89,12.89,5.65,1.86,0.0
20200426:0610,68.09,163.45,6.47,22.26,7.85,2.0,0.0
20200426:0710,47.7,221.12,7.74,31.4,9.31,2.28,0.0
20200426:0810,636.81,172.95,17.59,39.81,10.5,2.28,0.0
20200426:0910,487.05,307.93,17.94,46.75,11.78,2.69,0.0
20200426:1010,404.19,363.08,18.02,51.18,12.86,3.03,0.0
20200426:1110,160.88,380.5,14.51,52.12,13.49,2.97,0.0
20200426:1210,168.73,364.04,14.29,49.3,14.03,2.97,0.0
20200426:1310,121.84,320.74,12.34,43.45,14.59,2.76,0.0
20200426:1410,71.19,258.21,9.66,35.65,14.96,2.69,0.0
20200426:1510,187.64,153.04,10.5,26.79,14.91,2.69,0.0
20200426:1610,34.19,108.1,5.58,17.48,14.69,2.69,0.0
20200426:1710,0.0,35.61,1.22,8.16,13.93,2.14,0.0
20200426:1810,0.0,0.0,0.0,0.0,12.43,1.93,0.0
20200426:1910,0.0,0.0,0.0,0.0,10.34,1.52,0.0
20200426:2010,0.0,0.0,0.0,0.0,9.05,1.45,0.0
20200426:2110,0.0,0.0,0.0,0.0,9.13,1.1,0.0
20200426:2210,0.0,0.0,0.0,0.0,7.27,1.45,0.0
20200426:2310,0.0,0.0,0.0,0.0,5.4,1.93,0.0
20200427:0010,0.0,0.0,0.0,0.0,4.58,1.86,0.0
20200427:0110,0.0,0.0,0.0,0.0,4.06,1.86,0.0
20200427:0210,0.0,0.0,0.0,0.0,3.8,1.79,0.0
20200427:0310,0.0,0.0,0.0,0.0,3.23,1.79,0.0
20200427:0410,0.0,11.87,0.41,3.98,2.85,1.79,0.0
20200427:0510,99.68,59.08,5.11,13.16,4.52,1.45,0.0
20200427:0610,293.03,99.06,9.69,22.53,9.41,1.17,0.0
20200427:0710,485.73,134.55,14.02,31.68,12.63,1.72,0.0
20200427:0810,667.04,153.76,17.86,40.1,14.7,2.41,0.0
20200427:0910,787.15,171.19,20.62,47.05,16.19,2.55,0.0
20200427:1010,872.69,165.91,22.41,51.5,17.29,2.97,0.0
20200427:1110,869.99,166.23,22.76,52.44,18.12,3.24,0.0
20200427:1210,841.75,131.9,22.06,49.59,18.67,3.24,0.0
20200427:1310,683.87,132.62,19.57,43.71,19.13,3.17,0.0
20200427:1410,484.76,123.6,16.02,35.89,19.24,3.1,0.0
20200427:1510,282.41,94.66,11.88,27.01,19.13,2.9,0.0
20200427:1610,86.0,58.93,7.31,17.7,18.93,2.28,0.0
20200427:1710,0.0,34.03,1.16,8.38,17.48,1.03,0.0
20200427:1810,0.0,0.0,0.0,0.0,15.89,2.14,0.0
20200427:1910,0.0,0.0,0.0,0.0,14.09,2.41,0.0
20200427:2010,0.0,0.0,0.0,0.0,12.61,2.48,0.0
20200427:2110,0.0,0.0,0.0,0.0,12.24,2.69,0.0
20200427:2210,0.0,0.0,0.0,0.0,11.89,2.9,0.0
20200427:2310,0.0,0.0,0.0,0.0,11.77,3.03,0.0
20200428:0010,0.0,0.0,0.0,0.0,11.3,2.97,0.0
20200428:0110,0.0,0.0,0.0,0.0,11.11,2.9,0.0
20200428:0210,0.0,0.0,0.0,0.0,10.58,2.83,0.0
20200428:0310,0.0,0.0,0.0,0.0,10.34,2.76,0.0
20200428:0410,0.0,14.25,0.49,4.26,9.88,2.62,0.0
20200428:0510,76.97,71.96,4.79,13.43,10.67,2.41,0.0
20200428:0610,267.34,108.87,9.42,22.8,13.65,2.14,0.0
20200428:0710,436.53,152.67,13.5,31.96,16.73,3.45,0.0
20200428:0810,600.62,180.19,17.21,40.39,18.38,3.72,0.0
20200428:0910,148.02,344.15,13.13,47.36,19.56,3.86,0.0
20200428:1010,327.24,367.94,16.91,51.82,20.04,3.59,0.0
20200428:1110,726.24,232.55,21.41,52.75,20.14,3.52,0.0
20200428:1210,551.19,274.42,19.35,49.88,20.59,3.72,0.0
20200428:1310,512.32,218.77,17.86,43.97,20.44,3.72,0.0
20200428:1410,290.18,218.28,13.72,36.12,20.44,3.38,0.0
20200428:1510,151.24,166.43,9.88,27.23,20.23,2.69,0.0
20200428:1610,74.74,69.48,7.01,17.91,19.92,1.59,0.0
20200428:1710,0.0,45.9,1.57,8.6,19.52,0.41,0.0
20200428:1810,0.0,0.0,0.0,0.0,18.15,0.69,0.0
20200428:1910,0.0,0.0,0.0,0.0,16.27,2.07,0.0
20200428:2010,0.0,0.0,0.0,0.0,14.8,1.86,0.0
20200428:2110,0.0,0.0,0.0,0.0,13.84,1.66,0.0
20200428:2210,0.0,0.0,0.0,0.0,13.29,1.59,0.0
20200428:2310,0.0,0.0,0.0,0.0,12.71,1.72,0.0
20200429:0010,0.0,0.0,0.0,0.0,12.02,2.21,0.0
20200429:0110,0.0,0.0,0.0,0.0,11.8,2.62,0.0
20200429:0210,0.0,0.0,0.0,0.0,11.82,2.83,0.0
20200429:0310,0.0,0.0,0.0,0.0,11.46,3.1,0.0
20200429:0410,0.0,6.33,0.22,4.52,11.23,3.17,0.0
20200429:0510,0.0,20.73,0.65,13.69,11.79,3.1,0.0
20200429:0610,36.92,156.9,5.68,23.06,12.66,4.76,0.0
20200429:0710,0.0,110.58,3.46,32.22,12.85,4.48,0.0
20200429:0810,0.0,125.27,3.92,40.67,13.0,4.55,0.0
20200429:0910,0.0,173.65,5.44,47.66,12.75,4.41,0.0
20200429:1010,1.25,224.76,7.06,52.14,12.83,4.14,0.0
20200429:1110,0.0,126.13,3.95,53.06,13.05,3.52,0.0
20200429:1210,0.0,170.19,5.33,50.16,13.43,2.97,0.0
20200429:1310,0.0,174.51,5.47,44.22,13.89,2.41,0.0
20200429:1410,0.0,117.49,3.68,36.36,14.26,2.0,0.0
20200429:1510,8.24,159.46,5.25,27.45,14.31,1.86,0.0
20200429:1610,7.48,110.31,3.95,18.13,12.87,1.93,0.0
20200429:1710,0.0,30.86,1.06,8.82,12.07,1.17,0.0
20200429:1810,0.0,0.0,0.0,0.0,11.8,0.48,0.0
20200429:1910,0.0,0.0,0.0,0.0,10.64,1.24,0.0
20200429:2010,0.0,0.0,0.0,0.0,9.59,1.38,0.0
20200429:2110,0.0,0.0,0.0,0.0,8.45,1.45,0.0
20200429:2210,0.0,0.0,0.0,0.0,7.67,1.38,0.0
20200429:2310,0.0,0.0,0.0,0.0,7.48,1.31,0.0
20200430:0010,0.0,0.0,0.0,0.0,7.29,1.52,0.0
20200430:0110,0.0,0.0,0.0,0.0,7.17,1.66,0.0
20200430:0210,0.0,0.0,0.0,0.0,7.09,1.79,0.0
20200430:0310,0.0,0.0,0.0,0.0,6.7,1.86,0.0
20200430:0410,0.0,7.91,0.27,4.79,6.23,1.86,0.0
20200430:0510,82.04,71.55,5.03,13.95,7.53,1.31,0.0
20200430:0610,247.57,120.21,9.39,23.32,11.22,1.17,0.0
20200430:0710,185.58,237.26,10.8,32.49,13.37,1.52,0.0
20200430:0810,332.82,282.38,14.67,40.95,15.06,2.14,0.0
20200430:0910,323.13,339.54,16.05,47.96,16.23,2.69,0.0
