Latitude (decimal degrees):	54.202
Longitude (decimal degrees):	16.176
Elevation (m):	29
Radiation database:	PVGIS-SARAH2


Slope: 43 deg. (optimum)
Azimuth: 1 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200323:2111,0.0,0.0,0.0,0.0,-1.21,2.9,0.0
20200323:2211,0.0,0.0,0.0,0.0,-1.5,3.03,0.0
20200323:2311,0.0,0.0,0.0,0.0,-1.71,3.17,0.0
20200324:0011,0.0,0.0,0.0,0.0,-1.86,3.17,0.0
20200324:0111,0.0,0.0,0.0,0.0,-2.04,3.1,0.0
20200324:0211,0.0,0.0,0.0,0.0,-2.23,2.97,0.0
20200324:0311,0.0,0.0,0.0,0.0,-2.44,2.76,0.0
20200324:0411,0.0,0.0,0.0,0.0,-2.69,2.55,0.0
20200324:0511,0.0,6.35,0.21,2.45,-2.89,2.55,0.0
20200324:0611,159.95,67.51,4.41,11.14,-2.03,2.48,0.0
20200324:0711,203.54,155.41,7.2,19.38,0.11,2.14,0.0
20200324:0811,536.93,152.9,12.04,26.7,2.18,2.0,0.0
20200324:0911,786.27,127.65,15.41,32.51,3.62,2.07,0.0
20200324:1011,785.95,188.35,16.56,36.19,4.44,2.55,0.0
20200324:1111,892.72,151.63,17.47,37.19,5.11,3.17,0.0
20200324:1211,874.23,132.43,16.77,35.36,5.6,3.03,0.0
20200324:1311,707.26,146.75,14.39,30.99,5.9,2.76,0.0
20200324:1411,519.4,133.82,11.18,24.67,5.96,2.62,0.0
20200324:1511,308.19,103.42,7.28,17.03,5.75,2.41,0.0
20200324:1611,111.06,53.58,3.16,8.61,4.9,1.79,0.0
20200324:1711,0.0,0.0,0.0,0.0,3.46,2.34,0.0
20200324:1811,0.0,0.0,0.0,0.0,1.34,2.69,0.0
20200324:1911,0.0,0.0,0.0,0.0,0.67,2.69,0.0
20200324:2011,0.0,0.0,0.0,0.0,-0.07,2.69,0.0
20200324:2111,0.0,0.0,0.0,0.0,-0.63,2.69,0.0
20200324:2211,0.0,0.0,0.0,0.0,-1.02,3.03,0.0
20200324:2311,0.0,0.0,0.0,0.0,-1.13,3.31,0.0
20200325:0011,0.0,0.0,0.0,0.0,-1.17,3.24,0.0
20200325:0111,0.0,0.0,0.0,0.0,-1.29,3.31,0.0
20200325:0211,0.0,0.0,0.0,0.0,-1.39,3.45,0.0
20200325:0311,0.0,0.0,0.0,0.0,-1.47,3.52,0.0
20200325:0411,0.0,0.0,0.0,0.0,-1.61,3.1,0.0
20200325:0511,0.0,7.94,0.27,2.82,-1.88,2.62,0.0
20200325:0611,153.4,70.57,4.47,11.51,-1.19,2.28,0.0
20200325:0711,365.94,110.76,8.64,19.76,1.19,2.76,0.0
20200325:0811,420.68,193.5,11.29,27.09,2.92,2.83,0.0
20200325:0911,403.32,265.36,12.79,32.91,4.17,2.97,0.0
20200325:1011,567.06,268.95,15.14,36.59,5.1,3.24,0.0
20200325:1111,871.23,160.96,17.44,37.59,5.85,3.38,0.0
20200325:1211,823.44,157.52,16.59,35.73,6.61,3.31,0.0
20200325:1311,652.35,170.85,14.15,31.33,7.13,3.31,0.0
20200325:1411,460.58,155.49,10.86,24.98,7.36,3.24,0.0
20200325:1511,353.8,82.71,7.65,17.31,7.21,3.24,0.0
20200325:1611,122.58,50.54,3.34,8.88,6.52,2.83,0.0
20200325:1711,0.0,0.0,0.0,0.0,4.83,2.97,0.0
20200325:1811,0.0,0.0,0.0,0.0,3.04,3.17,0.0
20200325:1911,0.0,0.0,0.0,0.0,2.91,3.72,0.0
20200325:2011,0.0,0.0,0.0,0.0,2.24,3.66,0.0
20200325:2111,0.0,0.0,0.0,0.0,1.6,3.59,0.0
20200325:2211,0.0,0.0,0.0,0.0,0.98,3.38,0.0
20200325:2311,0.0,0.0,0.0,0.0,0.36,3.24,0.0
20200326:0011,0.0,0.0,0.0,0.0,-0.17,3.17,0.0
20200326:0111,0.0,0.0,0.0,0.0,-0.64,3.1,0.0
20200326:0211,0.0,0.0,0.0,0.0,-1.03,3.03,0.0
20200326:0311,0.0,0.0,0.0,0.0,-1.37,3.03,0.0
20200326:0411,0.0,0.0,0.0,0.0,-1.62,3.1,0.0
20200326:0511,0.0,10.32,0.35,3.18,-1.73,3.24,0.0
20200326:0611,151.45,74.06,4.6,11.88,-0.79,3.24,0.0
20200326:0711,382.35,104.63,8.88,20.14,1.55,3.31,0.0
20200326:0811,566.7,139.68,12.47,27.48,3.75,3.59,0.0
20200326:0911,726.75,157.42,15.3,33.31,5.52,3.66,0.0
20200326:1011,842.33,157.83,17.1,36.99,6.8,3.72,0.0
20200326:1111,919.07,133.92,17.82,37.98,7.73,3.86,0.0
20200326:1211,916.31,105.01,17.2,36.1,8.4,3.86,0.0
20200326:1311,662.45,166.53,14.34,31.67,8.82,4.0,0.0
20200326:1411,0.0,115.11,3.56,25.29,8.89,3.93,0.0
20200326:1511,20.21,114.36,3.77,17.6,8.57,3.72,0.0
20200326:1611,36.25,64.01,2.46,9.16,7.85,3.38,0.0
20200326:1711,0.0,0.0,0.0,0.0,6.71,3.52,0.0
20200326:1811,0.0,0.0,0.0,0.0,5.67,3.52,0.0
20200326:1911,0.0,0.0,0.0,0.0,5.92,3.31,0.0
20200326:2011,0.0,0.0,0.0,0.0,5.61,3.24,0.0
20200326:2111,0.0,0.0,0.0,0.0,5.48,3.03,0.0
20200326:2211,0.0,0.0,0.0,0.0,5.18,2.83,0.0
20200326:2311,0.0,0.0,0.0,0.0,5.06,2.76,0.0
20200327:0011,0.0,0.0,0.0,0.0,4.9,3.03,0.0
20200327:0111,0.0,0.0,0.0,0.0,4.82,3.24,0.0
20200327:0211,0.0,0.0,0.0,0.0,4.63,3.38,0.0
20200327:0311,0.0,0.0,0.0,0.0,4.44,3.24,0.0
20200327:0411,0.0,0.0,0.0,0.0,4.27,3.17,0.0
20200327:0511,0.0,14.28,0.48,3.55,4.01,2.97,0.0
20200327:0611,110.85,84.8,4.28,12.25,4.16,2.9,0.0
20200327:0711,58.63,153.11,5.43,20.51,5.32,2.62,0.0
20200327:0811,114.69,221.59,8.11,27.86,6.64,2.76,0.0
20200327:0911,376.04,267.92,12.65,33.71,7.97,2.55,0.0
20200327:1011,705.76,212.36,16.19,37.39,9.09,2.28,0.0
20200327:1111,802.25,183.95,17.07,38.37,10.13,2.28,0.0
20200327:1211,831.02,142.07,16.67,36.46,10.98,2.48,0.0
20200327:1311,670.81,153.91,14.34,32.0,11.5,2.62,0.0
20200327:1411,519.52,125.59,11.37,25.6,11.66,2.62,0.0
20200327:1511,283.16,109.39,7.33,17.89,11.52,2.41,0.0
20200327:1611,123.91,50.38,3.53,9.43,10.78,2.07,0.0
20200327:1711,0.0,0.0,0.0,0.0,9.32,2.34,0.0
20200327:1811,0.0,0.0,0.0,0.0,7.5,2.48,0.0
20200327:1911,0.0,0.0,0.0,0.0,6.85,2.83,0.0
20200327:2011,0.0,0.0,0.0,0.0,5.85,2.76,0.0
20200327:2111,0.0,0.0,0.0,0.0,4.91,2.62,0.0
20200327:2211,0.0,0.0,0.0,0.0,4.07,2.48,0.0
20200327:2311,0.0,0.0,0.0,0.0,3.29,2.41,0.0
20200328:0011,0.0,0.0,0.0,0.0,2.53,2.21,0.0
20200328:0111,0.0,0.0,0.0,0.0,1.63,1.93,0.0
20200328:0211,0.0,0.0,0.0,0.0,0.73,1.79,0.0
20200328:0311,0.0,0.0,0.0,0.0,0.04,1.79,0.0
20200328:0411,0.0,0.0,0.0,0.0,-0.52,1.79,0.0
20200328:0511,0.0,11.9,0.4,3.91,-0.69,1.66,0.0
20200328:0611,120.83,84.27,4.49,12.61,1.26,0.9,0.0
20200328:0711,316.09,131.49,8.61,20.89,4.26,0.69,0.0
20200328:0811,477.3,172.72,11.99,28.25,6.63,0.83,0.0
20200328:0911,635.05,192.59,14.82,34.1,8.7,1.38,0.0
20200328:1011,794.79,173.8,16.91,37.79,10.21,1.79,0.0
20200328:1111,883.12,144.83,17.71,38.75,11.23,1.93,0.0
20200328:1211,879.77,116.69,17.1,36.83,11.7,2.14,0.0
20200328:1311,672.75,153.14,14.47,32.34,11.74,2.69,0.0
20200328:1411,291.88,200.36,9.74,25.9,11.17,3.45,0.0
20200328:1511,242.68,123.11,7.12,18.17,10.09,3.72,0.0
20200328:1611,34.21,65.92,2.54,9.7,8.61,3.52,0.0
20200328:1711,0.0,0.0,0.0,0.0,7.02,3.24,0.0
20200328:1811,0.0,0.0,0.0,0.0,5.47,3.1,0.0
20200328:1911,0.0,0.0,0.0,0.0,4.89,3.38,0.0
20200328:2011,0.0,0.0,0.0,0.0,4.45,3.03,0.0
20200328:2111,0.0,0.0,0.0,0.0,4.05,2.76,0.0
20200328:2211,0.0,0.0,0.0,0.0,3.84,2.69,0.0
20200328:2311,0.0,0.0,0.0,0.0,3.65,2.83,0.0
20200329:0011,0.0,0.0,0.0,0.0,3.53,3.38,0.0
20200329:0111,0.0,0.0,0.0,0.0,3.82,4.34,0.0
20200329:0211,0.0,0.0,0.0,0.0,3.82,5.79,0.0
20200329:0311,0.0,0.0,0.0,0.0,3.61,7.24,0.0
20200329:0411,0.0,0.0,0.0,0.0,3.54,8.14,0.0
20200329:0511,0.0,16.44,0.51,4.27,3.2,8.69,0.0
20200329:0611,0.0,29.43,0.91,12.98,2.89,8.34,0.0
20200329:0711,0.0,83.95,2.6,21.26,2.93,8.34,0.0
20200329:0811,4.56,151.28,4.74,28.63,3.02,9.17,0.0
20200329:0911,15.48,208.7,6.63,34.5,3.31,9.72,0.0
20200329:1011,187.44,312.59,11.64,38.19,3.61,9.79,0.0
20200329:1111,1.57,193.24,5.99,39.14,3.84,9.79,0.0
20200329:1211,0.0,109.92,3.4,37.19,4.01,9.72,0.0
20200329:1311,1.56,157.74,4.9,32.67,3.88,9.66,0.0
20200329:1411,99.84,207.16,7.52,26.21,3.44,9.38,0.0
20200329:1511,35.64,130.27,4.47,18.46,2.97,8.83,0.0
20200329:1611,37.27,68.92,2.7,9.98,2.33,8.28,0.0
20200329:1711,0.0,0.0,0.0,0.0,1.7,7.52,0.0
20200329:1811,0.0,0.0,0.0,0.0,1.17,6.83,0.0
20200329:1911,0.0,0.0,0.0,0.0,0.82,4.9,0.0
20200329:2011,0.0,0.0,0.0,0.0,0.27,3.45,0.0
20200329:2111,0.0,0.0,0.0,0.0,-0.34,2.41,0.0
20200329:2211,0.0,0.0,0.0,0.0,-1.31,1.59,0.0
20200329:2311,0.0,0.0,0.0,0.0,-0.14,0.69,0.0
20200330:0011,0.0,0.0,0.0,0.0,-2.95,1.79,0.0
20200330:0111,0.0,0.0,0.0,0.0,-3.27,2.41,0.0
20200330:0211,0.0,0.0,0.0,0.0,-2.98,2.55,0.0
20200330:0311,0.0,0.0,0.0,0.0,-2.48,2.62,0.0
20200330:0411,0.0,0.0,0.0,0.0,-1.94,2.9,0.0
20200330:0511,0.0,7.79,0.24,4.64,-1.36,3.17,0.0
20200330:0611,198.56,63.37,5.54,13.34,0.3,3.24,0.0
20200330:0711,343.06,128.53,9.18,21.63,1.89,4.48,0.0
20200330:0811,394.47,208.61,11.72,29.02,2.82,5.72,0.0
20200330:0911,250.21,289.51,11.77,34.89,3.34,5.31,0.0
20200330:1011,0.0,132.42,4.09,38.58,3.25,5.24,0.0
20200330:1111,0.0,120.3,3.72,39.53,3.49,4.9,0.0
20200330:1211,0.0,161.84,5.0,37.55,3.37,4.21,0.0
20200330:1311,12.36,194.24,6.15,33.0,3.7,3.31,0.0
20200330:1411,0.0,41.54,1.28,26.51,3.73,2.9,0.0
20200330:1511,0.0,42.41,1.31,18.74,2.93,4.07,0.0
20200330:1611,0.0,43.27,1.34,10.25,2.43,5.38,0.0
20200330:1711,0.0,0.0,0.0,0.0,1.74,6.41,0.0
20200330:1811,0.0,0.0,0.0,0.0,1.22,5.86,0.0
20200330:1911,0.0,0.0,0.0,0.0,0.54,5.24,0.0
20200330:2011,0.0,0.0,0.0,0.0,0.39,5.17,0.0
20200330:2111,0.0,0.0,0.0,0.0,0.12,4.62,0.0
20200330:2211,0.0,0.0,0.0,0.0,-0.23,4.07,0.0
20200330:2311,0.0,0.0,0.0,0.0,-0.74,3.52,0.0
20200331:0011,0.0,0.0,0.0,0.0,-1.03,3.24,0.0
20200331:0111,0.0,0.0,0.0,0.0,-1.3,3.31,0.0
20200331:0211,0.0,0.0,0.0,0.0,-1.42,3.38,0.0
20200331:0311,0.0,0.0,0.0,0.0,-1.41,3.38,0.0
20200331:0411,0.0,0.0,0.0,0.0,-1.45,3.38,0.0
20200331:0511,0.0,6.06,0.19,5.0,-1.24,3.45,0.0
20200331:0611,37.2,99.45,3.67,13.71,0.0,3.24,0.0
20200331:0711,250.29,164.53,8.61,22.0,0.96,4.0,0.0
20200331:0811,532.52,169.59,13.11,29.4,1.6,5.03,0.0
20200331:0911,201.01,295.4,11.37,35.28,2.06,4.9,0.0
20200331:1011,841.8,172.56,18.0,38.98,2.27,4.28,0.0
20200331:1111,916.39,149.63,18.73,39.91,2.5,4.07,0.0
20200331:1211,930.66,108.03,18.17,37.91,2.55,4.14,0.0
20200331:1311,725.97,145.71,15.54,33.33,2.62,4.07,0.0
20200331:1411,588.07,106.35,12.57,26.81,2.65,4.07,0.0
20200331:1511,360.5,87.36,8.53,19.02,2.56,4.0,0.0
20200331:1611,135.07,54.2,4.17,10.52,2.22,3.59,0.0
20200331:1711,0.0,0.0,0.0,0.0,1.26,3.38,0.0
20200331:1811,0.0,0.0,0.0,0.0,0.22,3.86,0.0
20200331:1911,0.0,0.0,0.0,0.0,0.16,4.07,0.0
20200331:2011,0.0,0.0,0.0,0.0,0.05,4.34,0.0
20200331:2111,0.0,0.0,0.0,0.0,0.0,4.62,0.0
20200331:2211,0.0,0.0,0.0,0.0,0.12,5.1,0.0
20200331:2311,0.0,0.0,0.0,0.0,0.38,5.38,0.0
20200401:0011,0.0,0.0,0.0,0.0,0.76,5.72,0.0
20200401:0111,0.0,0.0,0.0,0.0,0.91,6.0,0.0
20200401:0211,0.0,0.0,0.0,0.0,1.01,6.14,0.0
20200401:0311,0.0,0.0,0.0,0.0,0.96,6.34,0.0
20200401:0411,0.0,0.0,0.0,0.0,0.91,6.55,0.0
20200401:0511,0.0,10.39,0.32,5.36,0.98,6.69,0.0
20200401:0611,2.52,69.53,2.19,14.07,1.39,6.9,0.0
20200401:0711,21.2,146.38,4.82,22.37,2.0,6.55,0.0
20200401:0811,75.38,225.18,7.87,29.78,2.39,6.9,0.0
20200401:0911,6.04,193.95,6.07,35.68,3.01,7.38,0.0
20200401:1011,0.0,173.96,5.38,39.37,3.71,7.38,0.0
20200401:1111,0.0,133.28,4.12,40.3,4.63,7.66,0.0
20200401:1211,0.0,172.23,5.32,38.27,5.28,7.66,0.0
20200401:1311,0.0,97.8,3.02,33.66,5.6,7.59,0.0
20200401:1411,0.0,106.45,3.29,27.11,5.77,7.1,0.0
20200401:1511,0.0,69.24,2.14,19.3,5.87,6.41,0.0
20200401:1611,2.46,51.33,1.63,10.79,6.05,6.69,0.0
20200401:1711,0.0,0.0,0.0,0.0,5.78,6.62,0.0
20200401:1811,0.0,0.0,0.0,0.0,5.35,6.48,0.0
20200401:1911,0.0,0.0,0.0,0.0,5.57,6.83,0.0
20200401:2011,0.0,0.0,0.0,0.0,5.36,6.76,0.0
20200401:2111,0.0,0.0,0.0,0.0,5.0,6.69,0.0
20200401:2211,0.0,0.0,0.0,0.0,4.71,6.9,0.0
20200401:2311,0.0,0.0,0.0,0.0,4.46,6.55,0.0
20200402:0011,0.0,0.0,0.0,0.0,4.13,6.41,0.0
20200402:0111,0.0,0.0,0.0,0.0,3.76,6.21,0.0
20200402:0211,0.0,0.0,0.0,0.0,3.34,6.21,0.0
20200402:0311,0.0,0.0,0.0,0.0,3.11,6.28,0.0
20200402:0411,0.0,0.0,0.0,0.0,2.98,6.41,0.0
20200402:0511,0.0,8.65,0.27,5.71,3.09,6.41,0.0
20200402:0611,0.0,36.35,1.12,14.43,3.48,6.48,0.0
20200402:0711,0.0,83.09,2.57,22.74,4.56,6.07,0.0
20200402:0811,0.0,122.9,3.8,30.16,5.36,7.66,0.0
20200402:0911,82.45,270.33,9.31,36.07,5.87,7.59,0.0
20200402:1011,62.19,282.53,9.44,39.77,6.6,7.45,0.0
20200402:1111,67.03,290.56,9.74,40.68,7.43,7.38,0.0
20200402:1211,0.0,161.84,5.0,38.63,8.34,7.72,0.0
20200402:1311,0.0,122.9,3.8,33.98,8.84,7.93,0.0
20200402:1411,0.0,112.51,3.48,27.41,9.06,7.93,0.0
20200402:1511,0.0,86.55,2.68,19.58,9.1,7.79,0.0
20200402:1611,1.2,50.32,1.58,11.05,8.8,7.45,0.0
20200402:1711,0.0,3.17,0.11,2.3,8.15,7.38,0.0
20200402:1811,0.0,0.0,0.0,0.0,7.56,7.59,0.0
20200402:1911,0.0,0.0,0.0,0.0,7.07,7.79,0.0
20200402:2011,0.0,0.0,0.0,0.0,6.96,8.14,0.0
20200402:2111,0.0,0.0,0.0,0.0,6.61,8.48,0.0
20200402:2211,0.0,0.0,0.0,0.0,6.3,8.55,0.0
20200402:2311,0.0,0.0,0.0,0.0,5.9,8.48,0.0
20200403:0011,0.0,0.0,0.0,0.0,5.55,8.34,0.0
20200403:0111,0.0,0.0,0.0,0.0,5.23,8.48,0.0
20200403:0211,0.0,0.0,0.0,0.0,4.61,8.0,0.0
20200403:0311,0.0,0.0,0.0,0.0,3.95,8.41,0.0
20200403:0411,0.0,0.0,0.0,0.0,3.63,8.41,0.0
20200403:0511,0.0,16.44,0.51,6.07,3.72,8.28,0.0
20200403:0611,8.54,88.54,2.89,14.79,4.09,8.0,0.0
20200403:0711,89.82,182.85,6.88,23.11,5.05,9.03,0.0
20200403:0811,116.15,244.78,8.99,30.53,5.56,9.03,0.0
20200403:0911,348.13,295.46,13.46,36.45,6.27,9.03,0.0
20200403:1011,106.93,308.95,10.75,40.16,6.69,9.1,0.0
20200403:1111,86.23,305.26,10.41,41.06,7.11,9.38,0.0
20200403:1211,573.54,272.49,16.13,38.99,7.34,9.52,0.0
20200403:1311,355.51,274.59,12.95,34.31,7.2,9.52,0.0
20200403:1411,253.84,223.43,10.19,27.7,6.72,9.17,0.0
20200403:1511,210.15,144.42,7.6,19.85,6.63,8.76,0.0
20200403:1611,113.69,65.52,4.28,11.32,6.37,7.86,0.0
20200403:1711,0.0,6.35,0.21,2.56,5.81,6.83,0.0
20200403:1811,0.0,0.0,0.0,0.0,5.18,5.86,0.0
20200403:1911,0.0,0.0,0.0,0.0,4.75,5.72,0.0
20200403:2011,0.0,0.0,0.0,0.0,4.45,5.31,0.0
20200403:2111,0.0,0.0,0.0,0.0,4.4,4.9,0.0
20200403:2211,0.0,0.0,0.0,0.0,3.8,4.55,0.0
20200403:2311,0.0,0.0,0.0,0.0,3.44,4.41,0.0
20200404:0011,0.0,0.0,0.0,0.0,3.01,4.14,0.0
20200404:0111,0.0,0.0,0.0,0.0,2.75,3.86,0.0
20200404:0211,0.0,0.0,0.0,0.0,2.42,3.66,0.0
20200404:0311,0.0,0.0,0.0,0.0,2.21,3.59,0.0
20200404:0411,0.0,0.0,0.0,0.0,1.97,3.59,0.0
20200404:0511,1.12,31.97,1.04,6.42,1.95,3.52,0.0
20200404:0611,142.84,97.5,5.7,15.14,3.01,3.45,0.0
20200404:0711,419.59,104.21,10.49,23.47,4.2,4.34,0.0
20200404:0811,287.87,242.4,11.34,30.91,5.33,4.97,0.0
20200404:0911,32.48,242.25,7.89,36.84,6.21,5.24,0.0
20200404:1011,248.27,330.46,13.11,40.55,6.57,5.24,0.0
20200404:1111,670.06,257.29,17.42,41.44,7.32,5.17,0.0
20200404:1211,743.21,199.77,17.36,39.34,7.69,4.97,0.0
20200404:1311,708.23,146.74,15.76,34.63,8.13,5.03,0.0
20200404:1411,528.69,131.18,12.55,28.0,8.16,4.69,0.0
20200404:1511,325.99,101.59,8.67,20.13,8.11,3.66,0.0
20200404:1611,127.09,59.69,4.49,11.59,7.98,2.69,0.0
20200404:1711,0.0,9.52,0.32,2.83,7.29,1.79,0.0
20200404:1811,0.0,0.0,0.0,0.0,6.26,2.0,0.0
20200404:1911,0.0,0.0,0.0,0.0,6.25,0.83,0.0
