Latitude (decimal degrees):	50.837
Longitude (decimal degrees):	19.113
Elevation (m):	281
Radiation database:	PVGIS-SARAH2


Slope: 42 deg. (optimum)
Azimuth: -4 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200308:1510,97.88,95.86,3.75,12.14,6.48,2.07,0.0
20200308:1610,2.32,11.33,0.36,3.12,5.88,1.31,0.0
20200308:1710,0.0,0.0,0.0,0.0,4.86,1.79,0.0
20200308:1810,0.0,0.0,0.0,0.0,3.28,2.28,0.0
20200308:1910,0.0,0.0,0.0,0.0,2.63,2.48,0.0
20200308:2010,0.0,0.0,0.0,0.0,2.25,2.62,0.0
20200308:2110,0.0,0.0,0.0,0.0,1.36,2.76,0.0
20200308:2210,0.0,0.0,0.0,0.0,0.58,2.83,0.0
20200308:2310,0.0,0.0,0.0,0.0,0.2,2.83,0.0
20200309:0010,0.0,0.0,0.0,0.0,-0.35,2.97,0.0
20200309:0110,0.0,0.0,0.0,0.0,-0.67,2.97,0.0
20200309:0210,0.0,0.0,0.0,0.0,-0.85,2.97,0.0
20200309:0310,0.0,0.0,0.0,0.0,-1.13,3.03,0.0
20200309:0410,0.0,0.0,0.0,0.0,-1.26,3.1,0.0
20200309:0510,0.0,0.0,0.0,0.0,-1.25,3.03,0.0
20200309:0610,177.73,64.77,2.99,8.3,-0.57,2.9,0.0
20200309:0710,370.48,118.08,6.95,16.95,1.46,2.69,0.0
20200309:0810,588.15,139.69,10.75,24.49,4.21,3.45,0.0
20200309:0910,627.23,201.58,12.96,30.34,6.11,4.14,0.0
20200309:1010,605.52,246.14,13.92,33.87,7.38,4.34,0.0
20200309:1110,778.77,185.96,15.27,34.56,8.42,4.28,0.0
20200309:1210,160.43,270.84,9.52,32.31,9.25,4.14,0.0
20200309:1310,166.64,232.76,8.48,27.46,9.75,3.79,0.0
20200309:1410,463.71,102.73,9.03,20.62,9.58,3.59,0.0
20200309:1510,146.24,94.47,4.29,12.42,9.12,2.83,0.0
20200309:1610,6.41,15.75,0.55,3.39,7.78,2.41,0.0
20200309:1710,0.0,0.0,0.0,0.0,5.55,2.69,0.0
20200309:1810,0.0,0.0,0.0,0.0,3.95,2.76,0.0
20200309:1910,0.0,0.0,0.0,0.0,3.23,2.62,0.0
20200309:2010,0.0,0.0,0.0,0.0,2.43,2.69,0.0
20200309:2110,0.0,0.0,0.0,0.0,1.86,2.83,0.0
20200309:2210,0.0,0.0,0.0,0.0,2.12,2.69,0.0
20200309:2310,0.0,0.0,0.0,0.0,2.17,2.55,0.0
20200310:0010,0.0,0.0,0.0,0.0,2.66,2.41,0.0
20200310:0110,0.0,0.0,0.0,0.0,2.88,2.41,0.0
20200310:0210,0.0,0.0,0.0,0.0,3.01,2.41,0.0
20200310:0310,0.0,0.0,0.0,0.0,2.89,2.34,0.0
20200310:0410,0.0,0.0,0.0,0.0,2.3,2.41,0.0
20200310:0510,0.0,0.0,0.0,0.0,1.92,2.41,0.0
20200310:0610,176.41,66.07,3.1,8.65,2.04,2.34,0.0
20200310:0710,391.74,111.81,7.18,17.31,4.19,2.41,0.0
20200310:0810,639.68,116.98,11.14,24.87,6.01,2.34,0.0
20200310:0910,479.16,243.68,12.07,30.74,7.77,2.83,0.0
20200310:1010,482.03,276.9,13.14,34.27,9.0,4.07,0.0
20200310:1110,91.26,268.42,8.85,34.95,9.43,4.83,0.0
20200310:1210,140.61,267.99,9.29,32.67,10.15,5.24,0.0
20200310:1310,511.53,183.59,11.61,27.79,10.68,5.86,0.0
20200310:1410,394.15,131.09,8.72,20.92,10.53,5.72,0.0
20200310:1510,216.39,79.7,4.92,12.7,10.17,5.38,0.0
20200310:1610,3.96,16.57,0.55,3.66,9.16,4.76,0.0
20200310:1710,0.0,0.0,0.0,0.0,7.72,4.76,0.0
20200310:1810,0.0,0.0,0.0,0.0,7.16,5.38,0.0
20200310:1910,0.0,0.0,0.0,0.0,7.39,5.52,0.0
20200310:2010,0.0,0.0,0.0,0.0,7.18,5.93,0.0
20200310:2110,0.0,0.0,0.0,0.0,7.18,6.0,0.0
20200310:2210,0.0,0.0,0.0,0.0,6.75,6.28,0.0
20200310:2310,0.0,0.0,0.0,0.0,6.2,6.55,0.0
20200311:0010,0.0,0.0,0.0,0.0,6.03,6.9,0.0
20200311:0110,0.0,0.0,0.0,0.0,5.9,7.24,0.0
20200311:0210,0.0,0.0,0.0,0.0,6.2,7.31,0.0
20200311:0310,0.0,0.0,0.0,0.0,6.69,7.17,0.0
20200311:0410,0.0,0.0,0.0,0.0,7.38,7.17,0.0
20200311:0510,0.0,0.0,0.0,0.0,8.16,6.97,0.0
20200311:0610,0.0,26.07,0.78,9.01,8.77,6.55,0.0
20200311:0710,48.17,131.2,4.27,17.67,9.11,6.21,0.0
20200311:0810,0.0,54.76,1.64,25.25,9.22,6.14,0.0
20200311:0910,636.42,202.72,13.32,31.13,9.65,6.34,0.0
20200311:1010,682.1,225.61,14.73,34.66,10.54,8.41,0.0
20200311:1110,729.1,210.24,15.27,35.34,10.84,8.07,0.0
20200311:1210,773.28,151.84,14.88,33.04,11.51,7.38,0.0
20200311:1310,684.56,112.33,12.83,28.13,11.74,6.97,0.0
20200311:1410,425.3,122.4,9.08,21.23,11.61,7.1,0.0
20200311:1510,221.89,80.64,5.1,12.98,10.99,6.55,0.0
20200311:1610,0.0,10.43,0.31,3.93,9.9,6.14,0.0
20200311:1710,0.0,0.0,0.0,0.0,8.59,5.79,0.0
20200311:1810,0.0,0.0,0.0,0.0,7.91,5.31,0.0
20200311:1910,0.0,0.0,0.0,0.0,7.17,4.21,0.0
20200311:2010,0.0,0.0,0.0,0.0,6.13,3.72,0.0
20200311:2110,0.0,0.0,0.0,0.0,5.73,3.52,0.0
20200311:2210,0.0,0.0,0.0,0.0,5.38,3.38,0.0
20200311:2310,0.0,0.0,0.0,0.0,5.48,3.31,0.0
20200312:0010,0.0,0.0,0.0,0.0,5.6,3.45,0.0
20200312:0110,0.0,0.0,0.0,0.0,6.24,3.86,0.0
20200312:0210,0.0,0.0,0.0,0.0,7.39,4.55,0.0
20200312:0310,0.0,0.0,0.0,0.0,8.02,5.03,0.0
20200312:0410,0.0,0.0,0.0,0.0,7.91,5.1,0.0
20200312:0510,0.0,0.0,0.0,0.0,8.5,5.52,0.0
20200312:0610,46.9,69.01,2.32,9.36,9.25,6.34,0.0
20200312:0710,18.96,114.02,3.56,18.04,10.11,7.03,0.0
20200312:0810,424.0,193.44,10.07,25.63,11.25,6.76,0.0
20200312:0910,720.16,159.66,13.76,31.52,12.94,8.83,0.0
20200312:1010,0.0,132.98,3.98,35.06,14.09,9.79,0.0
20200312:1110,0.0,124.29,3.72,35.73,15.04,10.76,0.0
20200312:1210,684.37,183.39,14.31,33.4,15.28,10.76,0.0
20200312:1310,8.17,158.64,4.84,28.46,15.06,8.28,0.0
20200312:1410,0.0,77.36,2.32,21.53,14.81,9.03,0.0
20200312:1510,22.88,87.52,2.86,13.26,14.09,8.62,0.0
20200312:1610,0.0,11.3,0.34,4.2,12.61,7.52,0.0
20200312:1710,0.0,0.0,0.0,0.0,10.64,6.41,0.0
20200312:1810,0.0,0.0,0.0,0.0,9.01,6.14,0.0
20200312:1910,0.0,0.0,0.0,0.0,7.85,5.86,0.0
20200312:2010,0.0,0.0,0.0,0.0,7.23,4.97,0.0
20200312:2110,0.0,0.0,0.0,0.0,7.05,4.41,0.0
20200312:2210,0.0,0.0,0.0,0.0,6.5,3.79,0.0
20200312:2310,0.0,0.0,0.0,0.0,6.06,3.17,0.0
20200313:0010,0.0,0.0,0.0,0.0,5.42,2.69,0.0
20200313:0110,0.0,0.0,0.0,0.0,5.02,2.62,0.0
20200313:0210,0.0,0.0,0.0,0.0,4.35,2.62,0.0
20200313:0310,0.0,0.0,0.0,0.0,3.93,2.76,0.0
20200313:0410,0.0,0.0,0.0,0.0,3.81,3.17,0.0
20200313:0510,0.0,0.0,0.0,0.0,4.2,3.66,0.0
20200313:0610,82.29,78.94,2.84,9.71,4.84,4.21,0.0
20200313:0710,41.06,132.91,4.29,18.4,6.23,4.07,0.0
20200313:0810,517.97,177.4,11.01,26.01,6.94,5.66,0.0
20200313:0910,5.12,172.94,5.23,31.92,6.25,5.38,0.0
20200313:1010,0.0,50.41,1.51,35.46,5.88,4.76,0.0
20200313:1110,217.67,308.05,11.24,36.12,7.56,5.45,0.0
20200313:1210,9.79,194.62,5.93,33.77,8.71,5.86,0.0
20200313:1310,3.23,147.37,4.45,28.79,9.07,6.14,0.0
20200313:1410,178.34,181.77,7.31,21.83,9.1,6.34,0.0
20200313:1510,0.0,50.41,1.51,13.54,7.48,6.9,0.0
20200313:1610,6.5,23.49,0.81,4.46,6.57,5.45,0.0
20200313:1710,0.0,0.0,0.0,0.0,6.28,5.79,0.0
20200313:1810,0.0,0.0,0.0,0.0,6.2,6.55,0.0
20200313:1910,0.0,0.0,0.0,0.0,6.13,6.69,0.0
20200313:2010,0.0,0.0,0.0,0.0,5.88,6.76,0.0
20200313:2110,0.0,0.0,0.0,0.0,5.43,6.55,0.0
20200313:2210,0.0,0.0,0.0,0.0,4.79,6.34,0.0
20200313:2310,0.0,0.0,0.0,0.0,4.42,6.34,0.0
20200314:0010,0.0,0.0,0.0,0.0,4.1,6.41,0.0
20200314:0110,0.0,0.0,0.0,0.0,3.88,6.55,0.0
20200314:0210,0.0,0.0,0.0,0.0,3.49,6.48,0.0
20200314:0310,0.0,0.0,0.0,0.0,2.77,6.28,0.0
20200314:0410,0.0,0.0,0.0,0.0,1.94,5.79,0.0
20200314:0510,0.0,0.0,0.0,0.0,1.12,5.17,0.0
20200314:0610,111.44,83.86,3.23,10.07,0.8,4.55,0.0
20200314:0710,428.27,116.14,8.14,18.77,1.13,5.66,0.0
20200314:0810,547.18,176.55,11.47,26.39,1.69,5.38,0.0
20200314:0910,89.67,255.39,8.43,32.31,2.39,5.45,0.0
20200314:1010,107.86,287.39,9.58,35.86,3.44,5.93,0.0
20200314:1110,142.32,301.05,10.33,36.51,4.41,5.86,0.0
20200314:1210,40.43,239.32,7.57,34.13,4.67,5.72,0.0
20200314:1310,22.42,192.82,6.01,29.12,4.77,5.52,0.0
20200314:1410,176.11,187.0,7.47,22.14,4.7,5.1,0.0
20200314:1510,97.33,109.89,4.37,13.82,4.5,4.9,0.0
20200314:1610,7.66,25.19,0.88,4.73,3.81,3.66,0.0
20200314:1710,0.0,0.0,0.0,0.0,1.98,2.69,0.0
20200314:1810,0.0,0.0,0.0,0.0,0.61,2.48,0.0
20200314:1910,0.0,0.0,0.0,0.0,-0.62,2.62,0.0
20200314:2010,0.0,0.0,0.0,0.0,-1.57,2.69,0.0
20200314:2110,0.0,0.0,0.0,0.0,-2.41,2.62,0.0
20200314:2210,0.0,0.0,0.0,0.0,-3.2,2.48,0.0
20200314:2310,0.0,0.0,0.0,0.0,-3.82,2.34,0.0
20200315:0010,0.0,0.0,0.0,0.0,-4.37,2.21,0.0
20200315:0110,0.0,0.0,0.0,0.0,-4.85,2.14,0.0
20200315:0210,0.0,0.0,0.0,0.0,-5.24,2.14,0.0
20200315:0310,0.0,0.0,0.0,0.0,-5.5,2.21,0.0
20200315:0410,0.0,0.0,0.0,0.0,-5.6,2.41,0.0
20200315:0510,0.0,0.0,0.0,0.0,-5.59,2.55,0.0
20200315:0610,202.35,79.82,4.06,10.43,-4.45,2.41,0.0
20200315:0710,454.45,115.86,8.59,19.14,-1.8,3.31,0.0
20200315:0810,630.94,154.91,12.31,26.77,0.15,4.07,0.0
20200315:0910,843.45,139.67,15.53,32.71,1.73,4.28,0.0
20200315:1010,997.45,105.76,17.59,36.27,3.29,4.34,0.0
20200315:1110,972.12,121.49,17.72,36.9,4.62,4.28,0.0
20200315:1210,858.03,137.11,16.39,34.5,5.67,4.21,0.0
20200315:1310,651.88,154.4,13.61,29.46,6.35,4.28,0.0
20200315:1410,499.87,108.0,10.36,22.44,6.58,4.34,0.0
20200315:1510,257.1,80.37,5.98,14.1,6.17,3.93,0.0
20200315:1610,50.73,22.98,1.61,4.99,4.54,3.86,0.0
20200315:1710,0.0,0.0,0.0,0.0,2.1,4.21,0.0
20200315:1810,0.0,0.0,0.0,0.0,0.73,4.55,0.0
20200315:1910,0.0,0.0,0.0,0.0,0.65,4.34,0.0
20200315:2010,0.0,0.0,0.0,0.0,0.38,4.21,0.0
20200315:2110,0.0,0.0,0.0,0.0,0.15,4.07,0.0
20200315:2210,0.0,0.0,0.0,0.0,-0.05,3.93,0.0
20200315:2310,0.0,0.0,0.0,0.0,-0.51,3.66,0.0
20200316:0010,0.0,0.0,0.0,0.0,-0.93,3.52,0.0
20200316:0110,0.0,0.0,0.0,0.0,-1.15,3.66,0.0
20200316:0210,0.0,0.0,0.0,0.0,-1.08,4.07,0.0
20200316:0310,0.0,0.0,0.0,0.0,-0.75,4.62,0.0
20200316:0410,0.0,0.0,0.0,0.0,-0.28,5.03,0.0
20200316:0510,0.0,0.0,0.0,0.0,0.18,5.31,0.0
20200316:0610,186.96,80.34,4.01,10.79,1.28,5.72,0.0
20200316:0710,265.82,161.32,7.31,19.51,3.27,5.93,0.0
20200316:0810,165.45,232.28,8.4,27.16,5.16,6.76,0.0
20200316:0910,334.09,284.67,11.79,33.11,6.95,7.93,0.0
20200316:1010,721.7,224.76,15.82,36.67,8.38,8.69,0.0
20200316:1110,784.15,199.6,16.44,37.29,9.48,8.69,0.0
20200316:1210,744.35,177.09,15.53,34.86,10.23,8.21,0.0
20200316:1310,584.41,169.65,13.01,29.79,10.56,7.86,0.0
20200316:1410,397.8,142.14,9.6,22.74,10.53,7.45,0.0
20200316:1510,214.47,91.4,5.67,14.38,10.17,6.48,0.0
20200316:1610,16.5,30.15,1.22,5.26,9.1,5.79,0.0
20200316:1710,0.0,0.0,0.0,0.0,7.61,5.45,0.0
20200316:1810,0.0,0.0,0.0,0.0,6.66,5.52,0.0
20200316:1910,0.0,0.0,0.0,0.0,6.32,5.31,0.0
20200316:2010,0.0,0.0,0.0,0.0,5.66,5.17,0.0
20200316:2110,0.0,0.0,0.0,0.0,5.02,4.97,0.0
20200316:2210,0.0,0.0,0.0,0.0,4.46,4.69,0.0
20200316:2310,0.0,0.0,0.0,0.0,3.87,4.21,0.0
20200317:0010,0.0,0.0,0.0,0.0,3.26,3.79,0.0
20200317:0110,0.0,0.0,0.0,0.0,2.59,3.45,0.0
20200317:0210,0.0,0.0,0.0,0.0,1.97,3.1,0.0
20200317:0310,0.0,0.0,0.0,0.0,1.34,2.76,0.0
20200317:0410,0.0,0.0,0.0,0.0,0.76,2.62,0.0
20200317:0510,0.0,0.0,0.0,0.0,0.32,2.55,0.0
20200317:0610,168.55,82.89,3.96,11.14,1.18,2.28,0.0
20200317:0710,393.89,124.35,8.2,19.88,4.53,2.21,0.0
20200317:0810,553.61,163.76,11.66,27.54,7.92,2.34,0.0
20200317:0910,449.82,261.37,12.72,33.51,10.06,2.55,0.0
20200317:1010,612.32,252.48,14.96,37.07,11.99,2.69,0.0
20200317:1110,861.13,147.97,16.76,37.68,13.32,2.83,0.0
20200317:1210,799.75,135.31,15.72,35.22,14.19,3.17,0.0
20200317:1310,592.91,154.79,12.96,30.12,14.56,3.59,0.0
20200317:1410,440.41,115.39,9.81,23.04,14.7,4.0,0.0
20200317:1510,216.4,85.96,5.67,14.66,14.32,3.45,0.0
20200317:1610,32.69,28.76,1.54,5.52,12.99,2.14,0.0
20200317:1710,0.0,0.0,0.0,0.0,11.48,2.07,0.0
20200317:1810,0.0,0.0,0.0,0.0,10.04,1.66,0.0
20200317:1910,0.0,0.0,0.0,0.0,7.75,1.45,0.0
20200317:2010,0.0,0.0,0.0,0.0,8.97,0.62,0.0
20200317:2110,0.0,0.0,0.0,0.0,5.22,2.0,0.0
20200317:2210,0.0,0.0,0.0,0.0,4.19,2.28,0.0
20200317:2310,0.0,0.0,0.0,0.0,3.89,2.21,0.0
20200318:0010,0.0,0.0,0.0,0.0,4.34,2.21,0.0
20200318:0110,0.0,0.0,0.0,0.0,5.61,2.21,0.0
20200318:0210,0.0,0.0,0.0,0.0,5.81,2.28,0.0
20200318:0310,0.0,0.0,0.0,0.0,5.73,2.14,0.0
20200318:0410,0.0,0.0,0.0,0.0,4.9,2.21,0.0
20200318:0510,0.0,2.61,0.08,2.19,4.13,2.28,0.0
20200318:0610,153.01,86.82,3.96,11.5,4.93,1.79,0.0
20200318:0710,364.09,134.6,8.12,20.25,7.22,1.72,0.0
20200318:0810,542.91,168.32,11.71,27.93,9.88,2.0,0.0
20200318:0910,743.28,159.27,14.81,33.9,12.34,2.69,0.0
20200318:1010,869.5,140.51,16.65,37.47,13.94,3.59,0.0
20200318:1110,857.67,148.34,16.84,38.07,15.05,4.07,0.0
20200318:1210,766.64,151.99,15.64,35.59,15.69,4.21,0.0
20200318:1310,567.33,166.2,12.91,30.45,16.03,4.28,0.0
20200318:1410,400.41,132.9,9.65,23.34,16.19,4.28,0.0
20200318:1510,162.97,102.13,5.31,14.93,15.94,3.45,0.0
20200318:1610,27.42,34.55,1.51,5.78,14.74,2.41,0.0
20200318:1710,0.0,0.0,0.0,0.0,12.47,2.83,0.0
20200318:1810,0.0,0.0,0.0,0.0,10.4,2.9,0.0
20200318:1910,0.0,0.0,0.0,0.0,9.77,2.83,0.0
20200318:2010,0.0,0.0,0.0,0.0,8.97,2.97,0.0
20200318:2110,0.0,0.0,0.0,0.0,8.4,3.1,0.0
20200318:2210,0.0,0.0,0.0,0.0,7.91,3.1,0.0
20200318:2310,0.0,0.0,0.0,0.0,7.47,2.97,0.0
20200319:0010,0.0,0.0,0.0,0.0,7.06,2.9,0.0
20200319:0110,0.0,0.0,0.0,0.0,6.55,2.9,0.0
20200319:0210,0.0,0.0,0.0,0.0,6.16,2.9,0.0
20200319:0310,0.0,0.0,0.0,0.0,5.72,2.83,0.0
20200319:0410,0.0,0.0,0.0,0.0,5.34,2.83,0.0
20200319:0510,0.0,3.48,0.1,2.55,4.98,2.69,0.0
20200319:0610,82.95,90.7,3.41,11.86,5.84,2.34,0.0
20200319:0710,247.93,162.04,7.36,20.62,9.06,2.41,0.0
20200319:0810,519.23,176.74,11.66,28.31,11.72,2.62,0.0
20200319:0910,699.73,178.47,14.65,34.3,13.67,2.97,0.0
20200319:1010,703.28,216.85,15.74,37.87,14.96,3.31,0.0
20200319:1110,9.44,212.74,6.48,38.46,15.66,4.55,0.0
20200319:1210,0.0,89.52,2.68,35.95,15.84,5.1,0.0
20200319:1310,30.55,204.61,6.48,30.78,15.3,4.55,0.0
20200319:1410,13.44,143.86,4.48,23.63,14.93,3.93,0.0
20200319:1510,21.43,98.17,3.23,15.21,14.15,2.76,0.0
20200319:1610,4.76,30.92,1.01,6.05,13.36,2.28,0.0
20200319:1710,0.0,0.0,0.0,0.0,12.15,2.07,0.0
20200319:1810,0.0,0.0,0.0,0.0,11.25,2.0,0.0
20200319:1910,0.0,0.0,0.0,0.0,10.7,2.34,0.0
20200319:2010,0.0,0.0,0.0,0.0,10.16,2.28,0.0
20200319:2110,0.0,0.0,0.0,0.0,8.88,2.48,0.0
20200319:2210,0.0,0.0,0.0,0.0,8.61,2.21,0.0
20200319:2310,0.0,0.0,0.0,0.0,8.05,1.93,0.0
20200320:0010,0.0,0.0,0.0,0.0,7.5,1.72,0.0
20200320:0110,0.0,0.0,0.0,0.0,7.05,1.59,0.0
20200320:0210,0.0,0.0,0.0,0.0,6.98,1.45,0.0
20200320:0310,0.0,0.0,0.0,0.0,6.87,1.38,0.0
20200320:0410,0.0,0.0,0.0,0.0,6.59,1.45,0.0
20200320:0510,0.0,2.61,0.08,2.9,6.57,1.38,0.0
20200320:0610,1.8,54.13,1.64,12.22,7.07,1.17,0.0
20200320:0710,23.62,136.5,4.32,20.99,8.93,1.59,0.0
20200320:0810,515.69,181.75,11.81,28.7,10.57,1.31,0.0
20200320:0910,706.72,177.97,14.86,34.7,12.05,0.9,0.0
20200320:1010,409.87,304.46,13.69,38.28,13.32,0.14,0.0
20200320:1110,23.42,241.51,7.49,38.85,13.99,0.97,0.0
20200320:1210,0.0,165.14,4.94,36.31,14.17,1.79,0.0
