Latitude (decimal degrees):	53.761
Longitude (decimal degrees):	20.488
Elevation (m):	104
Radiation database:	PVGIS-SARAH2


Slope: 42 deg. (optimum)
Azimuth: -5 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201003:1511,0.0,6.97,0.2,7.8,19.87,6.41,0.0
20201003:1611,0.0,0.0,0.0,0.0,19.27,6.34,0.0
20201003:1711,0.0,0.0,0.0,0.0,18.98,6.28,0.0
20201003:1811,0.0,0.0,0.0,0.0,18.98,6.34,0.0
20201003:1911,0.0,0.0,0.0,0.0,18.59,6.14,0.0
20201003:2011,0.0,0.0,0.0,0.0,18.61,5.93,0.0
20201003:2111,0.0,0.0,0.0,0.0,18.3,5.79,0.0
20201003:2211,0.0,0.0,0.0,0.0,18.15,5.66,0.0
20201003:2311,0.0,0.0,0.0,0.0,18.08,5.45,0.0
20201004:0011,0.0,0.0,0.0,0.0,17.92,5.31,0.0
20201004:0111,0.0,0.0,0.0,0.0,17.53,5.45,0.0
20201004:0211,0.0,0.0,0.0,0.0,17.32,5.66,0.0
20201004:0311,0.0,0.0,0.0,0.0,17.01,5.66,0.0
20201004:0411,0.0,0.0,0.0,0.0,16.82,5.72,0.0
20201004:0511,0.0,1.74,0.05,3.16,16.54,6.0,0.0
20201004:0611,4.68,53.88,1.61,11.58,16.92,6.21,0.0
20201004:0711,28.63,121.55,3.77,19.19,18.18,4.9,0.0
20201004:0811,13.47,143.54,4.33,25.48,19.2,5.72,0.0
20201004:0911,254.69,244.85,9.17,29.89,20.2,6.28,0.0
20201004:1011,607.18,200.14,12.27,31.89,21.03,7.03,0.0
20201004:1111,35.81,200.4,6.2,31.21,21.17,6.97,0.0
20201004:1211,0.0,40.07,1.18,27.95,21.1,6.28,0.0
20201004:1311,0.0,26.14,0.77,22.54,19.82,5.1,0.0
20201004:1411,0.0,36.59,1.08,15.52,19.28,4.83,0.0
20201004:1511,0.0,26.14,0.77,7.44,17.96,5.52,0.0
20201004:1611,0.0,0.0,0.0,0.0,17.25,5.45,0.0
20201004:1711,0.0,0.0,0.0,0.0,16.42,6.14,0.0
20201004:1811,0.0,0.0,0.0,0.0,15.61,6.0,0.0
20201004:1911,0.0,0.0,0.0,0.0,14.52,3.59,0.0
20201004:2011,0.0,0.0,0.0,0.0,13.79,2.9,0.0
20201004:2111,0.0,0.0,0.0,0.0,12.98,2.21,0.0
20201004:2211,0.0,0.0,0.0,0.0,12.35,2.0,0.0
20201004:2311,0.0,0.0,0.0,0.0,11.73,2.48,0.0
20201005:0011,0.0,0.0,0.0,0.0,11.69,2.9,0.0
20201005:0111,0.0,0.0,0.0,0.0,11.88,2.97,0.0
20201005:0211,0.0,0.0,0.0,0.0,11.94,2.76,0.0
20201005:0311,0.0,0.0,0.0,0.0,11.92,2.69,0.0
20201005:0411,0.0,0.0,0.0,0.0,11.82,2.69,0.0
20201005:0511,4.65,10.68,0.33,2.89,11.76,2.76,0.0
20201005:0611,189.22,87.89,3.66,11.3,12.23,2.97,0.0
20201005:0711,402.47,126.24,7.17,18.89,13.16,3.03,0.0
20201005:0811,603.21,136.71,10.25,25.15,14.68,3.66,0.0
20201005:0911,666.17,168.17,12.01,29.53,16.17,3.79,0.0
20201005:1011,667.58,188.03,12.68,31.51,17.75,3.86,0.0
20201005:1111,598.05,198.06,12.14,30.82,18.98,4.0,0.0
20201005:1211,424.47,204.62,10.17,27.56,19.67,4.07,0.0
20201005:1311,241.34,177.34,7.38,22.15,19.93,4.21,0.0
20201005:1411,0.0,37.46,1.1,15.15,19.67,4.0,0.0
20201005:1511,0.0,13.94,0.41,7.08,18.79,3.59,0.0
20201005:1611,0.0,0.0,0.0,0.0,17.85,3.72,0.0
20201005:1711,0.0,0.0,0.0,0.0,17.22,4.21,0.0
20201005:1811,0.0,0.0,0.0,0.0,16.74,4.28,0.0
20201005:1911,0.0,0.0,0.0,0.0,15.27,3.03,0.0
20201005:2011,0.0,0.0,0.0,0.0,14.96,2.62,0.0
20201005:2111,0.0,0.0,0.0,0.0,14.53,4.97,0.0
20201005:2211,0.0,0.0,0.0,0.0,14.05,5.86,0.0
20201005:2311,0.0,0.0,0.0,0.0,13.67,5.45,0.0
20201006:0011,0.0,0.0,0.0,0.0,13.1,5.45,0.0
20201006:0111,0.0,0.0,0.0,0.0,13.16,5.86,0.0
20201006:0211,0.0,0.0,0.0,0.0,12.84,5.38,0.0
20201006:0311,0.0,0.0,0.0,0.0,12.25,5.03,0.0
20201006:0411,0.0,0.0,0.0,0.0,11.6,4.55,0.0
20201006:0511,0.0,9.62,0.31,2.62,10.93,4.28,0.0
20201006:0611,191.35,86.58,3.59,11.02,10.88,4.14,0.0
20201006:0711,147.33,154.0,5.38,18.58,11.85,4.21,0.0
20201006:0811,594.11,141.54,10.12,24.82,13.08,5.31,0.0
20201006:0911,668.71,166.58,11.91,29.17,14.13,4.97,0.0
20201006:1011,656.9,191.0,12.5,31.13,15.14,5.59,0.0
20201006:1111,392.02,246.77,10.68,30.43,15.81,5.66,0.0
20201006:1211,208.06,226.55,8.33,27.17,16.4,6.21,0.0
20201006:1311,9.05,120.89,3.64,21.77,16.57,5.66,0.0
20201006:1411,3.68,74.62,2.23,14.78,16.3,4.9,0.0
20201006:1511,0.0,26.14,0.77,6.72,15.87,4.41,0.0
20201006:1611,0.0,0.0,0.0,0.0,15.13,4.21,0.0
20201006:1711,0.0,0.0,0.0,0.0,14.59,4.0,0.0
20201006:1811,0.0,0.0,0.0,0.0,14.28,4.0,0.0
20201006:1911,0.0,0.0,0.0,0.0,13.92,3.72,0.0
20201006:2011,0.0,0.0,0.0,0.0,13.48,3.59,0.0
20201006:2111,0.0,0.0,0.0,0.0,12.99,3.31,0.0
20201006:2211,0.0,0.0,0.0,0.0,12.43,3.1,0.0
20201006:2311,0.0,0.0,0.0,0.0,12.13,2.9,0.0
20201007:0011,0.0,0.0,0.0,0.0,11.73,2.83,0.0
20201007:0111,0.0,0.0,0.0,0.0,11.44,2.9,0.0
20201007:0211,0.0,0.0,0.0,0.0,11.2,2.97,0.0
20201007:0311,0.0,0.0,0.0,0.0,11.06,3.03,0.0
20201007:0411,0.0,0.0,0.0,0.0,11.21,2.97,0.0
20201007:0511,0.0,0.0,0.0,0.0,11.34,2.83,0.0
20201007:0611,2.51,49.19,1.46,10.73,11.64,2.97,0.0
20201007:0711,66.21,134.78,4.33,18.28,12.75,3.03,0.0
20201007:0811,192.95,204.76,7.28,24.48,13.91,3.38,0.0
20201007:0911,405.46,234.8,10.2,28.81,15.03,3.59,0.0
20201007:1011,182.98,253.2,8.76,30.75,15.74,4.07,0.0
20201007:1111,47.85,205.06,6.4,30.04,16.31,3.86,0.0
20201007:1211,56.67,190.48,6.05,26.79,16.61,3.72,0.0
20201007:1311,0.0,86.25,2.54,21.4,16.65,3.66,0.0
20201007:1411,0.0,20.91,0.61,14.41,16.3,3.31,0.0
20201007:1511,0.0,11.33,0.33,6.36,15.4,2.41,0.0
20201007:1611,0.0,0.0,0.0,0.0,14.51,2.14,0.0
20201007:1711,0.0,0.0,0.0,0.0,13.42,2.14,0.0
20201007:1811,0.0,0.0,0.0,0.0,12.51,2.21,0.0
20201007:1911,0.0,0.0,0.0,0.0,11.34,2.48,0.0
20201007:2011,0.0,0.0,0.0,0.0,10.96,2.48,0.0
20201007:2111,0.0,0.0,0.0,0.0,10.66,2.41,0.0
20201007:2211,0.0,0.0,0.0,0.0,10.43,2.41,0.0
20201007:2311,0.0,0.0,0.0,0.0,10.2,2.48,0.0
20201008:0011,0.0,0.0,0.0,0.0,10.06,2.48,0.0
20201008:0111,0.0,0.0,0.0,0.0,9.96,2.41,0.0
20201008:0211,0.0,0.0,0.0,0.0,9.75,2.34,0.0
20201008:0311,0.0,0.0,0.0,0.0,9.42,2.28,0.0
20201008:0411,0.0,0.0,0.0,0.0,9.13,2.21,0.0
20201008:0511,0.0,0.0,0.0,0.0,8.93,2.28,0.0
20201008:0611,36.1,70.45,2.2,10.45,9.28,2.21,0.0
20201008:0711,6.5,93.47,2.79,17.97,10.67,3.38,0.0
20201008:0811,4.02,120.88,3.59,24.15,11.97,3.17,0.0
20201008:0911,0.0,73.18,2.15,28.45,13.22,3.59,0.0
20201008:1011,0.0,67.95,2.0,30.37,13.93,4.07,0.0
20201008:1111,0.0,76.66,2.25,29.65,14.26,4.28,0.0
20201008:1211,0.0,53.14,1.56,26.4,14.47,4.21,0.0
20201008:1311,0.0,88.86,2.61,21.02,14.57,4.21,0.0
20201008:1411,66.94,105.14,3.59,14.05,14.32,3.86,0.0
20201008:1511,39.43,40.32,1.43,6.01,13.81,2.9,0.0
20201008:1611,0.0,0.0,0.0,0.0,12.98,2.76,0.0
20201008:1711,0.0,0.0,0.0,0.0,12.24,2.97,0.0
20201008:1811,0.0,0.0,0.0,0.0,11.99,3.1,0.0
20201008:1911,0.0,0.0,0.0,0.0,11.3,3.38,0.0
20201008:2011,0.0,0.0,0.0,0.0,10.89,3.52,0.0
20201008:2111,0.0,0.0,0.0,0.0,10.88,3.79,0.0
20201008:2211,0.0,0.0,0.0,0.0,10.91,4.0,0.0
20201008:2311,0.0,0.0,0.0,0.0,11.29,4.21,0.0
20201009:0011,0.0,0.0,0.0,0.0,11.55,4.34,0.0
20201009:0111,0.0,0.0,0.0,0.0,11.88,4.55,0.0
20201009:0211,0.0,0.0,0.0,0.0,12.17,4.55,0.0
20201009:0311,0.0,0.0,0.0,0.0,12.37,4.41,0.0
20201009:0411,0.0,0.0,0.0,0.0,12.3,4.34,0.0
20201009:0511,0.0,0.0,0.0,0.0,12.19,4.28,0.0
20201009:0611,0.0,24.39,0.72,10.16,12.17,4.28,0.0
20201009:0711,0.0,20.04,0.59,17.66,12.27,4.41,0.0
20201009:0811,0.0,69.69,2.05,23.82,12.45,4.48,0.0
20201009:0911,0.0,34.85,1.02,28.09,12.3,4.28,0.0
20201009:1011,0.0,71.44,2.1,29.99,12.65,4.0,0.0
20201009:1111,0.0,73.18,2.15,29.26,13.71,3.45,0.0
20201009:1211,57.86,187.47,5.94,26.01,14.39,3.52,0.0
20201009:1311,112.91,165.37,5.69,20.64,14.7,3.72,0.0
20201009:1411,161.93,106.32,4.41,13.68,14.56,3.24,0.0
20201009:1511,2.3,22.82,0.69,5.66,13.94,2.28,0.0
20201009:1611,0.0,0.0,0.0,0.0,13.05,1.86,0.0
20201009:1711,0.0,0.0,0.0,0.0,12.08,1.72,0.0
20201009:1811,0.0,0.0,0.0,0.0,10.83,1.72,0.0
20201009:1911,0.0,0.0,0.0,0.0,10.07,1.31,0.0
20201009:2011,0.0,0.0,0.0,0.0,9.67,1.17,0.0
20201009:2111,0.0,0.0,0.0,0.0,8.99,1.31,0.0
20201009:2211,0.0,0.0,0.0,0.0,8.38,1.72,0.0
20201009:2311,0.0,0.0,0.0,0.0,8.14,2.0,0.0
20201010:0011,0.0,0.0,0.0,0.0,8.73,1.86,0.0
20201010:0111,0.0,0.0,0.0,0.0,9.31,1.93,0.0
20201010:0211,0.0,0.0,0.0,0.0,9.93,2.28,0.0
20201010:0311,0.0,0.0,0.0,0.0,10.59,2.62,0.0
20201010:0411,0.0,0.0,0.0,0.0,10.89,2.76,0.0
20201010:0511,0.0,0.0,0.0,0.0,11.08,2.83,0.0
20201010:0611,10.87,51.64,1.56,9.87,11.27,3.59,0.0
20201010:0711,156.43,143.28,5.02,17.36,11.55,4.07,0.0
20201010:0811,41.16,158.56,4.92,23.49,12.5,3.59,0.0
20201010:0911,100.44,212.47,6.89,27.73,13.8,4.28,0.0
20201010:1011,88.3,221.72,7.12,29.61,15.19,4.28,0.0
20201010:1111,15.14,168.32,5.07,28.88,15.88,3.59,0.0
20201010:1211,33.96,167.07,5.17,25.63,15.72,3.24,0.0
20201010:1311,0.0,54.88,1.61,20.27,15.42,2.34,0.0
20201010:1411,0.0,13.94,0.41,13.32,14.98,2.28,0.0
20201010:1511,0.0,20.04,0.59,5.31,14.26,2.21,0.0
20201010:1611,0.0,0.0,0.0,0.0,13.75,2.41,0.0
20201010:1711,0.0,0.0,0.0,0.0,13.43,2.9,0.0
20201010:1811,0.0,0.0,0.0,0.0,13.01,3.03,0.0
20201010:1911,0.0,0.0,0.0,0.0,12.38,2.62,0.0
20201010:2011,0.0,0.0,0.0,0.0,11.92,2.62,0.0
20201010:2111,0.0,0.0,0.0,0.0,11.45,2.69,0.0
20201010:2211,0.0,0.0,0.0,0.0,10.96,2.76,0.0
20201010:2311,0.0,0.0,0.0,0.0,10.58,2.76,0.0
20201011:0011,0.0,0.0,0.0,0.0,10.09,2.76,0.0
20201011:0111,0.0,0.0,0.0,0.0,9.62,2.62,0.0
20201011:0211,0.0,0.0,0.0,0.0,9.07,2.41,0.0
20201011:0311,0.0,0.0,0.0,0.0,8.41,2.34,0.0
20201011:0411,0.0,0.0,0.0,0.0,7.87,2.28,0.0
20201011:0511,0.0,0.0,0.0,0.0,7.35,2.14,0.0
20201011:0611,108.92,80.06,2.66,9.59,7.3,1.93,0.0
20201011:0711,143.0,145.63,4.94,17.05,7.99,1.93,0.0
20201011:0811,147.84,195.36,6.56,23.15,8.97,1.86,0.0
20201011:0911,35.8,183.56,5.64,27.37,9.96,1.66,0.0
20201011:1011,73.63,217.79,6.89,29.24,10.93,1.45,0.0
20201011:1111,565.77,204.73,11.3,28.49,11.64,1.24,0.0
20201011:1211,0.0,0.0,0.0,0.0,12.06,1.1,0.0
20201011:1311,280.36,163.28,7.04,19.9,12.35,1.31,0.0
20201011:1411,154.52,103.51,4.15,12.97,12.31,1.45,0.0
20201011:1511,56.38,29.11,1.28,4.96,11.84,1.17,0.0
20201011:1611,0.0,0.0,0.0,0.0,10.57,1.45,0.0
20201011:1711,0.0,0.0,0.0,0.0,8.6,1.59,0.0
20201011:1811,0.0,0.0,0.0,0.0,7.25,1.66,0.0
20201011:1911,0.0,0.0,0.0,0.0,6.96,1.45,0.0
20201011:2011,0.0,0.0,0.0,0.0,6.58,1.45,0.0
20201011:2111,0.0,0.0,0.0,0.0,5.49,1.72,0.0
20201011:2211,0.0,0.0,0.0,0.0,5.34,1.66,0.0
20201011:2311,0.0,0.0,0.0,0.0,6.07,1.31,0.0
20201012:0011,0.0,0.0,0.0,0.0,7.45,0.62,0.0
20201012:0111,0.0,0.0,0.0,0.0,7.22,0.48,0.0
20201012:0211,0.0,0.0,0.0,0.0,6.89,0.83,0.0
20201012:0311,0.0,0.0,0.0,0.0,4.78,1.45,0.0
20201012:0411,0.0,0.0,0.0,0.0,4.67,1.38,0.0
20201012:0511,0.0,0.0,0.0,0.0,4.89,1.31,0.0
20201012:0611,0.0,20.04,0.59,9.3,5.06,1.38,0.0
20201012:0711,0.0,52.27,1.54,16.74,6.46,0.83,0.0
20201012:0811,0.0,94.96,2.79,22.82,8.03,0.69,0.0
20201012:0911,0.0,121.97,3.59,27.02,9.08,1.1,0.0
20201012:1011,0.0,74.92,2.2,28.86,9.28,0.97,0.0
20201012:1111,0.0,72.31,2.13,28.11,9.45,0.83,0.0
20201012:1211,0.0,64.47,1.9,24.87,9.51,0.76,0.0
20201012:1311,0.0,67.08,1.97,19.53,9.14,0.41,0.0
20201012:1411,0.0,33.98,1.0,12.61,9.02,0.83,0.0
20201012:1511,0.0,10.45,0.31,4.61,8.45,0.55,0.0
20201012:1611,0.0,0.0,0.0,0.0,8.22,0.28,0.0
20201012:1711,0.0,0.0,0.0,0.0,7.73,0.83,0.0
20201012:1811,0.0,0.0,0.0,0.0,7.43,1.03,0.0
20201012:1911,0.0,0.0,0.0,0.0,6.86,1.31,0.0
20201012:2011,0.0,0.0,0.0,0.0,6.52,1.38,0.0
20201012:2111,0.0,0.0,0.0,0.0,6.22,1.52,0.0
20201012:2211,0.0,0.0,0.0,0.0,5.99,1.72,0.0
20201012:2311,0.0,0.0,0.0,0.0,5.72,2.07,0.0
20201013:0011,0.0,0.0,0.0,0.0,5.14,1.79,0.0
20201013:0111,0.0,0.0,0.0,0.0,4.62,1.59,0.0
20201013:0211,0.0,0.0,0.0,0.0,4.32,1.79,0.0
20201013:0311,0.0,0.0,0.0,0.0,4.21,1.72,0.0
20201013:0411,0.0,0.0,0.0,0.0,4.25,1.86,0.0
20201013:0511,0.0,0.0,0.0,0.0,4.56,1.66,0.0
20201013:0611,0.0,18.29,0.54,9.01,4.9,2.0,0.0
20201013:0711,0.0,50.53,1.49,16.43,5.53,2.48,0.0
20201013:0811,0.0,90.6,2.66,22.49,6.17,3.03,0.0
20201013:0911,0.0,91.47,2.69,26.66,7.19,3.86,0.0
20201013:1011,35.55,187.73,5.76,28.49,7.83,4.07,0.0
20201013:1111,0.0,77.54,2.28,27.73,8.36,4.34,0.0
20201013:1211,0.0,85.38,2.51,24.5,8.55,4.62,0.0
20201013:1311,0.0,76.66,2.25,19.17,8.82,4.76,0.0
20201013:1411,14.87,71.57,2.2,12.26,8.94,5.24,0.0
20201013:1511,8.72,20.68,0.67,4.27,8.83,5.66,0.0
20201013:1611,0.0,0.0,0.0,0.0,8.66,6.0,0.0
20201013:1711,0.0,0.0,0.0,0.0,8.57,6.41,0.0
20201013:1811,0.0,0.0,0.0,0.0,8.48,6.62,0.0
20201013:1911,0.0,0.0,0.0,0.0,7.61,7.59,0.0
20201013:2011,0.0,0.0,0.0,0.0,7.51,7.86,0.0
20201013:2111,0.0,0.0,0.0,0.0,7.49,7.93,0.0
20201013:2211,0.0,0.0,0.0,0.0,7.45,8.21,0.0
20201013:2311,0.0,0.0,0.0,0.0,7.38,8.21,0.0
20201014:0011,0.0,0.0,0.0,0.0,7.3,8.07,0.0
20201014:0111,0.0,0.0,0.0,0.0,7.17,8.14,0.0
20201014:0211,0.0,0.0,0.0,0.0,7.15,8.14,0.0
20201014:0311,0.0,0.0,0.0,0.0,7.27,7.72,0.0
20201014:0411,0.0,0.0,0.0,0.0,7.61,8.07,0.0
20201014:0511,0.0,0.0,0.0,0.0,7.93,8.0,0.0
20201014:0611,0.0,8.71,0.26,8.73,8.24,7.66,0.0
20201014:0711,0.0,40.95,1.2,16.13,8.27,5.86,0.0
20201014:0811,0.0,33.98,1.0,22.16,8.98,5.1,0.0
20201014:0911,0.0,48.79,1.43,26.31,9.59,4.48,0.0
20201014:1011,0.0,128.06,3.77,28.12,10.29,3.93,0.0
20201014:1111,0.0,49.66,1.46,27.36,10.85,3.72,0.0
20201014:1211,0.0,74.92,2.2,24.12,11.11,3.45,0.0
20201014:1311,0.0,81.02,2.38,18.81,11.16,3.38,0.0
20201014:1411,0.0,27.88,0.82,11.91,10.98,3.17,0.0
20201014:1511,0.0,6.1,0.18,3.93,10.65,2.62,0.0
20201014:1611,0.0,0.0,0.0,0.0,10.18,2.41,0.0
20201014:1711,0.0,0.0,0.0,0.0,10.02,2.34,0.0
20201014:1811,0.0,0.0,0.0,0.0,9.77,2.34,0.0
20201014:1911,0.0,0.0,0.0,0.0,8.37,2.21,0.0
20201014:2011,0.0,0.0,0.0,0.0,7.64,2.28,0.0
20201014:2111,0.0,0.0,0.0,0.0,7.1,2.28,0.0
20201014:2211,0.0,0.0,0.0,0.0,6.51,2.21,0.0
20201014:2311,0.0,0.0,0.0,0.0,5.9,2.21,0.0
20201015:0011,0.0,0.0,0.0,0.0,5.36,2.14,0.0
20201015:0111,0.0,0.0,0.0,0.0,4.94,2.0,0.0
20201015:0211,0.0,0.0,0.0,0.0,4.48,1.86,0.0
20201015:0311,0.0,0.0,0.0,0.0,4.02,1.72,0.0
20201015:0411,0.0,0.0,0.0,0.0,3.71,1.72,0.0
20201015:0511,0.0,0.0,0.0,0.0,3.43,1.86,0.0
20201015:0611,12.57,46.93,1.41,8.44,4.03,1.59,0.0
20201015:0711,7.27,85.86,2.56,15.82,5.3,1.72,0.0
20201015:0811,163.85,187.83,6.33,21.83,6.28,1.79,0.0
20201015:0911,136.76,214.06,7.04,25.95,7.32,2.0,0.0
20201015:1011,86.59,213.37,6.79,27.75,8.73,2.28,0.0
20201015:1111,89.49,208.64,6.69,26.98,9.55,2.41,0.0
20201015:1211,49.86,169.4,5.3,23.75,10.13,2.62,0.0
20201015:1311,67.55,139.46,4.51,18.45,10.34,2.9,0.0
