Latitude (decimal degrees):	53.574
Longitude (decimal degrees):	14.823
Elevation (m):	11
Radiation database:	PVGIS-SARAH2


Slope: 43 deg. (optimum)
Azimuth: -11 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201018:2311,0.0,0.0,0.0,0.0,5.92,3.72,0.0
20201019:0011,0.0,0.0,0.0,0.0,5.94,3.72,0.0
20201019:0111,0.0,0.0,0.0,0.0,5.82,3.79,0.0
20201019:0211,0.0,0.0,0.0,0.0,5.48,3.72,0.0
20201019:0311,0.0,0.0,0.0,0.0,5.31,3.59,0.0
20201019:0411,0.0,0.0,0.0,0.0,4.9,3.45,0.0
20201019:0511,0.0,0.0,0.0,0.0,4.63,3.45,0.0
20201019:0611,0.0,11.27,0.34,4.35,4.5,3.45,0.0
20201019:0711,200.09,113.86,3.89,12.09,5.42,3.1,0.0
20201019:0811,454.23,152.73,7.35,18.62,7.07,3.59,0.0
20201019:0911,563.76,177.48,9.63,23.45,8.71,4.28,0.0
20201019:1011,396.02,231.64,9.63,26.11,9.92,4.48,0.0
20201019:1111,0.0,62.42,1.9,26.28,10.65,4.83,0.0
20201019:1211,76.09,181.98,6.03,23.95,10.91,4.55,0.0
20201019:1311,0.0,46.82,1.43,19.38,10.85,3.86,0.0
20201019:1411,0.0,32.08,0.98,13.05,10.67,3.45,0.0
20201019:1511,2.48,23.62,0.74,5.45,10.21,2.62,0.0
20201019:1611,0.0,0.0,0.0,0.0,9.34,2.28,0.0
20201019:1711,0.0,0.0,0.0,0.0,8.56,2.21,0.0
20201019:1811,0.0,0.0,0.0,0.0,8.1,2.14,0.0
20201019:1911,0.0,0.0,0.0,0.0,7.13,2.41,0.0
20201019:2011,0.0,0.0,0.0,0.0,6.34,2.41,0.0
20201019:2111,0.0,0.0,0.0,0.0,5.87,2.21,0.0
20201019:2211,0.0,0.0,0.0,0.0,5.3,2.34,0.0
20201019:2311,0.0,0.0,0.0,0.0,4.86,2.34,0.0
20201020:0011,0.0,0.0,0.0,0.0,4.56,2.34,0.0
20201020:0111,0.0,0.0,0.0,0.0,4.52,2.34,0.0
20201020:0211,0.0,0.0,0.0,0.0,4.58,2.41,0.0
20201020:0311,0.0,0.0,0.0,0.0,4.74,2.69,0.0
20201020:0411,0.0,0.0,0.0,0.0,5.08,2.83,0.0
20201020:0511,0.0,0.0,0.0,0.0,5.47,3.03,0.0
20201020:0611,18.2,20.23,0.63,4.07,5.64,3.31,0.0
20201020:0711,105.38,99.79,3.17,11.79,6.32,3.45,0.0
20201020:0811,32.73,120.86,3.81,18.3,7.55,3.52,0.0
20201020:0911,0.0,94.5,2.88,23.11,8.9,4.34,0.0
20201020:1011,38.51,172.23,5.48,25.75,9.8,4.83,0.0
20201020:1111,49.52,182.69,5.87,25.92,10.16,4.9,0.0
20201020:1211,56.7,171.29,5.58,23.59,10.58,5.31,0.0
20201020:1311,4.05,96.91,2.99,19.03,10.65,5.24,0.0
20201020:1411,18.98,78.24,2.51,12.72,10.74,4.9,0.0
20201020:1511,5.23,24.75,0.79,5.13,10.34,4.69,0.0
20201020:1611,0.0,0.0,0.0,0.0,9.77,4.55,0.0
20201020:1711,0.0,0.0,0.0,0.0,9.43,4.28,0.0
20201020:1811,0.0,0.0,0.0,0.0,9.29,3.86,0.0
20201020:1911,0.0,0.0,0.0,0.0,9.75,4.14,0.0
20201020:2011,0.0,0.0,0.0,0.0,9.53,4.0,0.0
20201020:2111,0.0,0.0,0.0,0.0,9.56,3.86,0.0
20201020:2211,0.0,0.0,0.0,0.0,9.84,3.72,0.0
20201020:2311,0.0,0.0,0.0,0.0,10.07,3.66,0.0
20201021:0011,0.0,0.0,0.0,0.0,10.27,3.31,0.0
20201021:0111,0.0,0.0,0.0,0.0,10.4,3.38,0.0
20201021:0211,0.0,0.0,0.0,0.0,10.36,3.24,0.0
20201021:0311,0.0,0.0,0.0,0.0,10.37,3.38,0.0
20201021:0411,0.0,0.0,0.0,0.0,10.26,3.38,0.0
20201021:0511,0.0,0.0,0.0,0.0,10.26,3.38,0.0
20201021:0611,0.0,5.2,0.16,3.79,10.17,3.45,0.0
20201021:0711,0.0,25.14,0.77,11.49,10.28,3.86,0.0
20201021:0811,5.11,88.46,2.72,17.98,10.39,3.86,0.0
20201021:0911,0.0,51.15,1.56,22.77,11.09,3.66,0.0
20201021:1011,0.0,111.84,3.41,25.4,12.04,3.86,0.0
20201021:1111,0.0,82.36,2.51,25.56,11.65,3.66,0.0
20201021:1211,0.0,98.84,3.02,23.23,11.62,3.38,0.0
20201021:1311,0.0,63.29,1.93,18.69,11.5,3.66,0.0
20201021:1411,15.08,71.28,2.27,12.38,11.81,3.86,0.0
20201021:1511,0.0,4.33,0.13,4.81,12.12,4.0,0.0
20201021:1611,0.0,0.0,0.0,0.0,12.24,4.07,0.0
20201021:1711,0.0,0.0,0.0,0.0,12.31,4.07,0.0
20201021:1811,0.0,0.0,0.0,0.0,12.41,4.14,0.0
20201021:1911,0.0,0.0,0.0,0.0,12.62,5.66,0.0
20201021:2011,0.0,0.0,0.0,0.0,12.55,5.66,0.0
20201021:2111,0.0,0.0,0.0,0.0,12.93,5.66,0.0
20201021:2211,0.0,0.0,0.0,0.0,13.58,6.14,0.0
20201021:2311,0.0,0.0,0.0,0.0,14.42,6.55,0.0
20201022:0011,0.0,0.0,0.0,0.0,14.99,6.69,0.0
20201022:0111,0.0,0.0,0.0,0.0,15.34,6.97,0.0
20201022:0211,0.0,0.0,0.0,0.0,15.56,7.1,0.0
20201022:0311,0.0,0.0,0.0,0.0,15.64,7.1,0.0
20201022:0411,0.0,0.0,0.0,0.0,15.56,6.9,0.0
20201022:0511,0.0,0.0,0.0,0.0,15.32,6.55,0.0
20201022:0611,6.99,13.57,0.42,3.51,14.91,5.93,0.0
20201022:0711,253.09,103.18,3.76,11.2,15.12,5.52,0.0
20201022:0811,432.98,142.74,6.75,17.67,15.79,5.24,0.0
20201022:0911,360.41,198.45,7.99,22.44,16.57,4.62,0.0
20201022:1011,456.63,207.33,9.44,25.05,17.35,5.66,0.0
20201022:1111,391.83,213.27,9.21,25.2,18.0,6.76,0.0
20201022:1211,0.0,60.69,1.85,22.88,18.31,5.79,0.0
20201022:1311,0.0,45.95,1.4,18.35,18.37,4.9,0.0
20201022:1411,0.0,49.42,1.51,12.06,18.07,4.14,0.0
20201022:1511,0.0,15.61,0.48,4.49,17.53,4.0,0.0
20201022:1611,0.0,0.0,0.0,0.0,16.67,3.93,0.0
20201022:1711,0.0,0.0,0.0,0.0,15.69,3.86,0.0
20201022:1811,0.0,0.0,0.0,0.0,15.07,3.93,0.0
20201022:1911,0.0,0.0,0.0,0.0,14.69,4.28,0.0
20201022:2011,0.0,0.0,0.0,0.0,14.7,4.62,0.0
20201022:2111,0.0,0.0,0.0,0.0,14.84,4.83,0.0
20201022:2211,0.0,0.0,0.0,0.0,14.93,4.83,0.0
20201022:2311,0.0,0.0,0.0,0.0,14.87,4.83,0.0
20201023:0011,0.0,0.0,0.0,0.0,14.47,4.62,0.0
20201023:0111,0.0,0.0,0.0,0.0,14.15,4.28,0.0
20201023:0211,0.0,0.0,0.0,0.0,13.58,3.86,0.0
20201023:0311,0.0,0.0,0.0,0.0,12.97,3.52,0.0
20201023:0411,0.0,0.0,0.0,0.0,12.54,3.31,0.0
20201023:0511,0.0,0.0,0.0,0.0,12.18,3.31,0.0
20201023:0611,15.13,14.24,0.45,3.23,12.26,3.38,0.0
20201023:0711,229.26,103.28,3.57,10.9,12.56,3.52,0.0
20201023:0811,481.6,134.34,6.9,17.35,13.34,3.59,0.0
20201023:0911,494.09,179.61,8.65,22.1,13.98,4.21,0.0
20201023:1011,441.62,211.73,9.31,24.7,14.38,4.28,0.0
20201023:1111,144.77,206.6,7.06,24.85,15.1,4.34,0.0
20201023:1211,370.91,187.27,8.39,22.53,15.59,4.14,0.0
20201023:1311,95.16,142.73,4.89,18.01,15.84,3.72,0.0
20201023:1411,33.75,78.98,2.59,11.73,15.6,2.76,0.0
20201023:1511,15.6,21.18,0.74,4.18,15.05,2.07,0.0
20201023:1611,0.0,0.0,0.0,0.0,14.07,1.93,0.0
20201023:1711,0.0,0.0,0.0,0.0,13.46,1.52,0.0
20201023:1811,0.0,0.0,0.0,0.0,12.37,1.31,0.0
20201023:1911,0.0,0.0,0.0,0.0,11.9,1.38,0.0
20201023:2011,0.0,0.0,0.0,0.0,11.84,1.52,0.0
20201023:2111,0.0,0.0,0.0,0.0,11.56,1.17,0.0
20201023:2211,0.0,0.0,0.0,0.0,11.11,0.62,0.0
20201023:2311,0.0,0.0,0.0,0.0,9.49,1.72,0.0
20201024:0011,0.0,0.0,0.0,0.0,9.08,1.79,0.0
20201024:0111,0.0,0.0,0.0,0.0,9.38,1.59,0.0
20201024:0211,0.0,0.0,0.0,0.0,9.67,1.59,0.0
20201024:0311,0.0,0.0,0.0,0.0,10.0,2.0,0.0
20201024:0411,0.0,0.0,0.0,0.0,9.81,2.34,0.0
20201024:0511,0.0,0.0,0.0,0.0,9.58,2.76,0.0
20201024:0611,0.0,7.8,0.24,2.95,9.52,3.72,0.0
20201024:0711,0.0,43.35,1.32,10.61,10.27,4.76,0.0
20201024:0811,74.81,129.73,4.15,17.04,11.29,5.93,0.0
20201024:0911,119.05,177.88,5.87,21.77,11.88,4.97,0.0
20201024:1011,129.45,200.12,6.69,24.35,12.89,6.14,0.0
20201024:1111,148.46,204.95,7.01,24.5,13.58,5.86,0.0
20201024:1211,0.0,65.02,1.98,22.18,13.75,5.31,0.0
20201024:1311,2.15,81.83,2.51,17.67,13.91,4.0,0.0
20201024:1411,16.11,69.08,2.2,11.41,14.25,4.21,0.0
20201024:1511,3.34,15.82,0.5,3.87,13.56,3.45,0.0
20201024:1611,0.0,0.0,0.0,0.0,12.69,2.9,0.0
20201024:1711,0.0,0.0,0.0,0.0,12.31,2.83,0.0
20201024:1811,0.0,0.0,0.0,0.0,11.63,2.97,0.0
20201024:1911,0.0,0.0,0.0,0.0,11.79,2.83,0.0
20201024:2011,0.0,0.0,0.0,0.0,11.86,3.1,0.0
20201024:2111,0.0,0.0,0.0,0.0,12.13,3.31,0.0
20201024:2211,0.0,0.0,0.0,0.0,12.41,3.59,0.0
20201024:2311,0.0,0.0,0.0,0.0,12.4,3.45,0.0
20201025:0011,0.0,0.0,0.0,0.0,11.85,3.24,0.0
20201025:0111,0.0,0.0,0.0,0.0,11.23,3.45,0.0
20201025:0211,0.0,0.0,0.0,0.0,11.14,3.72,0.0
20201025:0311,0.0,0.0,0.0,0.0,10.66,3.86,0.0
20201025:0411,0.0,0.0,0.0,0.0,10.36,4.0,0.0
20201025:0511,0.0,0.0,0.0,0.0,9.94,4.21,0.0
20201025:0611,0.0,6.94,0.21,2.68,9.85,4.48,0.0
20201025:0711,76.79,81.6,2.51,10.32,10.55,4.97,0.0
20201025:0811,268.61,156.54,5.63,16.73,11.76,4.34,0.0
20201025:0911,563.89,160.45,8.76,21.44,13.2,5.24,0.0
20201025:1011,494.06,198.98,9.36,24.01,14.48,5.79,0.0
20201025:1111,645.9,148.31,10.26,24.15,15.43,6.07,0.0
20201025:1211,478.39,161.11,8.76,21.84,16.17,5.86,0.0
20201025:1311,115.42,142.18,4.95,17.34,16.42,5.17,0.0
20201025:1411,207.25,85.09,3.92,11.1,16.04,4.69,0.0
20201025:1511,7.18,16.08,0.53,3.57,15.27,4.55,0.0
20201025:1611,0.0,0.0,0.0,0.0,14.13,4.41,0.0
20201025:1711,0.0,0.0,0.0,0.0,13.44,4.48,0.0
20201025:1811,0.0,0.0,0.0,0.0,12.94,4.83,0.0
20201025:1911,0.0,0.0,0.0,0.0,12.44,4.76,0.0
20201025:2011,0.0,0.0,0.0,0.0,12.04,4.69,0.0
20201025:2111,0.0,0.0,0.0,0.0,11.81,4.41,0.0
20201025:2211,0.0,0.0,0.0,0.0,11.65,4.07,0.0
20201025:2311,0.0,0.0,0.0,0.0,11.19,3.86,0.0
20201026:0011,0.0,0.0,0.0,0.0,10.68,3.59,0.0
20201026:0111,0.0,0.0,0.0,0.0,10.23,3.31,0.0
20201026:0211,0.0,0.0,0.0,0.0,9.93,3.17,0.0
20201026:0311,0.0,0.0,0.0,0.0,9.76,3.03,0.0
20201026:0411,0.0,0.0,0.0,0.0,9.62,3.03,0.0
20201026:0511,0.0,0.0,0.0,0.0,9.46,3.03,0.0
20201026:0611,0.0,0.0,0.0,0.0,9.35,3.03,0.0
20201026:0711,17.9,57.51,1.77,10.02,10.16,2.9,0.0
20201026:0811,0.0,41.62,1.27,16.42,10.95,2.97,0.0
20201026:0911,0.0,58.09,1.77,21.11,11.8,2.97,0.0
20201026:1011,25.09,147.43,4.63,23.67,12.66,2.62,0.0
20201026:1111,0.0,43.35,1.32,23.8,13.13,2.55,0.0
20201026:1211,2.17,100.91,3.09,21.5,13.24,2.41,0.0
20201026:1311,145.89,143.1,5.13,17.02,13.37,2.62,0.0
20201026:1411,0.0,38.15,1.16,10.78,13.44,2.9,0.0
20201026:1511,0.0,5.2,0.16,3.27,12.87,2.69,0.0
20201026:1611,0.0,0.0,0.0,0.0,12.46,2.55,0.0
20201026:1711,0.0,0.0,0.0,0.0,12.27,2.41,0.0
20201026:1811,0.0,0.0,0.0,0.0,12.06,2.41,0.0
20201026:1911,0.0,0.0,0.0,0.0,11.34,2.21,0.0
20201026:2011,0.0,0.0,0.0,0.0,11.3,2.34,0.0
20201026:2111,0.0,0.0,0.0,0.0,11.31,2.97,0.0
20201026:2211,0.0,0.0,0.0,0.0,11.1,3.03,0.0
20201026:2311,0.0,0.0,0.0,0.0,10.57,2.9,0.0
20201027:0011,0.0,0.0,0.0,0.0,9.95,2.83,0.0
20201027:0111,0.0,0.0,0.0,0.0,8.98,2.9,0.0
20201027:0211,0.0,0.0,0.0,0.0,8.48,2.62,0.0
20201027:0311,0.0,0.0,0.0,0.0,7.84,2.76,0.0
20201027:0411,0.0,0.0,0.0,0.0,7.53,2.97,0.0
20201027:0511,0.0,0.0,0.0,0.0,7.13,3.17,0.0
20201027:0611,0.0,0.0,0.0,0.0,7.03,3.03,0.0
20201027:0711,0.0,31.21,0.95,9.73,8.09,2.76,0.0
20201027:0811,28.0,102.41,3.2,16.11,8.77,2.9,0.0
20201027:0911,4.94,109.29,3.36,20.79,9.59,3.66,0.0
20201027:1011,6.92,124.39,3.84,23.33,10.24,4.76,0.0
20201027:1111,97.78,186.35,6.14,23.46,10.99,4.9,0.0
20201027:1211,0.0,95.37,2.91,21.16,11.66,5.38,0.0
20201027:1311,6.73,87.01,2.7,16.69,11.87,5.59,0.0
20201027:1411,0.0,31.21,0.95,10.48,11.6,4.62,0.0
20201027:1511,0.0,5.2,0.16,2.98,11.27,4.34,0.0
20201027:1611,0.0,0.0,0.0,0.0,10.83,4.14,0.0
20201027:1711,0.0,0.0,0.0,0.0,10.55,4.07,0.0
20201027:1811,0.0,0.0,0.0,0.0,10.71,4.28,0.0
20201027:1911,0.0,0.0,0.0,0.0,9.88,4.62,0.0
20201027:2011,0.0,0.0,0.0,0.0,9.21,4.62,0.0
20201027:2111,0.0,0.0,0.0,0.0,8.9,4.83,0.0
20201027:2211,0.0,0.0,0.0,0.0,8.76,4.9,0.0
20201027:2311,0.0,0.0,0.0,0.0,8.61,4.9,0.0
20201028:0011,0.0,0.0,0.0,0.0,8.64,4.9,0.0
20201028:0111,0.0,0.0,0.0,0.0,8.59,4.9,0.0
20201028:0211,0.0,0.0,0.0,0.0,8.53,4.97,0.0
20201028:0311,0.0,0.0,0.0,0.0,8.37,5.31,0.0
20201028:0411,0.0,0.0,0.0,0.0,8.29,5.66,0.0
20201028:0511,0.0,0.0,0.0,0.0,8.32,5.79,0.0
20201028:0611,0.0,0.0,0.0,0.0,8.72,5.72,0.0
20201028:0711,0.0,35.55,1.08,9.44,9.07,5.59,0.0
20201028:0811,102.42,130.06,4.15,15.8,9.05,5.38,0.0
20201028:0911,0.0,53.75,1.64,20.46,9.19,5.1,0.0
20201028:1011,2.33,113.11,3.47,23.0,9.6,4.76,0.0
20201028:1111,164.02,199.57,6.82,23.12,10.41,4.21,0.0
20201028:1211,182.35,182.33,6.45,20.83,11.13,4.21,0.0
20201028:1311,2.28,76.66,2.35,16.37,11.7,4.34,0.0
20201028:1411,10.13,56.54,1.77,10.17,11.87,3.86,0.0
20201028:1511,0.0,2.6,0.08,2.69,11.51,3.59,0.0
20201028:1611,0.0,0.0,0.0,0.0,10.8,3.79,0.0
20201028:1711,0.0,0.0,0.0,0.0,10.35,3.72,0.0
20201028:1811,0.0,0.0,0.0,0.0,9.83,3.59,0.0
20201028:1911,0.0,0.0,0.0,0.0,9.31,3.59,0.0
20201028:2011,0.0,0.0,0.0,0.0,9.35,3.52,0.0
20201028:2111,0.0,0.0,0.0,0.0,9.09,3.38,0.0
20201028:2211,0.0,0.0,0.0,0.0,8.8,3.52,0.0
20201028:2311,0.0,0.0,0.0,0.0,8.63,3.59,0.0
20201029:0011,0.0,0.0,0.0,0.0,8.56,3.72,0.0
20201029:0111,0.0,0.0,0.0,0.0,8.55,3.79,0.0
20201029:0211,0.0,0.0,0.0,0.0,8.54,3.93,0.0
20201029:0311,0.0,0.0,0.0,0.0,8.7,4.28,0.0
20201029:0411,0.0,0.0,0.0,0.0,9.04,4.62,0.0
20201029:0511,0.0,0.0,0.0,0.0,9.19,4.69,0.0
20201029:0611,0.0,0.0,0.0,0.0,9.07,4.48,0.0
20201029:0711,0.0,32.08,0.98,9.16,9.18,4.69,0.0
20201029:0811,0.0,35.55,1.08,15.5,9.49,4.83,0.0
20201029:0911,12.66,115.25,3.57,20.14,9.81,5.03,0.0
20201029:1011,0.0,91.9,2.8,22.66,10.55,4.9,0.0
20201029:1111,2.27,108.75,3.33,22.79,10.89,5.38,0.0
20201029:1211,0.0,37.28,1.14,20.5,10.82,5.38,0.0
20201029:1311,64.8,122.43,4.02,16.06,10.89,5.45,0.0
20201029:1411,0.0,20.81,0.63,9.87,10.61,5.38,0.0
20201029:1511,5.17,8.88,0.29,2.4,9.87,4.83,0.0
20201029:1611,0.0,0.0,0.0,0.0,9.13,4.55,0.0
20201029:1711,0.0,0.0,0.0,0.0,9.02,4.69,0.0
20201029:1811,0.0,0.0,0.0,0.0,9.09,4.9,0.0
20201029:1911,0.0,0.0,0.0,0.0,8.38,4.55,0.0
20201029:2011,0.0,0.0,0.0,0.0,8.39,4.62,0.0
20201029:2111,0.0,0.0,0.0,0.0,8.28,4.48,0.0
20201029:2211,0.0,0.0,0.0,0.0,8.08,4.28,0.0
20201029:2311,0.0,0.0,0.0,0.0,7.9,3.93,0.0
20201030:0011,0.0,0.0,0.0,0.0,7.55,3.52,0.0
20201030:0111,0.0,0.0,0.0,0.0,7.42,3.38,0.0
20201030:0211,0.0,0.0,0.0,0.0,6.92,3.1,0.0
20201030:0311,0.0,0.0,0.0,0.0,6.7,2.83,0.0
20201030:0411,0.0,0.0,0.0,0.0,6.38,2.69,0.0
20201030:0511,0.0,0.0,0.0,0.0,6.4,2.76,0.0
20201030:0611,0.0,0.0,0.0,0.0,6.68,2.69,0.0
20201030:0711,15.97,48.32,1.48,8.87,7.11,2.76,0.0
20201030:0811,8.82,78.83,2.43,15.19,7.65,2.69,0.0
20201030:0911,0.0,44.22,1.35,19.82,8.05,2.76,0.0
20201030:1011,0.0,51.15,1.56,22.33,8.43,2.9,0.0
20201030:1111,0.0,34.68,1.06,22.46,8.77,2.97,0.0
20201030:1211,0.0,24.28,0.74,20.18,8.92,2.83,0.0
20201030:1311,0.0,19.94,0.61,15.75,9.11,2.69,0.0
20201030:1411,0.0,22.54,0.69,9.58,9.17,2.34,0.0
20201030:1511,0.0,0.0,0.0,0.0,9.35,1.59,0.0
20201030:1611,0.0,0.0,0.0,0.0,9.5,0.83,0.0
20201030:1711,0.0,0.0,0.0,0.0,9.77,0.55,0.0
20201030:1811,0.0,0.0,0.0,0.0,9.91,0.55,0.0
20201030:1911,0.0,0.0,0.0,0.0,9.44,0.9,0.0
20201030:2011,0.0,0.0,0.0,0.0,9.48,0.97,0.0
20201030:2111,0.0,0.0,0.0,0.0,9.49,1.17,0.0
